Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,freestylefly/awesome-gpt-image-2,https://github.com/freestylefly/awesome-gpt-image-2,Prompt as Code | GPT-Image2 工业级提示词引擎与模板库，470+ 个案例逆向工程，20+ 套工业级模板，并提炼出Skills，持续更新中,JavaScript,12756,1427,401 stars today,freestylefly; claude; ImgBotApp; LengShangbai; sscodeai
2,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,242560,36719,427 stars today,affaan-m; claude; haelyra; pangerlkr; dependabot
3,TryGhost/Ghost,https://github.com/TryGhost/Ghost,"Independent technology for modern publishing, memberships, subscriptions and newsletters.",JavaScript,55045,11917,9 stars today,kevinansfield; ErisDS; renovate; renovate-bot; allouis
4,is-a-dev/register,https://github.com/is-a-dev/register,Grab your own sweet-looking '.is-a.dev' subdomain.,JavaScript,11054,27654,7 stars today,DEV-DIBSTER; STICKnoLOGIC; iostpa; wdhdev; orangci
5,byoungd/up,https://github.com/byoungd/up,An advanced guide which might benefit you a lot 🎉 . 韩先凯的人生进阶指南 离谱的人生/人生进阶 离谱的英语学习指南/英语学习教程/英语学习/学英语,JavaScript,61063,6190,405 stars today,byoungd; fakesnow; holtenko; WMXPY; overtrue
6,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,119319,36581,54 stars today,Trott; ry; bnoordhuis; addaleax; isaacs
7,Leonxlnx/taste-skill,https://github.com/Leonxlnx/taste-skill,"Taste-Skill - gives your AI good taste. stops the AI from generating boring, generic slop",JavaScript,79694,5459,394 stars today,Leonxlnx; cursoragent; claude; luojiyin1987; jkk442
8,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,90527,8282,49 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
9,reisxd/TizenTube,https://github.com/reisxd/TizenTube,A TizenBrew module to remove ads and add support for SponsorBlock for your Tizen TV.,JavaScript,2004,167,6 stars today,reisxd; ADDAMANDD; reindex-ot; AppleSang; lukapiplica
10,team-codebug/babua-dsa-patterns-course,https://github.com/team-codebug/babua-dsa-patterns-course,Pas de description,JavaScript,866,759,9 stars today,team-codebug; Diptiiverma; akshitsharma910
11,worldwonderer/oh-story-claudecode,https://github.com/worldwonderer/oh-story-claudecode,网文/小说写作 skill 包，覆盖长篇与短篇网络小说的扫榜、拆文、写作、去AI味、封面图全流程 | An all-in-one skill pack for long- and short-form web fiction.,JavaScript,5984,891,34 stars today,worldwonderer; claude; elvisw; Goodman333; lzbabd
12,DietrichGebert/ponytail,https://github.com/DietrichGebert/ponytail,Makes your AI agent think like the laziest senior dev in the room. The best code is the code you never wrote.,JavaScript,108822,6012,668 stars today,DietrichGebert; claude; Lakshya77089; ousamabenyounes; dhedhialy
13,sveltejs/kit,https://github.com/sveltejs/kit,"web development, streamlined",JavaScript,20758,2310,2 stars today,Rich-Harris; benmccann; github-actions; teemingc; dummdidumm
