Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,74087,7485,"3,537 stars today",mazeincoding; izadoesdev; anwarulislam; khanguyen74; DevloperAmanSingh
2,lobehub/lobehub,https://github.com/lobehub/lobehub,"🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team.",TypeScript,80202,15614,71 stars today,arvinxx; semantic-release-bot; lobehubbot; claude; tjx666
3,ibelick/ui-skills,https://github.com/ibelick/ui-skills,Skills for Design Engineers,TypeScript,4319,184,178 stars today,ibelick; fernandezbaptiste; claude; saadeghi; arifszn
4,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,186599,23400,404 stars today,thdxr; adamdotdevin; rekram1-node; opencode-agent; actions-user
5,HenryNdubuaku/maths-cs-ai-compendium,https://github.com/HenryNdubuaku/maths-cs-ai-compendium,Become a cracked AI/ML Research Engineer,TypeScript,6270,778,511 stars today,HenryNdubuaku; KDachev4; shmWorks; nitturkaryash; MeGaurav4
6,moeru-ai/airi,https://github.com/moeru-ai/airi,"💖🧸 Self hosted, you-owned Grok Companion, a container of souls of waifu, cyber livings to bring them into our worlds, wishing to achieve Neuro-sama's altitude. Capable of realtime voice chat, Minecraft, Factorio playing. Web / macOS / Windows supported.",TypeScript,42769,4275,402 stars today,nekomeowww; luoling8192; github-actions; shinohara-rin; sumimakito
7,callstack/agent-device,https://github.com/callstack/agent-device,CLI to control iOS and Android devices for AI agents,TypeScript,3435,191,38 stars today,thymikee; claude; devin-ai-integration; cursoragent; mikegarfinkle
8,vuejs/pinia,https://github.com/vuejs/pinia,"🍍 Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support",TypeScript,14665,1191,11 stars today,posva; dependabot; dependabot-preview; renovate-bot; pi0
9,injaneity/pi-computer-use,https://github.com/injaneity/pi-computer-use,Let Pi control your apps on MacOS & Windows,TypeScript,1413,89,138 stars today,injaneity; gongahkia; claude; pechhe; weisintai
10,mattpocock/dictionary-of-ai-coding,https://github.com/mattpocock/dictionary-of-ai-coding,"AI coding jargon, explained in plain English.",TypeScript,2824,342,100 stars today,mattpocock; claude; vojtaholik
11,superdoc-dev/superdoc,https://github.com/superdoc-dev/superdoc,🦋️ SuperDoc - Modern DOCX Editor and Agent SDK,TypeScript,897,190,8 stars today,harbournick; caio-pizzol; github-actions; semantic-release-bot; luccas-harbour
12,renovatebot/renovate,https://github.com/renovatebot/renovate,Home of the Renovate CLI: Cross-platform Dependency Automation by Mend.io,TypeScript,22023,3179,8 stars today,renovate; rarkins; viceice; renovate-bot; zharinov
13,EKKOLearnAI/hermes-studio,https://github.com/EKKOLearnAI/hermes-studio,"Web dashboard for Hermes Agent — multi-platform AI chat, session management, scheduled jobs, usage analytics",TypeScript,9203,1145,48 stars today,EKKOLearnAI; claude; hanzckernel; codex; qdivan
14,documenso/documenso,https://github.com/documenso/documenso,The Open Source DocuSign Alternative.,TypeScript,13919,2925,36 stars today,Mythie; ElTimuro; dguyen; ephraimduncan; catalinpit
15,browseros-ai/BrowserOS,https://github.com/browseros-ai/BrowserOS,"🌐 The open-source Agentic browser; alternative to ChatGPT Atlas, Perplexity Comet, Dia.",TypeScript,12268,1281,63 stars today,shadowfax92; felarof99; DaniAkash; shivammittal274; claude
16,ant-design/ant-design,https://github.com/ant-design/ant-design,An enterprise-class UI design language and React UI library,TypeScript,98753,54656,16 stars today,afc163; zombieJ; li-jia-nan; MadCcc; benjycui
17,denislupookov/altersend,https://github.com/denislupookov/altersend,"Send files directly between devices over the internet - no cloud storage, no size limits.",TypeScript,1091,82,29 stars today,denislupookov; riftrogue; andresichelero; acentrist; fraluc06
