Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,"Pre-indexed code knowledge graph for Claude Code — fewer tokens, fewer tool calls, 100% local",TypeScript,2628,220,416 stars today,colbymchenry; claude; omonien; andreinknv; MO2k4
2,Raiper34/spooty,https://github.com/Raiper34/spooty,Self-hosted spotify downloader,TypeScript,2264,153,180 stars today,Raiper34; AlanCarrerSYD; legopitstop; github-actions; Pucas01
3,getsentry/XcodeBuildMCP,https://github.com/getsentry/XcodeBuildMCP,A Model Context Protocol (MCP) server and CLI that provides tools for agent use when working on iOS and macOS projects.,TypeScript,5615,274,35 stars today,cameroncooke; claude; codex; dependabot; cursoragent
4,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,161326,18953,473 stars today,thdxr; adamdotdevin; rekram1-node; actions-user; kitlangton
5,amruthpillai/reactive-resume,https://github.com/amruthpillai/reactive-resume,"A one-of-a-kind resume builder that keeps your privacy in mind. Completely secure, customizable, portable, open-source and free forever. Try it out today!",TypeScript,37160,4186,281 stars today,amruthpillai; gianantoniopini; dependabot; crowdin-bot; github-actions
6,tech-leads-club/agent-skills,https://github.com/tech-leads-club/agent-skills,"The secure, validated skill registry for professional AI coding agents. Extend Antigravity, Claude Code, Cursor, Copilot and more with absolute confidence.",TypeScript,2555,291,44 stars today,felipfr; edmarpaulino; tech-leads-club-release-bot; waldemarnt; globsecure
7,freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer science for free.",TypeScript,444947,44603,119 stars today,ojeytonwilliams; raisedadead; camperbot; renovate; renovate-bot
8,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you,TypeScript,21008,3411,205 stars today,czlonkowski; claude; kimbo128; thesved; naXa777
9,grafana/grafana,https://github.com/grafana/grafana,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more.",TypeScript,73791,13887,18 stars today,torkelo; bergquist; renovate; ryantxu; marefr
10,n8n-io/n8n,https://github.com/n8n-io/n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",TypeScript,188225,57711,156 stars today,janober; ivov; netroy; RicardoE105; michael-radency
11,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,"Shannon Lite is an autonomous, white-box AI pentester for web applications and APIs. It analyzes your source code, identifies attack vectors, and executes real exploits to prove vulnerabilities before they reach production.",TypeScript,42392,4845,335 stars today,ajmallesh; ezl-keygraph; claude; keygraphVarun; Khaushik-keygraph
12,chaitin/MonkeyCode,https://github.com/chaitin/MonkeyCode,AI 开发平台，内置云端开发环境，并支持业内最全的顶尖大模型。无论是开发项目、做调研、写文档，还是分析数据、处理任务，打开浏览器就能随时开始，让 AI 持续帮你推进工作,TypeScript,2934,350,38 stars today,safe1ine; yokowu; claude; LydiaCai1203; MonkeyCode-AI
