Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView: WiFi DensePose turns commodity WiFi signals into real-time human pose estimation, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,43254,5854,"1,002 stars today",ruvnet; claude; fr4iser90; MaTriXy; TropicalDog17
2,cube-js/cube,https://github.com/cube-js/cube,"📊 Cube Core is open-source semantic layer for AI, BI and embedded analytics",Rust,19710,1981,11 stars today,paveltiunov; ovr; hassankhan; vasilev-alex; igorlukanin
3,moghtech/komodo,https://github.com/moghtech/komodo,🦎 a tool to build and deploy software on many servers 🦎,Rust,10686,281,19 stars today,mbecker20; beckerinj; karamvirsingh98; jackra1n; MP-Tool
4,starship/starship,https://github.com/starship/starship,"☄🌌️ The minimal, blazing-fast, and infinitely customizable prompt for any shell!",Rust,55413,2432,160 stars today,renovate; matchai; davidkna; dependabot; dependabot-preview
5,fathyb/carbonyl,https://github.com/fathyb/carbonyl,Chromium running inside your terminal,Rust,17028,389,616 stars today,fathyb; licy183; kianmeng; glensc; reynoldsme
6,mikeyobrien/ralph-orchestrator,https://github.com/mikeyobrien/ralph-orchestrator,An improved implementation of the Ralph Wiggum technique for autonomous AI agent orchestration,Rust,2379,226,55 stars today,mikeyobrien; claude; github-actions; luisherranz; rookopenclaw
7,katanemo/plano,https://github.com/katanemo/plano,"Plano is an AI-native proxy and data plane for agentic apps — with built-in orchestration, safety, observability, and smart LLM routing so you stay focused on your agents core logic.",Rust,6095,372,48 stars today,adilhafeez; salmanap; junr03; cotran2; Spherrrical
8,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,77961,7573,73 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
9,max-sixty/worktrunk,https://github.com/max-sixty/worktrunk,"Worktrunk is a CLI for Git worktree management, designed for parallel AI agent workflows",Rust,3808,126,74 stars today,max-sixty; claude; worktrunk-bot; dependabot; github-actions
10,boa-dev/boa,https://github.com/boa-dev/boa,Boa is an embeddable Javascript engine written in Rust.,Rust,7107,612,10 stars today,dependabot; HalidOdat; jedel1043; jasonwilliams; raskad
11,cloudflare/pingora,https://github.com/cloudflare/pingora,"A library for building fast, reliable and evolvable network services.",Rust,26301,1607,6 stars today,drcaramelsyrup; eaufavor; andrewhavck; gumpt; johnhurt
12,GitoxideLabs/gitoxide,https://github.com/GitoxideLabs/gitoxide,"An idiomatic, lean, fast & safe pure Rust implementation of Git",Rust,11084,440,8 stars today,Byron; EliahKagan; edward-shen; cruessler; svetli-n
13,dmtrKovalenko/fff.nvim,https://github.com/dmtrKovalenko/fff.nvim,"The fastest and the most accurate file search toolkit for AI agents, Neovim, Rust, C, and NodeJS",Rust,1998,82,12 stars today,dmtrKovalenko; github-actions; sQVe; WillLillis; disrupted
