Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,holaboss-ai/holaOS,https://github.com/holaboss-ai/holaOS,"Open-source All in One AI agent workspace. Run any agent — Claude Code, Codex — across your tools (100+ integrations + MCP), apps, browser, and files, with shared memory. Built-in models or BYOK.",TypeScript,6639,601,241 stars today,jeffreyliimerch; jotyy; claude; dependabot; JeliPenguin
2,lightningpixel/modly,https://github.com/lightningpixel/modly,Desktop app to generate 3D models from images using local AI — runs entirely on your GPU,TypeScript,5445,576,118 stars today,lightningpixel; Lorchie; iammojogo-sudo; DrHepa; jokrasno
3,ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,人人都能用英语,TypeScript,36403,5046,394 stars today,an-lee; xiaolai; lyricat; zgw010; divisey
4,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,2703,217,54 stars today,poteto; cursoragent; ericzakariasson; n2parko; SamSokolin
5,fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,"Full-stack web application template with FastAPI, React, SQLModel, PostgreSQL, Vite, Tailwind CSS, shadcn/ui, FastAPI Cloud, and Docker Compose.",TypeScript,44838,8926,51 stars today,tiangolo; github-actions; dependabot; alejsdev
6,paperclipai/paperclip,https://github.com/paperclipai/paperclip,The open-source app everyone uses to manage agents at work,TypeScript,78047,14321,450 stars today,cryppadotta; Paperclip-Paperclip; claude; devinfoley; forgottendev
7,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,"Shannon is an AI pentester for web applications and APIs. It analyzes your source code, identifies attack vectors, and executes real exploits to prove vulnerabilities before they reach production.",TypeScript,46788,5401,70 stars today,ajmallesh; ezl-keygraph; claude; keygraphVarun; Khaushik-keygraph
8,stablyai/orca,https://github.com/stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and VPS.",TypeScript,44980,3137,"1,157 stars today",nwparker; orca-ide; AmethystLiang; brennanb2025; Jinwoo-H
9,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,89671,11129,"1,029 stars today",badlogic; mitsuhiko; github-actions; christianklotz; davidbrai
10,documenso/documenso,https://github.com/documenso/documenso,The Open Source DocuSign Alternative.,TypeScript,14415,3043,35 stars today,Mythie; ElTimuro; dguyen; ephraimduncan; catalinpit
11,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,81603,12191,377 stars today,koala73; claude; SebastienMelki; NewCoder3294; lspassos1
12,calcom/cal.diy,https://github.com/calcom/cal.diy,Scheduling infrastructure for absolutely everyone.,TypeScript,47547,14756,55 stars today,zomars; PeerRich; emrysal; hariombalhara; crowdin-bot
13,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,49114,3424,69 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; yulunz
14,apify/apify-mcp-server,https://github.com/apify/apify-mcp-server,"The Apify MCP server enables your AI agents to extract data from social media, search engines, maps, e-commerce sites, or any other website using thousands of ready-made scrapers, crawlers, and automation tools available on the Apify Store.",TypeScript,3556,222,136 stars today,jirispilka; MQ37; claude; apify-service-account; jmikitova
15,golbin/hop,https://github.com/golbin/hop,Pas de description,TypeScript,1710,276,83 stars today,golbin; oksure; claude; daeho-ro; yeganghwang
