Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,dstotijn/hetty,https://github.com/dstotijn/hetty,An HTTP toolkit for security research.,Go,11272,704,215 stars today,dstotijn; dependabot; holiman; MichalZalecki; StevenMaude
2,henrygd/beszel,https://github.com/henrygd/beszel,"Lightweight server monitoring with historical data, docker stats, and alerts.",Go,22749,842,38 stars today,henrygd; svenvg93; a-mnich; stanol; arsfy
3,kenn-io/agentsview,https://github.com/kenn-io/agentsview,"Local-first session search, analytics, insights, and token use statistics for coding agents, supporting Claude Code, Codex, and more than 20 other agents.",Go,2680,238,120 stars today,wesm; claude; mariusvniekerk; dependabot; mjacobs
4,alireza0/s-ui,https://github.com/alireza0/s-ui,An advanced Web Panel • Built for SagerNet/Sing-Box,Go,9177,1622,11 stars today,alireza0; dependabot; Shellgate; cola-prince; Kagashini
5,v2fly/domain-list-community,https://github.com/v2fly/domain-list-community,Community managed domain list. Generate geosite.dat for V2Ray.,Go,8894,1362,11 stars today,Loyalsoldier; EpLiar; rootmelo92118; Robot-DaneelOlivaw; IceCodeNew
6,mvanhorn/cli-printing-press,https://github.com/mvanhorn/cli-printing-press,"Every API has a secret identity. This finds it, absorbs every feature from every competing tool, then builds the GOAT CLI — designed for AI agents first, with SQLite sync, offline search, and compound insight commands.",Go,3455,364,102 stars today,tmchow; mvanhorn; claude; vinnyp; mergify
7,evcc-io/evcc,https://github.com/evcc-io/evcc,solar charging ☀️🚘,Go,6820,1371,8 stars today,andig; naltatis; premultiply; weblate; DerAndereAndi
8,getlago/lago,https://github.com/getlago/lago,"Open Source Metering and Usage Based Billing API ⭐️ Consumption tracking, Subscription management, Pricing iterations, Payment orchestration & Revenue analytics",Go,9879,645,55 stars today,jdenquin; vincent-pochet; rsempe; groyoh; IxDay
9,external-secrets/external-secrets,https://github.com/external-secrets/external-secrets,External Secrets Operator reads information from a third-party service like AWS Secrets Manager and automatically injects the values as Kubernetes Secrets.,Go,6678,1329,1 star today,Skarlso; dependabot; moolen; paul-the-alien; gusfcarvalho
10,kubevirt/kubevirt,https://github.com/kubevirt/kubevirt,Kubernetes Virtualization API and runtime in order to define and manage virtual machines.,Go,6903,1701,0 stars today,kubevirt-bot; rmohr; davidvossel; xpivarc; fossedihelm
11,gosom/google-maps-scraper,https://github.com/gosom/google-maps-scraper,"scrape data from Google Maps. Extracts data such as the name, address, phone number, website URL, rating, reviews number, latitude and longitude, reviews,email and more for each place",Go,4360,653,24 stars today,gosom; dredozubov; sbOogway; fidalgo; knoellp
12,trustwallet/assets,https://github.com/trustwallet/assets,"A comprehensive, up-to-date collection of information about several thousands (!) of crypto tokens.",Go,5337,27148,0 stars today,Cryptocool1; assets-bot; cryptomanz1; kolya182; zachzwei
13,IceWhaleTech/CasaOS,https://github.com/IceWhaleTech/CasaOS,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",Go,34091,1933,11 stars today,LinkLeong; JohnGuan; tigerinus; jerrykuku; allcontributors
14,projectdiscovery/nuclei,https://github.com/projectdiscovery/nuclei,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",Go,29186,3489,17 stars today,Mzack9999; ehsandeep; dependabot; Ice3man543; tarunKoyalwar
15,kubernetes-sigs/kueue,https://github.com/kubernetes-sigs/kueue,Kubernetes-native Job Queueing,Go,2570,650,3 stars today,mbobrovskyi; dependabot; k8s-ci-robot; tenzen-y; mimowo
16,ethereum-optimism/optimism,https://github.com/ethereum-optimism/optimism,"Optimism is Ethereum, scaled.",Go,6450,3974,2 stars today,tynes; mergify; ajsutton; mslipper; smartcontracts
17,avelino/awesome-go,https://github.com/avelino/awesome-go,"A curated list of awesome Go frameworks, libraries and software",Go,175553,13319,93 stars today,avelino; mholt; kirillDanshin; dmitshur; kazhuravlev
18,anchore/syft,https://github.com/anchore/syft,CLI tool and library for generating a Software Bill of Materials from container images and filesystems,Go,9115,879,5 stars today,wagoodman; dependabot; spiffcs; anchore-actions-token-generator; kzantow
