Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,usestrix/strix,https://github.com/usestrix/strix,Open-source AI penetration testing tool to find and fix your app’s vulnerabilities.,Python,32482,3394,"2,137 stars today",0xallam; claude; dependabot; bearsyankees; octovimmer
2,browser-use/video-use,https://github.com/browser-use/video-use,Edit videos with coding agents,Python,13882,1696,554 stars today,gregpr07; claude; ShawnPana; antoinersx; miguel-heygen
3,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,"""Vibe-Trading: Your Personal Trading Agent""",Python,17408,2892,939 stars today,warren618; Teerapat-Vatpitak; shadowinlife; Robin1987China; mvanhorn
4,agentskills/agentskills,https://github.com/agentskills/agentskills,Specification and documentation for Agent Skills,Python,21662,1377,86 stars today,jonathanhefner; claude; ericharmeling; klazuka; maheshmurag
5,langflow-ai/langflow,https://github.com/langflow-ai/langflow,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,Python,150802,9401,117 stars today,ogabrielluiz; anovazzi1; Cristhianzl; lucaseduoli; autofix-ci
6,pytorch/pytorch,https://github.com/pytorch/pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration,Python,101257,28229,65 stars today,pytorchmergebot; ezyang; malfet; zou3519; cyyever
7,harvard-edge/cs249r_book,https://github.com/harvard-edge/cs249r_book,Machine Learning Systems,Python,25660,3072,68 stars today,profvjreddi; github-actions; hzeljko; claude; dependabot
8,public-apis/public-apis,https://github.com/public-apis/public-apis,A collective list of free APIs,Python,446121,48969,366 stars today,matheusfelipeog; davemachado; ArindamOSS; pawelborkar; jbrooksuk
9,open-webui/open-webui,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",Python,143913,20782,144 stars today,tjbck; Classic298; silentoplayz; cheahjs; ShirasawaSama
10,psf/black,https://github.com/psf/black,The uncompromising Python code formatter,Python,41679,2794,14 stars today,ambv; JelleZijlstra; ichard26; dependabot; hauntsaninja
11,NVIDIA/skills,https://github.com/NVIDIA/skills,AI agent skills published by NVIDIA,Python,2178,244,29 stars today,mosheabr; claude; sayalinvidia; jasonnvidia; jim-nvidia
12,huggingface/transformers,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training.",Python,162172,33731,61 stars today,sgugger; ydshieh; thomwolf; LysandreJik; patrickvonplaten
13,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,208113,37865,829 stars today,teknium1; OutThisLife; kshitijk4poor; benbarclay; claude
14,google/agents-cli,https://github.com/google/agents-cli,"The CLI and skills that turn any coding assistant into an expert at creating, evaluating, and deploying AI agents on Google Cloud.",Python,4663,499,115 stars today,sushicw; eliasecchig; CallumHYoung
15,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",Python,135545,21840,202 stars today,actions-user; bcherny; claude; ant-kurt; ashwin-ant
16,ashishpatel26/500-AI-Agents-Projects,https://github.com/ashishpatel26/500-AI-Agents-Projects,"The 500 AI Agents Projects is a curated collection of AI agent use cases across various industries. It showcases practical applications and provides links to open-source projects for implementation, illustrating how AI agents are transforming sectors such as healthcare, finance, education, retail, and more.",Python,33515,5917,100 stars today,ashishpatel26; shaishav06; claude; PurpleCHOIms; SethGammon
17,browser-use/browser-use,https://github.com/browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,Python,102265,11341,205 stars today,MagMueller; pirate; mertunsall; sauravpanda; gregpr07
18,PyCQA/bandit,https://github.com/PyCQA/bandit,Bandit is a tool designed to find common security issues in Python code.,Python,8142,786,8 stars today,ericwb; dependabot; viraptor; ehooo; lukehinds
19,alirezarezvani/claude-skills,https://github.com/alirezarezvani/claude-skills,"337 Claude Code skills & agent skills & plugins (30+ Agents, 70+ custom commands, 330+ skills, customizable references, scripts)for Claude Code, Codex, Gemini CLI, Cursor, and 8 more coding agents — engineering, marketing, product, compliance, C-level advisory, research, business operations, commercial & finance, and your daily productivity skills.",Python,19744,2711,109 stars today,alirezarezvani; claude; olgasafonova; fernandezbaptiste; ikala-shawn
20,Mebus/cupp,https://github.com/Mebus/cupp,Common User Passwords Profiler (CUPP),Python,6303,2075,91 stars today,Mebus; quantumcore; herrBez; EdwardBetts; plex3r
