Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,50686,3555,148 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; yulunz
2,vercel-labs/portless,https://github.com/vercel-labs/portless,"Replace port numbers with stable, named local URLs. For humans and agents.",TypeScript,11827,383,73 stars today,ctate; Railly; claude; tomdale; gerardbalaoro
3,Gitlawb/openclaude,https://github.com/Gitlawb/openclaude,runs anywhere. uses anything,TypeScript,32028,9001,775 stars today,kevincodex1; chioarub; jatmn; claude; 0xfandom
4,openclaw/openclaw,https://github.com/openclaw/openclaw,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞,TypeScript,388668,81621,198 stars today,steipete; vincentkoc; shakkernerd; obviyus; Takhoffman
5,mlc-ai/web-llm,https://github.com/mlc-ai/web-llm,High-performance In-browser LLM Inference Engine,TypeScript,18840,1371,86 stars today,CharlieFRuan; tqchen; Neet-Nestor; MasterJH5574; akaashrp
6,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The original agent meta-harness. Deploy intelligent multi-player swarms, coordinate autonomous workflows, and build conversational AI systems. Features adaptive memory, self-learning intelligence, RAG integration, and native Claude Code / Codex / Hermes and many more Integrated",TypeScript,70270,8382,128 stars today,ruvnet; claude; proffesor-for-testing; dajiaohuang; alexx-ftw
7,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,"Shannon is an AI pentester for web applications and APIs. It analyzes your source code, identifies attack vectors, and executes real exploits to prove vulnerabilities before they reach production.",TypeScript,47620,5476,117 stars today,ajmallesh; ezl-keygraph; claude; keygraphVarun; Khaushik-keygraph
8,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,101051,12563,521 stars today,badlogic; mitsuhiko; github-actions; cristinaponcela; christianklotz
9,THU-MAIC/OpenMAIC,https://github.com/THU-MAIC/OpenMAIC,"Open Multi-Agent Interactive Classroom — Get an immersive, multi-agent learning experience in just one click",TypeScript,30616,5088,"1,255 stars today",wyuc; claude; cosarah; YizukiAme; ly-wang19
10,browseros-ai/BrowserOS,https://github.com/browseros-ai/BrowserOS,"🌐 The open-source Agentic browser; alternative to ChatGPT Atlas, Perplexity Comet, Dia.",TypeScript,13511,1420,55 stars today,shadowfax92; felarof99; DaniAkash; github-actions; shivammittal274
11,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,43734,4202,141 stars today,miguel-heygen; vanceingalls; jrusso1020; claude; ukimsanov
12,superset-sh/superset,https://github.com/superset-sh/superset,Superset is an agentic IDE to orchestrate 100+ coding agents in parallel. Run any agent with your own subscription.,TypeScript,13678,1242,49 stars today,Kitenite; saddlepaddle; AviPeltz; claude; github-actions
13,a2ui-project/a2ui,https://github.com/a2ui-project/a2ui,Pas de description,TypeScript,16274,1278,12 stars today,gspencergoog; github-actions; jacobsimionato; nan-yu; sugoi-yuzuru
14,open-metadata/OpenMetadata,https://github.com/open-metadata/OpenMetadata,"The Open Context Layer for Data and AI , OpenMetadata is the open platform for building trusted data context and business semantics for humans, AI assistants, and agents.",TypeScript,15085,2353,25 stars today,pmbrull; harshach; chirag-madlani; ShaileshParmar11; ulixius9
15,lightningpixel/modly,https://github.com/lightningpixel/modly,Desktop app to generate 3D models from images or prompt using local AI — runs entirely on your GPU,TypeScript,7395,695,13 stars today,lightningpixel; Lorchie; iammojogo-sudo; DrHepa; jokrasno
16,fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,"Full-stack web application template with FastAPI, React, SQLModel, PostgreSQL, Vite, Tailwind CSS, shadcn/ui, FastAPI Cloud, and Docker Compose.",TypeScript,45326,9010,36 stars today,tiangolo; github-actions; dependabot; alejsdev
17,stablyai/orca,https://github.com/stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and VPS.",TypeScript,60141,4050,812 stars today,nwparker; AmethystLiang; orca-ide; brennanb2025; Jinwoo-H
18,C4illin/ConvertX,https://github.com/C4illin/ConvertX,💾 Self-hosted online file converter. Supports 1000+ formats ⚙️,TypeScript,18675,1048,19 stars today,C4illin; renovate; dependabot; Laertes87; flrjrf
