Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38725,10798,3 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
2,facebook/folly,https://github.com/facebook/folly,An open-source C++ library developed and used at Facebook.,C++,30425,5860,4 stars today,yfeldblum; Orvid; ot; simpkins; snarkmaster
3,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,112798,25699,96 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
4,alibaba/zvec,https://github.com/alibaba/zvec,"A lightweight, lightning-fast, in-process vector database",C++,11648,686,389 stars today,iaojnh; feihongxu0824; egolearner; zhourrr; Cuiyus
5,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,73943,11828,18 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
6,brave/brave-core,https://github.com/brave/brave-core,Core engine for the Brave browser for mobile and desktop. For issues https://github.com/brave/brave-browser/issues,C++,3354,1295,6 stars today,cdesouza-chromium; mkarolin; brave-builds; brave-browser-releases; tmancey
7,musescore/MuseScore,https://github.com/musescore/MuseScore,"MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!",C++,14747,3199,6 stars today,RomanPudashkin; cbjeukendrup; lasconic; wschweer; igorkorsukov
8,electron/electron,https://github.com/electron/electron,"Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,121687,17256,13 stars today,zcbenz; kevinsawicki; codebytere; MarshallOfSound; nornagon
9,espressif/arduino-esp32,https://github.com/espressif/arduino-esp32,Arduino core for the ESP32 family of SoCs,C++,16961,7877,6 stars today,me-no-dev; github-actions; lucasssvaz; SuGlider; P-R-O-C-H-Y
10,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,195774,75200,55 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
11,OrcaSlicer/OrcaSlicer,https://github.com/OrcaSlicer/OrcaSlicer,"G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)",C++,14709,2652,13 stars today,SoftFever; Noisyfox; XinZhangBambu; walterwongbbl; zhimin-zeng-bambulab
12,apache/arrow,https://github.com/apache/arrow,Apache Arrow is the universal columnar format and multi-language toolbox for fast data interchange and in-memory analytics,C++,16857,4144,2 stars today,kou; pitrou; wesm; kszucs; jorisvandenbossche
13,alibaba/MNN,https://github.com/alibaba/MNN,"MNN: A blazing-fast, lightweight inference engine battle-tested by Alibaba, powering high-performance on-device LLMs and Edge AI.",C++,15518,2368,8 stars today,wangzhaode; MNNTeam; jxt1234; Yogayu; Juude
14,doctest/doctest,https://github.com/doctest/doctest,The fastest feature-rich C++11/14/17/20/23 single-header testing framework,C++,6780,691,4 stars today,onqtam; mitchgrout; Saalvage; daandemeyer; Repiteo
15,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3,PlayStation 3 emulator and debugger,C++,18975,2318,12 stars today,Megamouse; kd-11; elad335; vlj; RipleyTom
16,zeromq/cppzmq,https://github.com/zeromq/cppzmq,Header-only C++ binding for libzmq,C++,2307,803,0 stars today,gummif; sigiesec; bluca; kurdybacha; hintjens
17,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23608,2912,4 stars today,vitaut; phprus; alexezeder; DanielaE; dependabot
18,facebook/rocksdb,https://github.com/facebook/rocksdb,"A library that provides an embeddable, persistent key-value store for fast storage.",C++,31787,6850,7 stars today,siying; igorcanadi; ajkr; pdillinger; riversand963
