Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,wonderwhy-er/DesktopCommanderMCP,https://github.com/wonderwhy-er/DesktopCommanderMCP,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities",TypeScript,8019,986,210 stars today,wonderwhy-er; serg33v; edgarsskore; claude; dmitry-ottic-ai
2,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,"Project N.O.M.A.D, is a self-contained, offline survival computer packed with critical tools, knowledge, and AI to keep you informed and empowered—anytime, anywhere.",TypeScript,33844,3393,125 stars today,jakeaturner; chriscrosstalk; claude; cosmistack-bot; dependabot
3,ColeMurray/background-agents,https://github.com/ColeMurray/background-agents,An open-source background agents coding system,TypeScript,2286,343,16 stars today,ColeMurray; dependabot; open-inspect; claude; duboff
4,pingdotgg/t3code,https://github.com/pingdotgg/t3code,Pas de description,TypeScript,13773,2893,75 stars today,juliusmarminge; codex; t3dotgg; cursoragent; claude
5,toeverything/AFFiNE,https://github.com/toeverything/AFFiNE,"There can be more than Notion and Miro. AFFiNE(pronounced [ə‘fain]) is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use.",TypeScript,70379,5050,39 stars today,himself65; darkskygit; pengx17; JimmFly; EYHN
6,nexmoe/VidBee,https://github.com/nexmoe/VidBee,Download videos from almost any website worldwide,TypeScript,9898,764,85 stars today,nexmoe; claude; github-actions; chengcheng84; jabrailkhalil
7,dreamhunter2333/cloudflare_temp_email,https://github.com/dreamhunter2333/cloudflare_temp_email,CloudFlare free temp domain email 免费收发 临时域名邮箱 支持附件 IMAP SMTP TelegramBot,TypeScript,10343,6872,32 stars today,dreamhunter2333; claude; Bowl42; dependabot; solarhell
8,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent meta-harness. Deploy intelligent multi-player swarms, coordinate autonomous workflows, and build conversational AI systems. Features adaptive memory, self-learning intelligence, RAG integration, and native Claude Code / Codex / Hermes and many more Integrated",TypeScript,64200,7600,142 stars today,ruvnet; claude; alexx-ftw; lanemc; dependabot
9,gitroomhq/postiz-app,https://github.com/gitroomhq/postiz-app,📨 The ultimate agentic social media scheduling tool 🤖,TypeScript,33152,6183,127 stars today,nevo-david; egelhaus; jamesread; claude; jonathan-irvin
10,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,34498,3238,164 stars today,miguel-heygen; jrusso1020; claude; vanceingalls; ukimsanov
11,louislam/dockge,https://github.com/louislam/dockge,"A fancy, easy-to-use and reactive self-hosted docker compose.yaml stack-oriented manager",TypeScript,23776,784,17 stars today,louislam; cyril59310; cmcooper1980; Zaid-maker; LevantinLynx
12,InsForge/InsForge,https://github.com/InsForge/InsForge,"The all-in-one, open-source backend platform for agentic coding. InsForge gives your coding agent database, auth, storage, compute, hosting, and AI gateway to ship full-stack apps end-to-end.",TypeScript,12229,1060,32 stars today,Fermionic-Lyu; tonychang04; jwfing; Leo-rq-yu; CarmenDou
13,angular/angular,https://github.com/angular/angular,Deliver web apps with confidence 🚀,TypeScript,100623,27505,36 stars today,gkalpak; petebacondarwin; devversion; crisbeto; angular-robot
14,Infisical/infisical,https://github.com/Infisical/infisical,"Infisical is the open-source platform for secrets, certificates, and privileged access management.",TypeScript,27896,2088,61 stars today,varonix0; maidul98; akhilmhdh; scott-ray-wilson; sheensantoscapadngan
15,iptv-org/iptv,https://github.com/iptv-org/iptv,Collection of publicly available IPTV channels from all over the world,TypeScript,132633,7567,270 stars today,freearhey; iptv-bot; BellezaEmporium; Dum4G; UltraHDR
16,cypress-io/cypress,https://github.com/cypress-io/cypress,"Fast, easy and reliable testing for anything that runs in a browser.",TypeScript,50675,3594,109 stars today,brian-mann; chrisbreiding; jennifer-shehane; renovate-bot; flotwig
17,RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,The Secure CommsOS™ for mission-critical operations,TypeScript,45777,13729,11 stars today,engelgabriel; sampaiodiego; ggazzo; rodrigok; MartinSchoeler
18,cloudflare/skills,https://github.com/cloudflare/skills,Skills for teaching agents how to build on Cloudflare.,TypeScript,2121,193,6 stars today,elithrar; irvinebroque; threepointone; whoiskatrin; adewale
19,nuxt/nuxt,https://github.com/nuxt/nuxt,the full-stack Vue framework,TypeScript,60768,5844,67 stars today,danielroe; renovate; pi0; renovate-bot; antfu
20,google-gemini/gemini-cli,https://github.com/google-gemini/gemini-cli,An open-source AI agent that brings the power of Gemini directly into your terminal.,TypeScript,105941,14255,34 stars today,scidomino; jacob314; NTaylorMullen; abhipatel12; SandyTao520
