Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,anthropics/skills,https://github.com/anthropics/skills,Public repository for Agent Skills,Python,174168,20647,511 stars today,rlancemartin; klazuka; claude; ericharmeling; kswan-wk
2,blader/humanizer,https://github.com/blader/humanizer,Agent skill that removes signs of AI-generated writing from text,Python,42800,3613,"1,130 stars today",blader; claude; mvanhorn; warp-agent; wilu222
3,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,241537,49576,720 stars today,teknium1; OutThisLife; kshitijk4poor; claude; benbarclay
4,bikini/exploitarium,https://github.com/bikini/exploitarium,"A single archive of public exploit PoCs and vulnerability research writeups. At the time I post these, none have been reported. Feel free to report them yourself and take credit for the CVE if handed out lulz. Please do not abuse these. I do this so to allure people into the field, and I've always found this is the most efficient way.",Python,4534,1242,74 stars today,bikini; we-tech-company
5,debpalash/VoiceStudio,https://github.com/debpalash/VoiceStudio,"VoiceStudio is the open-source, fully-local ElevenLabs alternative — voice cloning, voice design, video dubbing, dictation, transcription & audiobook creation in 646 languages.",Python,18110,2367,"1,345 stars today",debpalash; claude; velixio; paoloantinori; bultodepapas
6,google-research/timesfm,https://github.com/google-research/timesfm,TimesFM (Time Series Foundation Model) is a pretrained time-series foundation model developed by Google Research for time-series forecasting.,Python,31081,2963,342 stars today,rajatsen91; siriuz42; misha-chertushkin; darkpowerxo; JustinGuese
7,radixark/miles,https://github.com/radixark/miles,"Miles is an enterprise-facing reinforcement learning framework for LLM and VLM post-training, forked from and co-evolving with slime.",Python,2575,446,64 stars today,fzyzcjy; guapisolo; yueming-yuan; Zhichenzzz; Shi-Dong
8,github/spec-kit,https://github.com/github/spec-kit,💫 Toolkit to help you get started with Spec-Driven Development,Python,133512,12018,194 stars today,mnriem; localden; Copilot; claude; github-actions
9,Sumanth077/Hands-On-AI-Engineering,https://github.com/Sumanth077/Hands-On-AI-Engineering,"A curated collection of practical AI projects implementing OCR systems, RAG, AI agents, and other AI use cases.",Python,3140,814,60 stars today,cyberholics; Tiioluwani; Sumanth077; avikumart; Kumar-Shantanu9
10,datawhalechina/hello-agents,https://github.com/datawhalechina/hello-agents,📚 《从零开始构建智能体》——从零开始的智能体原理与实践教程,Python,77022,9590,209 stars today,jjyaoao; HeteroCat; JJasonSun; fengju0213; Tasselszcx
11,anthropics/claude-code,https://github.com/anthropics/claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",Python,144099,23019,157 stars today,actions-user; bcherny; claude; ant-kurt; ashwin-ant
12,sngyai/Sequoia-X,https://github.com/sngyai/Sequoia-X,A股自动选股系统 — 多种技术形态自动扫描，收盘后自动运行并推送飞书,Python,6658,1342,137 stars today,sngyai; claude; dependabot; ethqunzhong; YipKo
13,jingyaogong/minimind,https://github.com/jingyaogong/minimind,🧠 Train a 64M-parameter LLM from scratch in just 2h!,Python,58562,7609,297 stars today,jingyaogong; iomgaa-ycz; readlnh; wangzhaode; JustinGuese
14,google-deepmind/weathernext,https://github.com/google-deepmind/weathernext,Pas de description,Python,7626,980,11 stars today,alvarosg; andrewlkd; mjwillson; voctav; danielsuo
15,NVIDIA/SkillSpector,https://github.com/NVIDIA/SkillSpector,"Security scanner for AI agent skills. Detect vulnerabilities, malicious patterns, security risks, prompt injection, data exfiltration, and supply-chain risks in Claude Code, Codex, and MCP skills before you install them.",Python,16169,1371,254 stars today,rng1995; keshprad; rodboev; claude; mimran-khan
16,huangruiteng/loopx,https://github.com/huangruiteng/loopx,"Long-horizon agent control plane for durable, governed work across Codex, Claude Code, and other harnesses.",Python,5609,502,63 stars today,huangruiteng; cocolord; steven-kid; yuefengw; wchwawa
17,earthtojake/text-to-cad,https://github.com/earthtojake/text-to-cad,"A library of agent skills for CAD, CAE and CAM",Python,14358,1522,93 stars today,earthtojake; claude; github-actions; warun7; NgoQuocViet2001
18,google/skills,https://github.com/google/skills,Agent Skills for Google products and technologies,Python,19518,1565,125 stars today,cloud-ix-copybara; holtskinner; martinvarelaj; wangauone; helloeve
19,jihe520/MathModelAgent,https://github.com/jihe520/MathModelAgent,"🤖📐专为数学建模设计的 Agent & skills ,自动完成数学建模，生成一份完整的可以直接提交的论文。 An Agent Designed for Mathematical Modeling ,Automatically complete mathmodel and generate a complete paper ready for submission.",Python,4168,360,53 stars today,jihe520; MuWinds; HP-Patience; claude; YangChengyi-dev
20,eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.,Python,32618,5452,26 stars today,eriklindernoren; miku; daviddwlee84; cclauss; tvturnhout
21,sgl-project/sglang,https://github.com/sgl-project/sglang,SGLang is a high-performance serving framework for large language models and multimodal models.,Python,35487,8560,836 stars today,merrymercy; hnyls2002; fzyzcjy; zhyncs; mickqian
