Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,167325,15355,164 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
2,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,32184,3766,50 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
3,sipeed/picoclaw,https://github.com/sipeed/picoclaw,"Tiny, Fast, and Deployable anywhere — automate the mundane, unleash your creativity",Go,27593,3889,160 stars today,yinwm; claude; afjcjsbx; alexhoshina; lxowalle
4,XTLS/Xray-core,https://github.com/XTLS/Xray-core,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,36634,5143,46 stars today,RPRX; dependabot; yuhan6665; Fangliding; mmmray
5,rudrankriyam/App-Store-Connect-CLI,https://github.com/rudrankriyam/App-Store-Connect-CLI,"Fast, scriptable CLI for the App Store Connect API. Automate TestFlight, builds, submissions, signing, analytics, screenshots, subscriptions, and more. JSON-first, no interactive prompts",Go,3691,308,30 stars today,rudrankriyam; cursoragent; mithileshchellappan; Abdo-codes; claude
6,tailscale/tailscale,https://github.com/tailscale/tailscale,"The easiest, most secure way to use WireGuard and 2FA.",Go,30120,2425,45 stars today,bradfitz; danderson; josharian; andrew-d; raggi
7,github/gh-aw,https://github.com/github/gh-aw,GitHub Agentic Workflows,Go,4222,328,5 stars today,Copilot; pelikhan; github-actions; dsyme; mnkiefer
8,trufflesecurity/trufflehog,https://github.com/trufflesecurity/trufflehog,"Find, verify, and analyze leaked credentials",Go,25544,2307,68 stars today,renovate; lonmarsDev; roxanne-tampus; ahrav; dustin-decker
9,go-vikunja/vikunja,https://github.com/go-vikunja/vikunja,The to-do app to organize your life.,Go,3844,381,19 stars today,kolaente; renovate; dpschen; vikunja-bot; Elscrux
10,mostlygeek/llama-swap,https://github.com/mostlygeek/llama-swap,"Reliable model swapping for any local OpenAI/Anthropic compatible server - llama.cpp, vllm, etc",Go,3107,228,17 stars today,mostlygeek; ryan-steed-usa; claude; shirayu; Thammachart
11,henrygd/beszel,https://github.com/henrygd/beszel,"Lightweight server monitoring with historical data, docker stats, and alerts.",Go,20586,693,62 stars today,henrygd; svenvg93; a-mnich; stanol; arsfy
12,mudler/LocalAI,https://github.com/mudler/LocalAI,"LocalAI is the open-source AI engine. Run any model - LLMs, vision, voice, image, video - on any hardware. No GPU required.",Go,44933,3862,43 stars today,mudler; localai-bot; dependabot; renovate; dave-gray101
13,tinygo-org/tinygo,https://github.com/tinygo-org/tinygo,"Go compiler for small places. Microcontrollers, WebAssembly (WASM/WASI), and command-line tools. Based on LLVM.",Go,17315,1009,8 stars today,aykevl; deadprogram; dgryski; sago35; niaow
14,v2fly/domain-list-community,https://github.com/v2fly/domain-list-community,Community managed domain list. Generate geosite.dat for V2Ray.,Go,8171,1278,21 stars today,Loyalsoldier; EpLiar; rootmelo92118; Robot-DaneelOlivaw; IceCodeNew
15,knadh/listmonk,https://github.com/knadh/listmonk,"High performance, self-hosted, newsletter and mailing list manager with a modern dashboard. Single binary app.",Go,19459,1981,14 stars today,knadh; github-actions; dependabot; mr-karan; MaximilianKohler
16,v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,A platform for building proxies to bypass network restrictions.,Go,33532,5014,7 stars today,DarienRaymond; xiaokangwang; dependabot; kslr; Loyalsoldier
17,alireza0/s-ui,https://github.com/alireza0/s-ui,An advanced Web Panel • Built for SagerNet/Sing-Box,Go,8203,1260,16 stars today,alireza0; dependabot; Shellgate; cola-prince; Kagashini
18,looplj/axonhub,https://github.com/looplj/axonhub,"⚡️ Open-source AI Gateway — Use any SDK to call 100+ LLMs. Built-in failover, load balancing, cost control & end-to-end tracing.",Go,2894,331,6 stars today,looplj; github-actions; djdembeck; sisyphus-dev-ai; Silentely
