Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,33324,6002,29 stars today,wwmayer; yorikvanhavre; chennes; berndhahnebach; WandererFan
2,Diegiwg/PrismLauncher-Cracked,https://github.com/Diegiwg/PrismLauncher-Cracked,"This project is a Fork of Prism Launcher which aims to 'unblock' the use of Offline Accounts, disabling the restriction of having a functional Online Account.",C++,891,130,5 stars today,Trial97; Octol1ttle; Diegiwg; 0x189D7997; TayouVR
3,imputnet/helium,https://github.com/imputnet/helium,"Private, fast, and honest web browser",C++,20347,565,64 stars today,wukko; dumbmoron; Ahrotahn; networkException; zemiakx
4,official-stockfish/Stockfish,https://github.com/official-stockfish/Stockfish,A free and strong UCI chess engine,C++,16516,3003,20 stars today,mcostalba; vondele; FauziAkram; snicolet; Vizvezdenec
5,optiscaler/OptiScaler,https://github.com/optiscaler/OptiScaler,"OptiScaler bridges upscaling/frame gen across GPUs. Supports DLSS2+/XeSS/FSR2+ inputs, replaces native upscalers, enables FSR-FG/XeFG on non-FG titles. Supports Nukem mod for DLSSG-to-FSR3 FG.",C++,10426,439,54 stars today,cdozdil; FakeMichau; TheRazerMD; MapleHinata; CetinOzdil
6,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game stream host for Moonlight.,C++,40949,2091,46 stars today,ReenigneArcher; dependabot; cgutman; LizardByte-bot; renovate
7,praydog/REFramework,https://github.com/praydog/REFramework,"Mod loader, scripting platform, and VR support for all RE Engine games",C++,5423,615,7 stars today,praydog; cursey; hcdd0304; angelfor3v3r; Strackeror
8,aria2/aria2,https://github.com/aria2/aria2,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.",C++,41938,3899,9 stars today,tatsuhiro-t; nmaier; ITriskTI; kwkam; 103yiran
9,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,127287,22842,113 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
10,musescore/MuseScore,https://github.com/musescore/MuseScore,"MuseScore is an open source and free music notation software. For support, contribution, bug reports, visit MuseScore.org. Fork and make pull requests!",C++,15068,3282,3 stars today,RomanPudashkin; cbjeukendrup; lasconic; wschweer; igorkorsukov
11,YimMenu/YimMenuV2,https://github.com/YimMenu/YimMenuV2,Experimental menu for GTA 5: Enhanced,C++,1700,392,3 stars today,maybegreat48; ShinyWasabi; Mr-X-GTA; playday3008; Deadlineem
12,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,Bitcoin Core integration/staging tree,C++,90126,39389,15 stars today,laanwj; fanquake; achow101; sipa; hebasto
13,crosire/reshade,https://github.com/crosire/reshade,A generic post-processing injector for games and video software.,C++,5450,707,9 stars today,crosire; cot6; clshortfuse; Thalixte; liuxd17thu
14,notepad-plus-plus/notepad-plus-plus,https://github.com/notepad-plus-plus/notepad-plus-plus,Notepad++ official repository,C++,29252,5352,8 stars today,donho; ozone10; xomx; SinghRajenM; chcg
15,jellyfin/jellyfin-desktop,https://github.com/jellyfin/jellyfin-desktop,Jellyfin Desktop Client,C++,5708,538,4 stars today,tru; pcalves; iwalton3; markus101; LongChair
16,esphome/esphome,https://github.com/esphome/esphome,"ESPHome is a system to control your ESP32, ESP8266, BK72xx, RP2040 by simple yet powerful configuration files and control them remotely through Home Automation systems.",C++,11655,5607,1 star today,bdraco; jesserockz; OttoWinter; swoboda1337; dependabot
17,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,An Open Source Machine Learning Framework for Everyone,C++,198906,76289,43 stars today,tensorflower-gardener; ezhulenev; akuegel; hawkinsp; mihaimaruseac
18,HIllya51/LunaTranslator,https://github.com/HIllya51/LunaTranslator,视觉小说翻译器 / Visual Novel Translator,C++,13058,1145,13 stars today,HIllya51; chlbc; claude; chaihahaha; skarL007
19,praydog/UEVR,https://github.com/praydog/UEVR,Universal Unreal Engine VR Mod (4.8 - 5.4),C++,4494,266,3 stars today,praydog; keton; narknon; mrbelowski; mark-mon
