Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,browserbase/skills,https://github.com/browserbase/skills,Claude Agent SDK with a web browsing tool,JavaScript,1205,84,334 stars today,shrey150; claude; miguelg719; pkiv; shubh24
2,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,JavaScript,271,48,6 stars today,ericzakariasson; n2parko; eriknson; cursoragent; maloneya
3,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,24105,1245,324 stars today,pbakaus; claude; vinaypokharkar; rohan-tessl; shog86
4,robinebers/openusage,https://github.com/robinebers/openusage,Burning through your subscriptions too fast? Paying for stuff you never use? Stop guessing. OpenUsage is free and open source.,JavaScript,2189,196,28 stars today,robinebers; cursoragent; claude; davidarny; dependabot
5,liyupi/ai-guide,https://github.com/liyupi/ai-guide,程序员鱼皮的 AI 资源大全 + Vibe Coding 零基础教程，分享 OpenClaw 保姆级教程、大模型玩法（DeepSeek / GPT / Gemini / Claude）、最新 AI 资讯、Prompt 提示词大全、AI 知识百科（Agent Skills / RAG / MCP / A2A）、AI 编程教程（Harness Engineering）、AI 工具用法（Cursor / Claude Code / TRAE / Codex / Copilot）、AI 开发框架教程（Spring AI / LangChain）、AI 产品变现指南，帮你快速掌握 AI 技术，走在时代前沿。本项目为开源文档，已升级为鱼皮 AI 导航网站,JavaScript,12893,1453,53 stars today,yupi-translate-app; liyupi; chaseFunny; cq2021-coder; gulihua10010
6,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,"ToolJet is the open-source foundation of ToolJet AI - the enterprise app generation platform for building internal tools, dashboard, business applications, workflows and AI agents 🚀",JavaScript,37855,5037,31 stars today,Navaneeth-pk; adishM98; arpitnath; akshaysasidrn; johnsoncherian
7,viarotel-org/escrcpy,https://github.com/viarotel-org/escrcpy,📱 Display and control your Android device graphically with scrcpy.,JavaScript,9631,684,40 stars today,viarotel; reindex-ot; dainamiter; salmanmkc; ahmed-0011
8,copy/v86,https://github.com/copy/v86,"x86 PC emulator and x86-to-wasm JIT, running in the browser",JavaScript,22812,1789,72 stars today,copy; ErnWong; AmaanC; chschnell; SuperMaxusa
9,vava-nessa/free-coding-models,https://github.com/vava-nessa/free-coding-models,"Find, benchmark and install in CLI 200+ FREE coding LLM models across 20+ providers in real time",JavaScript,1638,182,20 stars today,vava-nessa; claude; PhucTruong-ctrl; erwinh22; Copilot
10,QuiteAFancyEmerald/InvisiProxy,https://github.com/QuiteAFancyEmerald/InvisiProxy,"InvisiProxy LTS is a web proxy service that helps you access websites that may be blocked by your network, government or policy all within your browser with no download or setup. It does this securely and with additional privacy features. Browse Tor/Onion sites in any browser, hide browsing activity and bypass filters. (Star if you fork it!)",JavaScript,1387,4996,7 stars today,QuiteAFancyEmerald; yoct1; kinglalu; BinBashBanana; xtc-dev
11,zed-industries/extensions,https://github.com/zed-industries/extensions,Extensions for the Zed editor,JavaScript,1636,1747,6 stars today,maxdeviant; MrSubidubi; notpeter; renovate; zed-zippy
12,microsoft/power-platform-skills,https://github.com/microsoft/power-platform-skills,"A plugin marketplace for Claude Code/GitHub Copilot that provides Power Platform development plugins, including reusable skills, agents, and commands for building and deploying solutions.",JavaScript,242,42,12 stars today,priyanshu92; claude; lesaltzm; Copilot; shivanichander
13,juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript animation engine,JavaScript,67697,4542,60 stars today,juliangarnier; kn0wn; Maximilianos; lukeed; fljot
14,serverless/serverless,https://github.com/serverless/serverless,"⚡ Serverless Framework – Effortlessly build apps that auto-scale, incur zero costs when idle, and require minimal maintenance using AWS Lambda and other managed cloud services.",JavaScript,46917,5736,1 star today,medikoo; pmuens; austencollins; eahefnawy; pgrzesik
