Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,holaboss-ai/holaOS,https://github.com/holaboss-ai/holaOS,"Open-source All in One AI agent workspace. Run any agent — Claude Code, Codex — across your tools (100+ integrations + MCP), apps, browser, and files, with shared memory. Built-in models or BYOK.",TypeScript,7298,638,769 stars today,jeffreyliimerch; jotyy; claude; dependabot; JeliPenguin
2,lightningpixel/modly,https://github.com/lightningpixel/modly,Desktop app to generate 3D models from images or prompt using local AI — runs entirely on your GPU,TypeScript,5945,604,579 stars today,lightningpixel; Lorchie; iammojogo-sudo; DrHepa; jokrasno
3,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,2812,227,41 stars today,poteto; cursoragent; ericzakariasson; n2parko; SamSokolin
4,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,83169,8231,255 stars today,mazeincoding; izadoesdev; anwarulislam; khanguyen74; DevloperAmanSingh
5,OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,🙌 OpenHands: AI-Driven Development,TypeScript,84063,10896,112 stars today,openhands-agent; dependabot; xingyaoww; hieptl; tofarr
6,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,197518,25414,496 stars today,thdxr; adamdotdevin; rekram1-node; opencode-agent; actions-user
7,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,90447,11221,924 stars today,badlogic; mitsuhiko; github-actions; christianklotz; davidbrai
8,Jakubantalik/Libraries,https://github.com/Jakubantalik/Libraries,"Collection of effects for React: Border beam, Liquid Gooey",TypeScript,1943,113,47 stars today,Jakubantalik; claude; cursoragent
9,ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,人人都能用英语,TypeScript,36431,5051,42 stars today,an-lee; xiaolai; lyricat; zgw010; divisey
10,stablyai/orca,https://github.com/stablyai/orca,"Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and VPS.",TypeScript,45683,3185,813 stars today,nwparker; orca-ide; AmethystLiang; brennanb2025; Jinwoo-H
11,every-app/open-seo,https://github.com/every-app/open-seo,Open source alternative to Semrush and Ahrefs,TypeScript,11935,1368,185 stars today,bensenescu; claude; bookingseo; jeremypenguin-max; mvanhorn
12,can1357/oh-my-pi,https://github.com/can1357/oh-my-pi,"⌥ AI Coding agent for the terminal — hash-anchored edits, optimized tool harness, LSP, Python, browser, subagents, and more",TypeScript,24832,2375,291 stars today,can1357; badlogic; roboomp; Mathews-Tom; metaphorics
13,portainer/portainer,https://github.com/portainer/portainer,Making Docker and Kubernetes management easy.,TypeScript,38246,2877,17 stars today,deviantony; chiptus; andres-portainer; testA113; xAt0mZ
14,documenso/documenso,https://github.com/documenso/documenso,The Open Source DocuSign Alternative.,TypeScript,14455,3054,42 stars today,Mythie; ElTimuro; dguyen; ephraimduncan; catalinpit
15,vercel-labs/deepsec,https://github.com/vercel-labs/deepsec,Deepsec is a security harness for finding vulnerabilities in your codebase powered by coding agents,TypeScript,7606,456,579 stars today,cramforce; claude; steipete; molebox; vercel
16,upscayl/upscayl,https://github.com/upscayl/upscayl,"🆙 Upscayl - #1 Free and Open Source AI Image Upscaler for Linux, MacOS and Windows.",TypeScript,48264,2419,117 stars today,NayamAmarshe; aaronliu0130; TGS963; Danik1601; dependabot
17,dubinc/dub,https://github.com/dubinc/dub,"The modern link attribution platform. Loved by world-class marketing teams like Framer, Perplexity, Superhuman, Twilio, Buffer and more.",TypeScript,24376,3221,25 stars today,steven-tey; devkiran; TWilson023; pepeladeira; marcusljf
18,pacifio/atlas,https://github.com/pacifio/atlas,"Source control for agents. Use multiple coding agents, track they change, and query them in one place",TypeScript,965,177,311 stars today,pacifio; ahammadnafiz; uzayer; Ukaykhingmarma28; dependabot
