Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,warpdotdev/warp,https://github.com/warpdotdev/warp,"Warp is an agentic development environment, born out of the terminal.",Rust,49494,3238,"8,399 stars today",oz-agent; exzshao; vorporeal; seemeroland; harryalbert
2,1jehuang/jcode,https://github.com/1jehuang/jcode,Coding Agent Harness,Rust,1928,175,675 stars today,1jehuang; claude
3,apache/datafusion,https://github.com/apache/datafusion,Apache DataFusion SQL Query Engine,Rust,8702,2070,18 stars today,alamb; dependabot; andygrove; kou; wesm
4,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,80910,8151,710 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
5,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant tool for Claude Code, Codex, OpenCode, openclaw & Gemini CLI.",Rust,56591,3673,957 stars today,farion1231; yovinchen; claude; TinsFox; tianrking
6,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,26889,1155,77 stars today,houseme; overtrue; weisd; loverustfs; guojidan
7,microsoft/edit,https://github.com/microsoft/edit,We all edit.,Rust,14010,672,142 stars today,lhecker; DHowett; heiher; b6k-dev; rhysd
8,iii-hq/iii,https://github.com/iii-hq/iii,"Effortlessly compose, extend, and observe every service in real-time for the first time ever.",Rust,15472,1032,45 stars today,ytallo; sergiofilhowz; rohitg00; andersonleal; actions-user
9,njbrake/agent-of-empires,https://github.com/njbrake/agent-of-empires,"Manage multiple Claude Code, OpenCode agents from either TUI or Web for easy access on mobile. Also supports Mistral Vibe, Codex CLI, Gemini CLI, Pi.dev, Copilot CLI, Factory Droid Coding. Uses tmux and git worktrees.",Rust,1836,150,45 stars today,njbrake; claude; dependabot; github-actions; jerome-benoit
10,slint-ui/slint,https://github.com/slint-ui/slint,"Slint is an open-source declarative GUI toolkit to build native user interfaces for Rust, C++, JavaScript, or Python apps.",Rust,22432,873,33 stars today,tronical; ogoffart; hunger; NigelBreslaw; dependabot
11,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,113245,16997,86 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
12,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,79195,11352,260 stars today,bolinfest; jif-oai; aibrahim-oai; pakrym-oai; etraut-openai
13,oxc-project/oxc,https://github.com/oxc-project/oxc,⚓ A collection of high-performance JavaScript tools.,Rust,20935,1011,17 stars today,Boshen; overlookmotel; camc314; Dunqing; renovate
14,denoland/deno,https://github.com/denoland/deno,A modern runtime for JavaScript and TypeScript.,Rust,106573,6039,12 stars today,bartlomieju; dsherret; ry; littledivy; nayeemrmn
15,alacritty/alacritty,https://github.com/alacritty/alacritty,"A cross-platform, OpenGL terminal emulator.",Rust,63795,3441,41 stars today,chrisduerr; jwilm; kchibisov; nixpulvis; matthiaskrgr
16,dmtrKovalenko/fff,https://github.com/dmtrKovalenko/fff,"The fastest and the most accurate file search toolkit for AI agents, Neovim, Rust, C, and NodeJS",Rust,5653,256,63 stars today,dmtrKovalenko; github-actions; sQVe; WillLillis; SamuelLHuber
17,ilysenko/codex-desktop-linux,https://github.com/ilysenko/codex-desktop-linux,Run OpenAI Codex Desktop on Linux - automated installer,Rust,487,80,25 stars today,Leay15; ilysenko; claude; tjdonley; actions-user
18,wezterm/wezterm,https://github.com/wezterm/wezterm,A GPU-accelerated cross-platform terminal emulator and multiplexer written by @wez and implemented in Rust,Rust,25855,1404,42 stars today,wez; bew; tzx; chipsenkbeil; jsgf
