Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,siddharthvaddem/openscreen,https://github.com/siddharthvaddem/openscreen,"Create stunning demos for free. Open-source, no subscriptions, no watermarks, and free for commercial use. An alternative to Screen Studio.",TypeScript,22638,1511,"2,749 stars today",siddharthvaddem; EtienneLescot; prayaslashkari; marcusschiesser; FabLrc
2,badlogic/pi-mono,https://github.com/badlogic/pi-mono,"AI agent toolkit: coding agent CLI, unified LLM API, TUI & web UI libraries, Slack bot, vLLM pods",TypeScript,31949,3478,355 stars today,badlogic; hjanuschka; github-actions; markusylisiurunen; aliou
3,freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer science for free.",TypeScript,441542,44107,335 stars today,ojeytonwilliams; raisedadead; camperbot; renovate; renovate-bot
4,Yeachan-Heo/oh-my-codex,https://github.com/Yeachan-Heo/oh-my-codex,"OmX - Oh My codeX: Your codex is not alone. Add hooks, agent teams, HUDs, and so much more.",TypeScript,16680,1589,"1,231 stars today",Yeachan-Heo; claude; HaD0Yun; dependabot; junhoyeo
5,yamadashy/repomix,https://github.com/yamadashy/repomix,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more.",TypeScript,23108,1105,68 stars today,yamadashy; claude; renovate; devin-ai-integration; dependabot
6,ResearAI/DeepScientist,https://github.com/ResearAI/DeepScientist,"Now, Stronger AI Pushes Frontiers, Stronger Our Shared Future.",TypeScript,1408,135,252 stars today,ResearAI; gaofeng21cn; zhwxv; zhu-minjun; wangsunyan777
7,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,46805,7548,300 stars today,koala73; claude; SebastienMelki; NewCoder3294; lspassos1
8,campfirein/byterover-cli,https://github.com/campfirein/byterover-cli,ByteRover CLI (brv) - The portable memory layer for autonomous coding agents (formerly Cipher),TypeScript,4178,409,96 stars today,bao-byterover; RyanNg1403; leehpham; ngduyanhece; billcache
9,microsoft/vscode,https://github.com/microsoft/vscode,Visual Studio Code,TypeScript,183459,39038,49 stars today,bpasero; jrieken; Tyriar; mjbvz; joaomoreno
10,tobi/qmd,https://github.com/tobi/qmd,"mini cli search engine for your docs, knowledge bases, meeting notes, whatever. Tracking current sota approaches while being all local",TypeScript,18137,1110,298 stars today,tobi; claude; shreyaskarnik; burke; mbrendan
11,immich-app/immich,https://github.com/immich-app/immich,High performance self-hosted photo and video management solution.,TypeScript,96474,5269,155 stars today,alextran1502; jrasm91; renovate; mertalev; danieldietzler
12,simstudioai/sim,https://github.com/simstudioai/sim,"Build, deploy, and orchestrate AI agents. Sim is the central intelligence layer for your AI workforce.",TypeScript,27581,3493,39 stars today,waleedlatif1; icecrasher321; emir-karabeg; Sg312; aadamgough
