Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you,TypeScript,20916,3401,68 stars today,czlonkowski; claude; kimbo128; thesved; naXa777
2,yikart/AiToEarn,https://github.com/yikart/AiToEarn,Let's use AI to Earn!,TypeScript,14092,2375,340 stars today,niuwenzheng; gaozhenqiang; Yuuki-Sakura; gao1234-prog; whh2333
3,garrytan/gstack,https://github.com/garrytan/gstack,"Use Garry Tan's exact Claude Code setup: 23 opinionated tools that serve as CEO, Designer, Eng Manager, Release Manager, Doc Engineer, and QA",TypeScript,97605,14512,"1,005 stars today",claude; garrytan; garagon; mvanhorn; HMAKT99
4,rohitg00/agentmemory,https://github.com/rohitg00/agentmemory,#1 Persistent memory for AI coding agents based on real-world benchmarks,TypeScript,9714,806,721 stars today,rohitg00; Tanmay-008; JasonLandbridge; Getty; claude
5,apache/superset,https://github.com/apache/superset,Apache Superset is a Data Visualization and Data Exploration Platform,TypeScript,72855,17301,19 stars today,mistercrunch; dependabot; villebro; michael-s-molina; rusackas
6,OpenCTI-Platform/opencti,https://github.com/OpenCTI-Platform/opencti,Open Cyber Threat Intelligence Platform,TypeScript,9360,1343,26 stars today,renovate; SamuelHassine; richard-julien; Archidoit; Filigran-Automation
7,mengxi-ream/read-frog,https://github.com/mengxi-ream/read-frog,🐸 Read Frog - Open Source Immersive Translate | 🐸 陪读蛙 - 开源沉浸式翻译,TypeScript,6463,410,153 stars today,mengxi-ream; ananaBMaster; github-actions; claude; taiiiyang
8,danielmiessler/Personal_AI_Infrastructure,https://github.com/danielmiessler/Personal_AI_Infrastructure,Agentic AI Infrastructure for magnifying HUMAN capabilities.,TypeScript,13757,1906,96 stars today,danielmiessler; claude; christauff; kaimagnus; ksylvan
9,pingdotgg/t3code,https://github.com/pingdotgg/t3code,Pas de description,TypeScript,11538,2215,124 stars today,juliusmarminge; codex; t3dotgg; cursoragent; cursor
10,midudev/la-velada-web-oficial,https://github.com/midudev/la-velada-web-oficial,Web oficial de La Velada V de Ibai Llanos,TypeScript,1812,864,14 stars today,midudev; AlejandroSuero; joelmh-112; Edier-Gama; AlejandraTech
11,CodebuffAI/codebuff,https://github.com/CodebuffAI/codebuff,Generate code from the terminal!,TypeScript,5313,614,91 stars today,jahooma; brandonkachen; charleslien; github-actions; venkr
