Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,santifer/career-ops,https://github.com/santifer/career-ops,"AI-powered job search system built on Claude Code. 14 skill modes, Go dashboard, PDF generation, batch processing.",JavaScript,51842,10436,"1,110 stars today",santifer; claude; FReptar0; seffhunnn; dependabot
2,openai/plugins,https://github.com/openai/plugins,OpenAI Plugins,JavaScript,2637,310,284 stars today,cching-openai; ashwinm-oai; Aismit; vb-openai; gverma-openai
3,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,36853,2014,550 stars today,pbakaus; claude; abdulwahabone; dependabot; vinaypokharkar
4,blackmatrix7/ios_rule_script,https://github.com/blackmatrix7/ios_rule_script,分流规则、重写写规则及脚本。,JavaScript,26602,3978,78 stars today,github-actions; blackmatrix7; Flora-air; eavan5; chouchoui
5,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,32679,5369,155 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
6,robinebers/openusage,https://github.com/robinebers/openusage,Burning through your subscriptions too fast? Paying for stuff you never use? Stop guessing. OpenUsage is free and open source.,JavaScript,2820,276,16 stars today,robinebers; cursoragent; dependabot; claude; davidarny
7,dataease/SQLBot,https://github.com/dataease/SQLBot,🔥 基于大模型和 RAG 的智能问数系统，对话式数据分析神器。Text-to-SQL Generation via LLMs using RAG.,JavaScript,6235,744,10 stars today,dataeaseShu; XiaJunjie2020; fit2cloud-chenyw; ulleo; ziyujiahao
8,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,18685,3170,125 stars today,Anil-matcha; claude; jaiprasad04; NgoQuocViet2001; taxvui
9,CodeWithHarry/Sigma-Web-Dev-Course,https://github.com/CodeWithHarry/Sigma-Web-Dev-Course,Source Code for Sigma Web Development Course,JavaScript,11455,3062,13 stars today,CodeWithHarry; it-is-Aman
10,rabbitmq/rabbitmq-server,https://github.com/rabbitmq/rabbitmq-server,Open source RabbitMQ: core server and tier 1 (built-in) plugins,JavaScript,13697,4010,3 stars today,michaelklishin; dumbbell; rade; hairyhum; kjnilsson
