Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,macro-inc/macro,https://github.com/macro-inc/macro,"Macro is a unified workspace for teams: email, chat, docs, tasks, agents, calls, and CRM — @-linked together with shared AI memory.",Rust,1873,230,227 stars today,whutchinson98; gbirman; synoet; sedson; evanhutnik
2,NVIDIA-NeMo/Switchyard,https://github.com/NVIDIA-NeMo/Switchyard,Pas de description,Rust,849,89,421 stars today,nachiketb-nvidia; elyasmnvidian; grahamking; ayushag-nv; ryan-lempka
3,AntigmaLabs/ante,https://github.com/AntigmaLabs/ante,"Ghost in your shell. Ante is a self-contained agent harness with a highly optimized core. It works like Claude Code or Codex, with none of their dependencies or model constraints.",Rust,1377,32,154 stars today,mohanz; ante-github; duowenpu; dependabot; Swrrt
4,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,89810,11942,165 stars today,ruvnet; claude; proffesor-for-testing; dependabot; github-actions
5,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,75925,4775,205 stars today,aeppling; claude; pszymkowiak; FlorianBruniaux; github-actions
6,BoundaryML/baml,https://github.com/BoundaryML/baml,The programming language for agents,Rust,8946,474,44 stars today,hellovai; aaronvg; sxlijin; antoniosarosi; imalsogreg
7,1jehuang/jcode,https://github.com/1jehuang/jcode,The most RAM efficient harness,Rust,17357,1947,212 stars today,1jehuang; claude; luciusrockwing; FabianAmherd; hongnoul
8,astral-sh/ruff,https://github.com/astral-sh/ruff,"An extremely fast Python linter and code formatter, written in Rust.",Rust,49170,2320,19 stars today,charliermarsh; MichaReiser; renovate; AlexWaygood; sharkdp
9,git-ai-project/git-ai,https://github.com/git-ai-project/git-ai,A Git extension for tracking the AI-generated code in your repos,Rust,2447,266,8 stars today,svarlamov; claude; acunniffe; jwiegley; devin-ai-integration
10,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,105568,16013,216 stars today,jif-oai; bolinfest; aibrahim-oai; pakrym-oai; etraut-openai
11,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,30986,1380,53 stars today,overtrue; houseme; heihutu; weisd; loverustfs
12,cocoindex-io/cocoindex,https://github.com/cocoindex-io/cocoindex,Incremental engine for long horizon agents 🌟 Star if you like it!,Rust,11287,882,44 stars today,georgeh0; badmonster0; claude; dependabot; lemorage
13,juspay/hyperswitch,https://github.com/juspay/hyperswitch,"Open source, composable payments platform | PCI compliant | SaaS and Self-host options | Enables connectivity to multiple payment, payout, fraud, vault and tokenization providers | Uplifts authorization with intelligent routing and revenue recovery | Reduce payment processing costs with cost observability | Reduces payment ops with reconciliation",Rust,43468,5049,35 stars today,hyperswitch-bot; github-actions; SanchithHegde; Narayanbhat166; swangi-kumari
14,t8y2/dbx,https://github.com/t8y2/dbx,"20 MB lightweight cross-platform database client for 70+ databases, including MySQL, PostgreSQL, SQLite, Redis, MongoDB, DuckDB, SQL Server, and Dameng. Built-in AI, MCP Server, CLI, desktop and Docker. | 轻量级跨平台数据库管理工具，支持 MySQL、PostgreSQL、SQLite、Redis、MongoDB、达梦等 70+ 数据库，提供桌面端、Docker、CLI、内置 AI 助手和 MCP Server。",Rust,14313,1468,156 stars today,t8y2; zipg; github-actions; eryajf; Abeautifulsnow
15,tonhowtf/omniget,https://github.com/tonhowtf/omniget,"Download Udemy and Hotmart courses, YouTube videos, music and books — 1,800+ sites, no terminal. Free open-source desktop app for Windows, macOS and Linux, with a built-in course player, PDF/EPUB reader and music library. Powered by yt-dlp. Your files stay on your computer.",Rust,8618,735,38 stars today,tonhowtf; InstaZDLL; claude; cursoragent; D0n-A
16,longbridge/gpui-component,https://github.com/longbridge/gpui-component,Rust GUI components for building fantastic cross-platform desktop application by using GPUI.,Rust,12588,762,32 stars today,huacnlee; madcodelife; claude; ylinwind; ihavecoke
17,run-llama/liteparse,https://github.com/run-llama/liteparse,"A fast, helpful, and open-source document parser",Rust,12076,828,19 stars today,logan-markewich; AstraBert; dependabot; hexapode; AdemBoukhris457
