Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71722,16208,7 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
2,juce-framework/JUCE,https://github.com/juce-framework/JUCE,"JUCE is an open-source cross-platform C++ application framework for desktop and mobile applications, including VST, VST3, AU, AUv3, LV2 and AAX audio plug-ins.",C++,8766,2143,10 stars today,reuk; ed95; julianstorer; hogliux; tpoole
3,k4yt3x/video2x,https://github.com/k4yt3x/video2x,"A machine learning-based video super resolution and frame interpolation framework. Est. Hack the Valley II, 2018.",C++,20884,1811,31 stars today,k4yt3x; BrianPetkovsek; sat3ll; Integral-Tech; snixon
4,NVIDIA/nccl,https://github.com/NVIDIA/nccl,Optimized primitives for collective multi-GPU communication,C++,4982,1373,4 stars today,sjeaugey; xiakun-lu; kgioioso; artpol84; nv-lschneider
5,microsoft/BitNet,https://github.com/microsoft/BitNet,Official inference framework for 1-bit LLMs,C++,39998,3688,40 stars today,potassiummmm; tsong-ms; younesbelkada; isHuangXin; XsquirrelC
6,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,123501,21593,158 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
7,LadybirdBrowser/ladybird,https://github.com/LadybirdBrowser/ladybird,Truly independent web browser,C++,65409,3129,198 stars today,awesomekling; trflynn89; AtkinsSJ; linusg; kalenikaliaksandr
8,k2-fsa/sherpa-onnx,https://github.com/k2-fsa/sherpa-onnx,"Speech-to-text, text-to-speech, speaker diarization, speech enhancement, source separation, and VAD using next-gen Kaldi with onnxruntime without Internet connection. Support embedded systems, Android, iOS, HarmonyOS, Raspberry Pi, RISC-V, RK NPU, Axera NPU, Ascend NPU, x86_64 servers, websocket server/client, support 12 programming languages",C++,14114,1623,25 stars today,csukuangfj; pkufool; Wasser1462; ZhaoChaoqun; pingfengluo
9,moonshine-ai/moonshine,https://github.com/moonshine-ai/moonshine,"Very low latency speech to text, intent recognition, and text to speech, for building voice agents and interfaces",C++,10788,585,30 stars today,cursoragent; evmaki; kylehowells; petewarden; giovanninibarbosa
10,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,21349,4117,11 stars today,tianleiwu; fs-eire; skottmckay; edgchen1; yuslepukhin
11,sal063/AC6_recomp,https://github.com/sal063/AC6_recomp,static Recomp of AC6 with Rexglue,C++,269,10,15 stars today,sal063; rapidsamphire; Copilot
12,google/flatbuffers,https://github.com/google/flatbuffers,FlatBuffers: Memory Efficient Serialization Library,C++,26322,3618,9 stars today,dbaileychess; aardappel; vglavnyy; rw; mustiikhalil
13,azahar-emu/azahar,https://github.com/azahar-emu/azahar,An open-source 3DS emulator project based on Citra.,C++,7853,607,12 stars today,bunnei; wwylele; lioncash; OpenSauce04; yuriks
14,transmission/transmission,https://github.com/transmission/transmission,Official Transmission BitTorrent client repository,C++,15070,1425,7 stars today,ckerr; mikedld; tearfur; jre; titer
15,ml-explore/mlx,https://github.com/ml-explore/mlx,MLX: An array framework for Apple silicon,C++,27914,2121,19 stars today,angeloskath; zcbenz; jagrit06; barronalex; awni
16,lraton/FlopperZiro,https://github.com/lraton/FlopperZiro,"A Flipper Zero clone, but cheapest, DIY and simply Open Source, made with Arduino IDE",C++,2012,101,55 stars today,lraton; Kitki30
17,mavlink/qgroundcontrol,https://github.com/mavlink/qgroundcontrol,"Cross-platform ground control station for drones (Android, iOS, Mac OS, Linux, Windows)",C++,4832,4969,3 stars today,DonLakeFlyer; LorenzMeier; dogmaphobic; PX4BuildBot; HTRamsey
18,deskflow/deskflow,https://github.com/deskflow/deskflow,Share a single keyboard and mouse between multiple computers.,C++,28008,4776,40 stars today,sithlord48; nbolton; Jnewbon; SerhiiGadzhilov; speaker
19,google-deepmind/mujoco,https://github.com/google-deepmind/mujoco,Multi-Joint dynamics with Contact. A general purpose physics simulator.,C++,14522,1678,10 stars today,yuvaltassa; quagla; haroonq; saran-t; kbayes
20,opencv/opencv,https://github.com/opencv/opencv,Open Source Computer Vision Library,C++,90379,56967,16 stars today,alalek; asmorkalov; vpisarev; mshabunin; ilya-lavrenov
21,google/or-tools,https://github.com/google/or-tools,Google's Operations Research tools:,C++,13885,2461,6 stars today,lperron; Mizux; sgatto; furnon; gchatelet
