Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,microsoft/BitNet,https://github.com/microsoft/BitNet,Official inference framework for 1-bit LLMs,C++,40337,3743,7 stars today,potassiummmm; tsong-ms; younesbelkada; isHuangXin; XsquirrelC
2,dsp56300/gearmulator,https://github.com/dsp56300/gearmulator,Low Level Emulation of classic VA synths & effects of the late 90s/2000s by emulating the used ICs,C++,1402,161,16 stars today,dsp56300; talaviram; giulioz; lol-catz; 790
3,Codensity30/Strivers-A2Z-DSA-Sheet,https://github.com/Codensity30/Strivers-A2Z-DSA-Sheet,"Contains everything related to Stiver's A2Z sheet along with question, approach and code.",C++,900,304,32 stars today,Codensity30; AyushRaj1111; T1rth1
4,mozilla-ai/llamafile,https://github.com/mozilla-ai/llamafile,Distribute and run LLMs with a single file.,C++,26032,1608,15 stars today,jart; aittalam; cjpais; stlhood; corebonts
5,leejet/stable-diffusion.cpp,https://github.com/leejet/stable-diffusion.cpp,"Diffusion model(SD,Flux,Wan,Qwen Image,Z-Image,...) inference in pure C/C++",C++,7108,800,21 stars today,leejet; wbruna; stduhpf; fszontagh; rmatif
6,harry7557558/spirula-studio,https://github.com/harry7557558/spirula-studio,"Cross-vendor 3D Gaussian Splatting trainer - video to splat to mesh, Vulkan or CUDA.",C++,603,49,86 stars today,harry7557558; MotivaCG; tutudoudou; debsahu; ev5unleash
7,amnezia-vpn/amnezia-client,https://github.com/amnezia-vpn/amnezia-client,Amnezia VPN Client (Desktop+Mobile),C++,15136,1159,33 stars today,pokamest; Nethius; vkamn; albexk; outspace
8,CleverRaven/Cataclysm-DDA,https://github.com/CleverRaven/Cataclysm-DDA,Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.,C++,13220,4653,13 stars today,ZhilkinSerg; kevingranade; Rivet-the-Zombie; Maleclypse; BevapDin
9,falcosecurity/falco,https://github.com/falcosecurity/falco,Cloud Native Runtime Security,C++,9406,1080,5 stars today,leodido; leogr; FedeDP; jasondellaluce; fntlnz
10,f4exb/sdrangel,https://github.com/f4exb/sdrangel,"SDR Rx/Tx software for Airspy, Airspy HF+, BladeRF, HackRF, LimeSDR, PlutoSDR, RTL-SDR, SDRplay and FunCube",C++,4059,599,8 stars today,f4exb; srcejon; rgetz; dforsi; ra1nb0w
11,qgis/QGIS,https://github.com/qgis/QGIS,"QGIS is a free, open source, cross platform (lin/win/mac) geographical information system (GIS)",C++,14419,3520,10 stars today,nyalldawson; m-kuhn; elpaso; jef-n; 3nids
12,MaaXYZ/MaaFramework,https://github.com/MaaXYZ/MaaFramework,基于图像识别的自动化黑盒测试框架 | An automation black-box testing framework based on image recognition,C++,4908,559,3 stars today,MistEO; neko-para; moomiji; github-actions; Windsland52
13,Open-Cascade-SAS/OCCT,https://github.com/Open-Cascade-SAS/OCCT,"Open CASCADE Technology (OCCT) is an open-source software development platform for 3D CAD, CAM, CAE.",C++,2904,684,3 stars today,gkv311; dpasukhi; a-betenev; alexander-malyshev; msv68
14,rizinorg/cutter,https://github.com/rizinorg/cutter,Free and Open Source Reverse Engineering Platform powered by rizin,C++,19785,1470,10 stars today,thestr4ng3r; xarkes; karliss; ITAYC0HEN; XVilka
15,cloudflare/workerd,https://github.com/cloudflare/workerd,The JavaScript / Wasm runtime that powers Cloudflare Workers,C++,8766,749,4 stars today,jasnell; kentonv; fhanau; anonrig; mikea
16,jrouwe/JoltPhysics,https://github.com/jrouwe/JoltPhysics,A multi core friendly rigid body physics and collision detection library. Written in C++. Suitable for games and VR applications. Used by Horizon Forbidden West and Death Stranding 2.,C++,11590,976,10 stars today,jrouwe; mihe; dependabot; stephengold; SirLynix
17,microsoft/terminal,https://github.com/microsoft/terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,104965,9617,11 stars today,DHowett; zadjii-msft; lhecker; carlos-zamora; miniksa
18,ROCm/rocm-systems,https://github.com/ROCm/rocm-systems,super repo for rocm systems projects,C++,508,415,0 stars today,lmoriche; marifamd; dgaliffiAMD; kiritigowda; AryanSalmanpour
