Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. A brain that builds a local-first memory of your life, a fantastic orchestrator of agent fleets and workflows, and a deep researcher.",Rust,38753,3804,206 stars today,senamakel; medullabot; claude; graycyrus; M3gA-Mind
2,t8y2/dbx,https://github.com/t8y2/dbx,"20 MB lightweight cross-platform database client for 90+ databases, including MySQL, PostgreSQL, SQLite, Redis, MongoDB, DuckDB, SQL Server, and Dameng. Built-in AI, MCP Server, CLI, desktop and Docker. | 轻量级跨平台数据库管理工具，支持 MySQL、PostgreSQL、SQLite、Redis、MongoDB、达梦等 90+ 数据库，提供桌面端、Docker、CLI、内置 AI 助手和 MCP Server。",Rust,17300,1686,420 stars today,t8y2; zipg; github-actions; eryajf; Abeautifulsnow
3,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,Comfortably monitor your network traffic 🕵️‍♂️,Rust,40926,1955,56 stars today,GyulyVGC; dependabot; allcontributors; Crirock; colin99d
4,helix-editor/helix,https://github.com/helix-editor/helix,A post-modern modal text editor.,Rust,45979,3705,23 stars today,archseer; the-mikedavis; dependabot; pascalkuthe; sudormrfbin
5,lance-format/lance,https://github.com/lance-format/lance,"Open Lakehouse Format for Multimodal AI. Convert from Parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, and PyTorch with more integrations coming..",Rust,6992,826,5 stars today,github-actions; eddyxu; westonpace; wjones127; Xuanwo
6,max-sixty/worktrunk,https://github.com/max-sixty/worktrunk,"Worktrunk is a CLI for Git worktree management, designed for parallel AI agent workflows",Rust,6733,239,47 stars today,max-sixty; claude; worktrunk-bot; dependabot; github-actions
7,leookun/cursor-byok,https://github.com/leookun/cursor-byok,cursor-byok is a local implementation of Cursor's backend. https://docs.leokun.cn/,Rust,2576,405,14 stars today,leookun; Sxuan-Coder; DedSecer; cursoragent; joel01-dev
8,HakanSeven12/OpenCADStudio,https://github.com/HakanSeven12/OpenCADStudio,"A CAD application built with Rust — 2D/3D drawing, DWG/DXF support, and GPU-accelerated rendering",Rust,975,113,26 stars today,HakanSeven12; claude; ramox81; KarimJerbi; gianlucafiore
9,ScalableCapital/scalable-cli,https://github.com/ScalableCapital/scalable-cli,Scalable CLI,Rust,433,12,19 stars today,fbenz; benekuehn
10,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,77756,4902,130 stars today,aeppling; claude; pszymkowiak; FlorianBruniaux; KuSh
11,ai-dynamo/dynamo,https://github.com/ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,Rust,7897,1509,7 stars today,claude; PeaBrane; rmccorm4; grahamking; nv-anants
12,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,A smarter cd command. Supports all major shells.,Rust,39001,880,54 stars today,ajeetdsouza; dependabot; cole-h; alin23; sitiom
13,ekzhang/bore,https://github.com/ekzhang/bore,🕳 bore is a simple CLI tool for making tunnels to localhost,Rust,11465,523,11 stars today,ekzhang; orhun; jihchi; kianmeng; kennycallado
14,apache/opendal,https://github.com/apache/opendal,"Apache OpenDAL: One Layer, All Storage.",Rust,5357,820,14 stars today,Xuanwo; tisonkun; dependabot; suyanhanx; erickguan
15,vectordotdev/vector,https://github.com/vectordotdev/vector,A high-performance observability data pipeline.,Rust,22477,2271,2 stars today,dependabot; jszwedko; binarylogic; pront; bruceg
16,dbt-labs/dbt-core,https://github.com/dbt-labs/dbt-core,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,Rust,13715,2530,4 stars today,drewbanin; claude; beckjake; jtcohen6; emmyoop
17,apache/datafusion,https://github.com/apache/datafusion,Apache DataFusion SQL Query Engine,Rust,9221,2353,7 stars today,alamb; dependabot; andygrove; kou; comphead
18,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,89387,10308,69 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
19,qdrant/qdrant,https://github.com/qdrant/qdrant,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",Rust,34250,2623,22 stars today,dependabot; generall; timvisee; agourlay; coszio
20,bevyengine/bevy,https://github.com/bevyengine/bevy,A refreshingly simple data-driven game engine built in Rust,Rust,47950,4790,33 stars today,cart; mockersf; alice-i-cecile; ickshonpe; atlv24
