Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,DietrichGebert/ponytail,https://github.com/DietrichGebert/ponytail,Makes your AI agent think like the laziest senior dev in the room. The best code is the code you never wrote.,JavaScript,123633,6679,"2,128 stars today",DietrichGebert; claude; Lakshya77089; ousamabenyounes; dhedhialy
2,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,247286,37264,751 stars today,affaan-m; haelyra; claude; pangerlkr; dependabot
3,addyosmani/agent-skills,https://github.com/addyosmani/agent-skills,Production-grade engineering skills for AI coding agents.,JavaScript,92058,9812,264 stars today,addyosmani; nucliweb; federicobartoli; claude; Liyuk
4,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,46794,7291,167 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
5,github/awesome-copilot,https://github.com/github/awesome-copilot,"Community-contributed instructions, agents, skills, and configurations to help you make the most of GitHub Copilot.",JavaScript,38615,4880,49 stars today,aaronpowell; github-actions; Copilot; Copilot; Copilot
6,zarazhangrui/follow-builders,https://github.com/zarazhangrui/follow-builders,"AI builders digest — monitors top AI builders on X and YouTube podcasts, remixes their content into digestible summaries. Follow builders, not influencers.",JavaScript,6611,861,53 stars today,github-actions; claude; zarazhangrui
7,OpenWhispr/openwhispr,https://github.com/OpenWhispr/openwhispr,Voice-to-text dictation app with local (Nvidia Parakeet/Whisper) and cloud models (BYOK). Privacy-first and available cross-platform.,JavaScript,6495,889,375 stars today,gabrielste1n; Chadpiha; xAlcahest; claude; hsusul
8,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,65379,4021,332 stars today,pbakaus; claude; github-actions; abdulwahabone; cursoragent
9,asgeirtj/system_prompts_leaks,https://github.com/asgeirtj/system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 5, Claude Design, Claude Code. OpenAI - ChatGPT GPT-5.6-Sol, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,64127,10521,80 stars today,asgeirtj; claude; awrreny; anonymous619259; lcebot
10,facebook/stylex,https://github.com/facebook/stylex,StyleX is the styling system for ambitious user interfaces.,JavaScript,10114,467,49 stars today,nmn; mellyeliu; dependabot; henryqdineen; nedjulius
11,openai/plugins,https://github.com/openai/plugins,OpenAI Plugins,JavaScript,5368,767,20 stars today,cching-openai; ashwinm-oai; Aismit; vb-openai; gverma-openai
