Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,199421,30617,908 stars today,affaan-m; claude; pangerlkr; greptile-apps; dependabot
2,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,17562,2981,116 stars today,Anil-matcha; claude; jaiprasad04; NgoQuocViet2001; taxvui
3,pbakaus/impeccable,https://github.com/pbakaus/impeccable,The design language that makes your AI harness better at design.,JavaScript,31664,1733,274 stars today,pbakaus; claude; vinaypokharkar; abdulwahabone; rohan-tessl
4,zizifn/edgetunnel,https://github.com/zizifn/edgetunnel,Running V2ray inside edge/serverless runtime,JavaScript,8643,45880,17 stars today,zizifn; Emo-Damage; github-actions; neobuilding; etfans
5,liyupi/ai-guide,https://github.com/liyupi/ai-guide,程序员鱼皮的 AI 资源大全 + Vibe Coding 零基础教程，分享 OpenClaw 保姆级教程、大模型玩法（DeepSeek / GPT / Gemini / Claude）、最新 AI 资讯、Prompt 提示词大全、AI 知识百科（Agent Skills / RAG / MCP / A2A）、AI 编程教程（Harness Engineering）、AI 工具用法（Cursor / Claude Code / TRAE / Codex / Copilot）、AI 开发框架教程（Spring AI / LangChain）、AI 产品变现指南，帮你快速掌握 AI 技术，走在时代前沿。本项目为开源文档，已升级为鱼皮 AI 导航网站,JavaScript,14880,1680,41 stars today,yupi-translate-app; liyupi; chaseFunny; cq2021-coder; gulihua10010
6,jarrodwatts/claude-hud,https://github.com/jarrodwatts/claude-hud,"A Claude Code plugin that shows what's happening - context usage, active tools, running agents, and todo progress",JavaScript,24130,1084,69 stars today,jarrodwatts; github-actions; claude; dependabot; UnpxreTW
7,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,"Automated auditing, performance metrics, and best practices for the web.",JavaScript,30285,9722,12 stars today,paulirish; connorjclark; brendankenny; patrickhulce; adamraine
8,JiyaBatra/CODEVIBE-,https://github.com/JiyaBatra/CODEVIBE-,"CodeVibe is an interactive learning platform designed to help beginners understand programming through simple lessons and hands-on practice. It includes structured course sections, coding examples, and a built-in HTML compiler that lets users write and test code directly in the browser, making learning web development practical, engaging.",JavaScript,29,153,2 stars today,JiyaBatra; github-actions; pranav-cholleti; codedbydollys10; Aayuiiitmg
9,ryanmcdermott/clean-code-javascript,https://github.com/ryanmcdermott/clean-code-javascript,Clean Code concepts adapted for JavaScript,JavaScript,94396,12466,7 stars today,ryanmcdermott; vsemozhetbyt; frappacchio; b0yfriend; DavidVujic
10,vercel/next.js,https://github.com/vercel/next.js,The React Framework,JavaScript,139606,31165,19 stars today,ijjk; timneutkens; sokra; vercel-release-bot; huozhi
