Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,LadybirdBrowser/ladybird,https://github.com/LadybirdBrowser/ladybird,Truly independent web browser,C++,61978,2909,82 stars today,awesomekling; trflynn89; AtkinsSJ; linusg; alimpfard
2,zhongyang219/TrafficMonitor,https://github.com/zhongyang219/TrafficMonitor,这是一个用于显示当前网速、CPU及内存利用率的桌面悬浮窗软件，并支持任务栏显示，支持更换皮肤。,C++,43726,3629,28 stars today,zhongyang219; BombaxCeiba; QingFeng-awa; josStorer; xgdgsc
3,facebook/react-native,https://github.com/facebook/react-native,A framework for building native applications using React,C++,125664,25135,16 stars today,reactjs-bot; mdvacca; shergin; cortinico; sammy-SC
4,facebook/yoga,https://github.com/facebook/yoga,Yoga is an embeddable layout engine targeting web standards.,C++,18777,1524,9 stars today,NickGerleman; vjeux; davidaurelio; joevilches; SidharthGuglani-zz
5,mongodb/mongo,https://github.com/mongodb/mongo,The MongoDB Database,C++,28196,5764,4 stars today,erh; dwight; benety; astaple; RedBeard0531
6,input-leap/input-leap,https://github.com/input-leap/input-leap,Open-source KVM software,C++,7663,374,17 stars today,p12tic; shymega; whot; sithlord48; mokibit
7,catchorg/Catch2,https://github.com/catchorg/Catch2,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,20283,3213,6 stars today,horenmar; philsquared; ChrisThrasher; claremacrae; JoeyGrajciar
8,mozilla-ai/llamafile,https://github.com/mozilla-ai/llamafile,Distribute and run LLMs with a single file.,C++,23946,1291,18 stars today,jart; cjpais; stlhood; corebonts; aittalam
9,wazuh/wazuh,https://github.com/wazuh/wazuh,Wazuh - The Open Source Security Platform. Unified XDR and SIEM protection for endpoints and cloud workloads.,C++,15133,2219,34 stars today,vikman90; Dwordcito; TomasTurina; chemamartinez; juliancnn
10,MrNeRF/LichtFeld-Studio,https://github.com/MrNeRF/LichtFeld-Studio,"Train, inspect, edit, automate, and export 3D Gaussian Splatting scenes from a single native application.",C++,2715,282,27 stars today,MrNeRF; github-actions; miriameng; dozeri83; kmeirlaen
11,jbeder/yaml-cpp,https://github.com/jbeder/yaml-cpp,A YAML parser and emitter in C++,C++,5888,2099,5 stars today,jbeder; SGSSGene; dota17; asmaloney; neheb
12,ROCm/rocm-systems,https://github.com/ROCm/rocm-systems,super repo for rocm systems projects,C++,323,193,4 stars today,lmoriche; kiritigowda; marifamd; dgaliffiAMD; jrmadsen
13,Livox-SDK/livox_ros_driver2,https://github.com/Livox-SDK/livox_ros_driver2,"Livox device driver under Ros(Compatible with ros and ros2), support Lidar HAP and Mid-360.",C++,700,563,1 star today,Livox-Infra; Livox-SDK; Livox-louie
14,daijro/camoufox,https://github.com/daijro/camoufox,🦊 Anti-detect browser,C++,6546,570,33 stars today,daijro; heydryft; claude; icepaq; D4Vinci
15,telegramdesktop/tdesktop,https://github.com/telegramdesktop/tdesktop,Telegram Desktop messaging app,C++,30358,6457,8 stars today,john-preston; 23rd; ilya-fedin; claude; auchri
16,stephenberry/glaze,https://github.com/stephenberry/glaze,"Extremely fast, in memory, JSON and reflection library for modern C++. BEVE, CBOR, CSV, MessagePack, TOML, YAML, EETF",C++,2547,225,16 stars today,stephenberry; mwalcott3; justend29; jbbjarnason; matrixberry
17,ggml-org/ggml,https://github.com/ggml-org/ggml,Tensor library for machine learning,C++,14325,1533,13 stars today,ggerganov; jeffbolznv; JohannesGaessler; slaren; 0cc4m
18,qbittorrent/qBittorrent,https://github.com/qbittorrent/qBittorrent,qBittorrent BitTorrent client,C++,36254,4605,17 stars today,Chocobo1; sledgehammer999; glassez; Piccirello; zeule
19,78/xiaozhi-esp32,https://github.com/78/xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,C++,25261,5449,37 stars today,78; Y1hsiaochunnn; laride; Kevincoooool; txp666
20,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,19714,3803,12 stars today,fs-eire; skottmckay; edgchen1; tianleiwu; yuslepukhin
21,ros-navigation/navigation2,https://github.com/ros-navigation/navigation2,ROS 2 Navigation Framework and System,C++,4086,1772,9 stars today,SteveMacenski; ruffsl; mhpanah; mini-1235; orduno
22,jellyfin/jellyfin-desktop,https://github.com/jellyfin/jellyfin-desktop,Jellyfin Desktop Client,C++,208,20,21 stars today,andrewrabert; claude; BrainTeazer; Renari; gnattu
23,Atmosphere-NX/Atmosphere,https://github.com/Atmosphere-NX/Atmosphere,Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.,C++,18640,1429,30 stars today,SciresM; TuxSH; hexkyz; lioncash; ktemkin
24,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,100440,16102,353 stars today,ggerganov; ngxson; slaren; JohannesGaessler; CISC
