Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,72007,7368,"1,664 stars today",mazeincoding; izadoesdev; anwarulislam; khanguyen74; DevloperAmanSingh
2,moeru-ai/airi,https://github.com/moeru-ai/airi,"💖🧸 Self hosted, you-owned Grok Companion, a container of souls of waifu, cyber livings to bring them into our worlds, wishing to achieve Neuro-sama's altitude. Capable of realtime voice chat, Minecraft, Factorio playing. Web / macOS / Windows supported.",TypeScript,42553,4253,110 stars today,nekomeowww; luoling8192; github-actions; shinohara-rin; sumimakito
3,HenryNdubuaku/maths-cs-ai-compendium,https://github.com/HenryNdubuaku/maths-cs-ai-compendium,Become a cracked AI/ML Research Engineer,TypeScript,5966,745,725 stars today,HenryNdubuaku; KDachev4; shmWorks; nitturkaryash; cipherians
4,Augani/openreel-video,https://github.com/Augani/openreel-video,"OpenReel Video - Professional browser-based video editor. Open source CapCut alternative. 100% browser-based, no installation, no cloud uploads, no watermarks.",TypeScript,4375,602,38 stars today,Augani; lvalics; Copilot; claude; andypotato
5,browseros-ai/BrowserOS,https://github.com/browseros-ai/BrowserOS,"🌐 The open-source Agentic browser; alternative to ChatGPT Atlas, Perplexity Comet, Dia.",TypeScript,12222,1275,219 stars today,shadowfax92; felarof99; DaniAkash; shivammittal274; claude
6,stripe/ai,https://github.com/stripe/ai,One-stop shop for building AI-powered products and businesses with Stripe.,TypeScript,1677,303,6 stars today,stevekaliski-stripe; matv-stripe; sgr-stripe; stripe-ai-sync; dependabot
7,raroque/boop-agent,https://github.com/raroque/boop-agent,"iMessage personal agent: choose Claude Agent SDK (Claude Code) or Codex app-server runtime (Codex/ChatGPT), with memory, sub-agents, automations, integrations.",TypeScript,1067,247,37 stars today,raroque; claude; skylineagle; victorsaisse; greptile-apps
8,millionco/react-doctor,https://github.com/millionco/react-doctor,Your agent writes bad React. This catches it,TypeScript,13852,441,88 stars today,aidenybai; cursoragent; rayhanadev; claude; devin-ai-integration
9,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI",TypeScript,71472,8803,406 stars today,badlogic; mitsuhiko; github-actions; hjanuschka; cristinaponcela
10,mcp-use/mcp-use,https://github.com/mcp-use/mcp-use,The fullstack MCP framework to develop MCP Apps for ChatGPT / Claude & MCP Servers for AI Agents.,TypeScript,10315,1365,19 stars today,pietrozullo; github-actions; tonxxd; Pederzh; renvins
11,nocodb/nocodb,https://github.com/nocodb/nocodb,🔥 🔥 🔥 A Free & Self-hostable Airtable Alternative,TypeScript,64026,4924,51 stars today,o1lab; pranavxc; rameshmane7218; wingkwong; dstala
12,vuejs/pinia,https://github.com/vuejs/pinia,"🍍 Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support",TypeScript,14656,1190,11 stars today,posva; dependabot; dependabot-preview; renovate-bot; pi0
13,AIEraDev/Clypra,https://github.com/AIEraDev/Clypra,"A modern video editor built with Tauri, React, and TypeScript. Focus on building free capabilities of premium capcut functionalities",TypeScript,2833,284,338 stars today,AIEraDev; theunavailableguy; cursoragent; claude
14,zts212653/clowder-ai,https://github.com/zts212653/clowder-ai,"Build AI teams, not just agents. Hard rails, soft power, shared mission.",TypeScript,2373,625,35 stars today,zts212653; claude; mindfn; bouillipx; ZephaniaCN
15,elastic/kibana,https://github.com/elastic/kibana,Your window into all of your data,TypeScript,21186,8599,8 stars today,kibanamachine; elasticmachine; mistic; w33ble; jbudz
16,openclaw/openclaw,https://github.com/openclaw/openclaw,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞,TypeScript,383052,80440,172 stars today,steipete; vincentkoc; shakkernerd; obviyus; Takhoffman
17,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,186234,23317,402 stars today,thdxr; adamdotdevin; rekram1-node; opencode-agent; actions-user
18,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output (98% reduction), persists session memory, and enforces routing across 17 platforms via MCP + hooks.",TypeScript,18978,1336,40 stars today,mksglu; claude; github-actions; ipedro; ousamabenyounes
19,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,35474,3326,395 stars today,miguel-heygen; jrusso1020; vanceingalls; claude; ukimsanov
20,ant-design/ant-design,https://github.com/ant-design/ant-design,An enterprise-class UI design language and React UI library,TypeScript,98745,54652,37 stars today,afc163; zombieJ; li-jia-nan; MadCcc; benjycui
