Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,41883,7200,23 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
2,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,141682,13072,516 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
3,nginx/nginx,https://github.com/nginx/nginx,The official NGINX Open Source repository.,C,30350,7903,29 stars today,mdounin; arut; vl-homutov; VBart; pluknet
4,yugabyte/yugabyte-db,https://github.com/yugabyte/yugabyte-db,YugabyteDB - the cloud native distributed SQL database for mission-critical applications.,C,10283,1258,6 stars today,ddhodge; spolitov; aishwarya24; mbautin; jaki
5,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30159,11267,5 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
6,dorianborian/sesame-robot,https://github.com/dorianborian/sesame-robot,An open and affordable mini quadruped robot based on ESP32.,C,2238,293,58 stars today,dorianborian; shariqnaiyer; one-for-all; vido89; maximeconnolly
7,cactus-compute/cactus,https://github.com/cactus-compute/cactus,Low-latency AI engine for mobile devices & wearables,C,4927,383,24 stars today,HenryNdubuaku; rshemet; devabhixda; jakmro; github-actions
8,microsoft/mimalloc,https://github.com/microsoft/mimalloc,mimalloc is a compact general purpose allocator with excellent performance.,C,12871,1100,46 stars today,daanx; devnexen; jserv; res2k; asl
9,valkey-io/valkey,https://github.com/valkey-io/valkey,A flexible distributed key-value database that is optimized for caching and other realtime workloads.,C,25785,1139,14 stars today,antirez; oranagra; enjoy-binbin; pietern; madolson
10,espressif/esp-idf,https://github.com/espressif/esp-idf,Espressif IoT Development Framework. Official development framework for Espressif SoCs.,C,18061,8256,11 stars today,igrr; projectgus; jack0c; suda-morris; mahavirj
11,apache/nuttx,https://github.com/apache/nuttx,"Apache NuttX is a mature, real-time embedded operating system (RTOS)",C,3859,1578,1 star today,gregory-nutt; xiaoxiang781216; yamt; anchao; raiden00pl
12,moonshine-ai/moonshine,https://github.com/moonshine-ai/moonshine,"Very low latency speech to text, intent recognition, and text to speech, for building voice agents and interfaces",C,8072,420,7 stars today,evmaki; kylehowells; petewarden; giovanninibarbosa; andimarafioti
13,ImageMagick/ImageMagick,https://github.com/ImageMagick/ImageMagick,"ImageMagick is a free, open-source software suite for creating, editing, converting, and displaying images. It supports 200+ formats and offers powerful command-line tools and APIs for automation, scripting, and integration across platforms.",C,16449,1594,12 stars today,dlemstra; glennrp; dependabot; reaperhulk; jgj212
14,openwrt/openwrt,https://github.com/openwrt/openwrt,This repository is a mirror of https://git.openwrt.org/openwrt/openwrt.git It is for reference only and is not active for check-ins. We will continue to accept Pull Requests here. They will be merged via staging trees then into openwrt.git.,C,26882,12401,13 stars today,juhosg; ffainelli; nbd168; hauke; jow-
15,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,45531,2625,32 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
16,robertdavidgraham/masscan,https://github.com/robertdavidgraham/masscan,"TCP port scanner, spews SYN packets asynchronously, scanning entire Internet in under 5 minutes.",C,25674,3207,63 stars today,robertdavidgraham; p-l-; Frky; mzpqnxow; postmodern
17,opa334/Dopamine,https://github.com/opa334/Dopamine,Dopamine is a semi-untethered jailbreak for iOS 15 and 16,C,5073,6069,14 stars today,opa334; tomt000; kok3shidoll; dhinakg; ancalina
