Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,FalkorDB/FalkorDB,https://github.com/FalkorDB/FalkorDB,A super fast Graph Database uses GraphBLAS under the hood for its sparse adjacency matrix graph representation. Our goal is to provide the best Knowledge Graph for LLM (GraphRAG).,C,4188,334,89 stars today,swilly22; AviAvni; jeffreylovitz; gkorland; dudizimber
2,raysan5/raylib,https://github.com/raysan5/raylib,A simple and easy-to-use library to enjoy videogames programming,C,32482,3052,199 stars today,raysan5; a3f; JeffM2501; github-actions; victorfisac
3,m5stack/StackChan,https://github.com/m5stack/StackChan,StackChan open source!,C,448,78,17 stars today,imliubo; Forairaaaaa; yuanzhihong1; SeanXiaojyy; Harrison-Xu
4,OpenMathLib/OpenBLAS,https://github.com/OpenMathLib/OpenBLAS,OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSD version.,C,7403,1667,7 stars today,martin-frbg; wernsaar; xianyi; hpanderson; wjc404
5,radareorg/radare2,https://github.com/radareorg/radare2,UNIX-like reverse engineering framework and command-line toolset,C,23514,3205,17 stars today,radare; trufae; condret; alvarofe; XVilka
6,pbatard/rufus,https://github.com/pbatard/rufus,The Reliable USB Formatting Utility,C,35677,3027,25 stars today,pbatard; bovirus; ThiloL; MehmetaliKuran; Sopor
7,bytecodealliance/wasm-micro-runtime,https://github.com/bytecodealliance/wasm-micro-runtime,WebAssembly Micro Runtime (WAMR),C,5905,791,5 stars today,wenyongh; yamt; lum1n0us; no1wudi; xujuntwt95329
8,Encryqed/Dumper-7,https://github.com/Encryqed/Dumper-7,Unreal Engine SDK Generator,C,1823,428,6 stars today,Fischsalat; Encryqed; igromanru; lobotomy-x; NotOfficer
9,firedancer-io/firedancer,https://github.com/firedancer-io/firedancer,Firedancer is Jump Crypto's Solana validator software.,C,1456,465,1 star today,riptl; mmcgee-jump; kbowers-jump; two-heart; ibhatt-jumptrading
10,nrfconnect/sdk-nrf,https://github.com/nrfconnect/sdk-nrf,nRF Connect SDK main repository,C,1311,1506,0 stars today,MarekPieta; NordicBuilder; krish2718; nordic-piks; greg-fer
11,php/php-src,https://github.com/php/php-src,The PHP Interpreter,C,40032,8029,2 stars today,dstogov; nikic; weltling; cmb69; laruence
12,ImageMagick/ImageMagick,https://github.com/ImageMagick/ImageMagick,"ImageMagick is a free, open-source software suite for creating, editing, converting, and displaying images. It supports 200+ formats and offers powerful command-line tools and APIs for automation, scripting, and integration across platforms.",C,16251,1582,14 stars today,dlemstra; glennrp; dependabot; reaperhulk; jgj212
13,nmap/nmap,https://github.com/nmap/nmap,Nmap - the Network Mapper. Github mirror of official SVN repository.,C,12778,2796,13 stars today,bonsaiviking; G10h4ck; rewanthtammana; vinamrabhatia; tremblerz
14,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,41379,7144,11 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
15,RamonUnch/AltSnap,https://github.com/RamonUnch/AltSnap,Maintained continuation of Stefan Sundin's AltDrag,C,4812,149,4 stars today,RamonUnch; mbartlett21; CJYKK; TroudhuK; brian6932
16,ntop/nDPI,https://github.com/ntop/nDPI,Open Source Deep Packet Inspection Software Toolkit,C,4433,986,4 stars today,lucaderi; IvanNardi; utoni; kYroL01; cardigliano
