Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,browserbase/skills,https://github.com/browserbase/skills,Claude Agent SDK with a web browsing tool,JavaScript,2559,162,243 stars today,shrey150; claude; miguelg719; pkiv; shubh24
2,decolua/9router,https://github.com/decolua/9router,"🆓 Unlimited FREE AI coding. Connect Claude Code, Codex, Cursor, Cline, Copilot, Antigravity to FREE Claude/GPT/Gemini via 40+ providers. Auto-fallback, RTK -40% tokens, never hit limits.",JavaScript,4009,936,130 stars today,anuragg-saxenaa; claude; cursoragent; catalinstanciu; Blade096
3,FortAwesome/Font-Awesome,https://github.com/FortAwesome/Font-Awesome,"The iconic SVG, font, and CSS toolkit",JavaScript,76562,12220,13 stars today,sensibleworld; fontawesome-github-bot; robmadole; jabronus; mlwilkerson
4,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,27007,4332,227 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
5,louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,A fancy self-hosted monitoring tool,JavaScript,86315,7794,61 stars today,louislam; CommanderStorm; chakflying; Saibamen; Computroniks
6,cryptpad/cryptpad,https://github.com/cryptpad/cryptpad,"Collaborative office suite, end-to-end encrypted and open-source.",JavaScript,7607,818,14 stars today,yflory; davidbenque; dariiing; cjdelisle; DianaXWiki
7,eslint/eslint,https://github.com/eslint/eslint,Find and fix problems in your JavaScript code.,JavaScript,27226,4984,5 stars today,nzakas; mdjermanovic; ilyavolodin; not-an-aardvark; mysticatea
8,gsd-build/get-shit-done,https://github.com/gsd-build/get-shit-done,"A light-weight and powerful meta-prompting, context engineering and spec-driven development system for Claude Code by TÂCHES.",JavaScript,60519,5147,314 stars today,claude; trek-e; glittercowboy; Tibsfox; jeremymcs
9,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,348,56,25 stars today,ericzakariasson; n2parko; SamSokolin; eriknson; cursoragent
10,fspecii/ace-step-ui,https://github.com/fspecii/ace-step-ui,"🎵 The Ultimate Open Source Suno Alternative - Professional UI for ACE-Step 1.5 AI Music Generation. Free, local, unlimited. Stop paying for Suno!",JavaScript,3146,461,63 stars today,fspecii; riversedge; claude
11,vercel/next.js,https://github.com/vercel/next.js,The React Framework,JavaScript,139304,31023,30 stars today,ijjk; timneutkens; sokra; vercel-release-bot; huozhi
