Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,EvoMap/evolver,https://github.com/EvoMap/evolver,The GEP-Powered Self-Evolution Engine for AI Agents. Genome Evolution Protocol. | evomap.ai,JavaScript,5608,541,527 stars today,autogame-17; cursoragent; penggaolai; onthebigtree; firstdraft-work
2,mrdoob/three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,JavaScript,112071,36324,31 stars today,mrdoob; Mugen87; alteredq; sunag; WestLangley
3,is-a-dev/register,https://github.com/is-a-dev/register,Grab your own sweet-looking '.is-a.dev' subdomain.,JavaScript,10143,20371,6 stars today,wdhdev; DEV-DIBSTER; STICKnoLOGIC; iostpa; orangci
4,HeyPuter/puter,https://github.com/HeyPuter/puter,"🌐 The Internet Computer! Free, Open-Source, and Self-Hostable.",JavaScript,40460,3639,51 stars today,KernelDeimos; jelveh; Salazareo; ProgrammerIn-wonderland; AtkinsSJ
5,justlovemaki/AIClient-2-API,https://github.com/justlovemaki/AIClient-2-API,"Simulates Gemini CLI, Antigravity, Codex, Grok, and Kiro client requests, compatible with the OpenAI API. It supports thousands of Gemini model requests per day and offers free use of the built-in Claude model in Kiro. Easily connect to any client via the API, making AI development more efficient!",JavaScript,7078,1089,33 stars today,justlikemaki; justlovemaki; leonaii; MicoMiOvO; tickernelz
6,Dispatcharr/Dispatcharr,https://github.com/Dispatcharr/Dispatcharr,Pas de description,JavaScript,3157,214,14 stars today,SergeantPanda; dekzter; actions-user; CodeBormen; nick4810
7,docmirror/dev-sidecar,https://github.com/docmirror/dev-sidecar,开发者边车，github打不开，github加速，git clone加速，git release下载加速，stackoverflow加速,JavaScript,21802,2671,28 stars today,wangliang181230; greper; cute-omega; Copilot; starknt
8,CodeWithHarry/Sigma-Web-Dev-Course,https://github.com/CodeWithHarry/Sigma-Web-Dev-Course,Source Code for Sigma Web Development Course,JavaScript,11214,3059,10 stars today,CodeWithHarry; it-is-Aman
9,prem-k-r/MaterialYouNewTab,https://github.com/prem-k-r/MaterialYouNewTab,MY NewTab: A Simple New Tab (browser's home page) inspired with Google's 'Material You' design,JavaScript,589,142,7 stars today,prem-k-r; itz-rj-here; ceskyDJ; Thunder-Blaze
10,nodejs/node,https://github.com/nodejs/node,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,116820,35396,27 stars today,Trott; ry; bnoordhuis; addaleax; isaacs
11,aandrew-me/ytDownloader,https://github.com/aandrew-me/ytDownloader,Desktop App for downloading Videos and Audios from hundreds of sites,JavaScript,9334,825,18 stars today,aandrew-me; albanobattistella; Muxutruk2; soredake; candrapersada
12,lioensky/VCPToolBox,https://github.com/lioensky/VCPToolBox,VCP 部署在 AI 模型 API 与前端应用之间，通过统一指令协议、多层级持久化记忆、分布式插件引擎及多 Agent 协作框架，将原本“无状态、无记忆、无工具调用能力”的大语言模型，彻底改造成拥有永久自我意识、物理世界操作权及群体协作智能的完整智能体系统。,JavaScript,1958,303,5 stars today,lioensky; B3000Kcn; VincentHDLee; TyChest; miaotouy
