Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,duixcom/Duix-Avatar,https://github.com/duixcom/Duix-Avatar,🚀 Truly open-source AI avatar(digital human) toolkit for offline video generation and digital human cloning.,C,13435,2223,41 stars today,whl88; suifeng9203; haol666; flyingflyfly; Samge0
2,RsyncProject/rsync,https://github.com/RsyncProject/rsync,An open source utility that provides fast incremental file transfer. It also has useful features for backup and restore operations among many other use cases.,C,4609,505,59 stars today,WayneD; tridge; claude; mattmccutchen; dev-zero
3,ish-app/ish,https://github.com/ish-app/ish,Linux shell for iOS,C,19926,1393,8 stars today,tbodt; github-actions; saagarjha; MatthewMerrill; jason-conway
4,RT-Thread/rt-thread,https://github.com/RT-Thread/rt-thread,RT-Thread is an open source IoT Real-Time Operating System (RTOS). https://rt-thread.github.io/rt-thread/,C,12011,5404,2 stars today,BernardXiong; mysterywolf; Guozhanxin; aozima; armink
5,FreeRTOS/FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel,"FreeRTOS kernel files only, submoduled into https://github.com/FreeRTOS/FreeRTOS and various other repos.",C,4198,1537,6 stars today,RichardBarry; aggarg; kar-rahul-aws; chinglee-iot; Skptak
6,AdAway/AdAway,https://github.com/AdAway/AdAway,AdAway is a free and open source ad blocker for Android.,C,9135,685,3 stars today,transifex-integration; PerfectSlayer; Vankog; 0-kaladin; DavisNT
7,raysan5/raylib,https://github.com/raysan5/raylib,A simple and easy-to-use library to enjoy videogames programming,C,33219,3127,18 stars today,raysan5; a3f; JeffM2501; github-actions; victorfisac
8,FWGS/xash3d-fwgs,https://github.com/FWGS/xash3d-fwgs,Xash3D FWGS engine,C,2534,414,2 stars today,a1batross; mittorn; SNMetamorph; nekonomicon; fgsfdsfgs
9,xiaojieonly/Ehviewer_CN_SXJ,https://github.com/xiaojieonly/Ehviewer_CN_SXJ,ehviewer，用爱发电，快乐前行,C,24276,638,27 stars today,xiaojieonly; UjuiUjuMandan; wyapx; zhao-ng327; eithwa
10,hufrea/byedpi,https://github.com/hufrea/byedpi,Bypass DPI,C,3241,220,5 stars today,hufrea; dartvader316; magras; dovecoteescapee; Lurker00
11,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,142772,13174,54 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
12,coop-deluxe/sm64coopdx,https://github.com/coop-deluxe/sm64coopdx,An official continuation of https://github.com/djoslin0/sm64ex-coop on sm64coopdx for the enhancements and progress it already has.,C,1194,264,3 stars today,AgentXLP; Isaac0-dev; PeachyPeachSM64; EmeraldLoc; Sunketchupm
13,libuv/libuv,https://github.com/libuv/libuv,Cross-platform asynchronous I/O,C,26874,3876,6 stars today,bnoordhuis; piscisaureus; saghul; ry; cjihrig
14,DaveGamble/cJSON,https://github.com/DaveGamble/cJSON,Ultralightweight JSON parser in ANSI C,C,12750,3488,3 stars today,FSMaxB; Alanscut; DaveGamble; kbranigan; gatzka
15,hathach/tinyusb,https://github.com/hathach/tinyusb,An open source cross-platform USB stack for embedded system,C,6838,1437,3 stars today,hathach; HiFiPhile; pigrew; kkitayam; cr1901
16,google/security-research,https://github.com/google/security-research,This project hosts security advisories and their accompanying proof-of-concepts related to research conducted at Google which impact non-Google owned code.,C,4499,552,0 stars today,koczkatamas; sirdarckcat; sroettger; artmetla; rcorrea35
17,Cyan4973/xxHash,https://github.com/Cyan4973/xxHash,Extremely fast non-cryptographic hash algorithm,C,11050,900,2 stars today,Cyan4973; easyaspi314; t-mat; dependabot; WayneD
18,jart/cosmopolitan,https://github.com/jart/cosmopolitan,build-once run-anywhere c library,C,20865,747,3 stars today,jart; pkulchenko; mrdomino; ahgamut; G4Vi
19,OISF/suricata,https://github.com/OISF/suricata,"Suricata is a network Intrusion Detection System, Intrusion Prevention System and Network Security Monitoring engine developed by the OISF and the Suricata community.",C,6358,1721,2 stars today,victorjulien; jasonish; catenacyber; regit; jlucovsky
