Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,pascalorg/editor,https://github.com/pascalorg/editor,Create and share 3D architectural projects.,TypeScript,12721,1557,"1,391 stars today",wass08; Aymericr; claude; open-pascal; anton-pascal
2,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions.",TypeScript,57977,4694,"2,305 stars today",thedotmack; claude; Copilot; ousamabenyounes; rodboev
3,jamiepine/voicebox,https://github.com/jamiepine/voicebox,The open-source voice synthesis studio,TypeScript,18364,2135,"1,062 stars today",jamiepine; tomasmach; claude; selop; pandego
4,vercel-labs/open-agents,https://github.com/vercel-labs/open-agents,An open source template for building cloud agents.,TypeScript,2695,297,915 stars today,nicoalbanese; willsather; open-agents-bot; yavorpunchev; pranaygp
5,seerr-team/seerr,https://github.com/seerr-team/seerr,"Open-source media request and discovery manager for Jellyfin, Plex, and Emby.",TypeScript,10841,769,40 stars today,sct; fallenbagel; TheCatLady; allcontributors; gauthier-th
6,open-metadata/OpenMetadata,https://github.com/open-metadata/OpenMetadata,"OpenMetadata is a unified metadata platform for data discovery, data observability, and data governance powered by a central metadata repository, in-depth column level lineage, and seamless team collaboration.",TypeScript,10897,1872,153 stars today,pmbrull; harshach; ShaileshParmar11; chirag-madlani; Sachin-chaurasiya
7,documenso/documenso,https://github.com/documenso/documenso,The Open Source DocuSign Alternative.,TypeScript,12660,2520,27 stars today,Mythie; ElTimuro; dguyen; ephraimduncan; catalinpit
8,ourongxing/newsnow,https://github.com/ourongxing/newsnow,Elegant reading of real-time and hottest news,TypeScript,19476,5528,63 stars today,ourongxing; bruceblink; d380025303; urlyy; jianlingzhong
9,kamranahmedse/developer-roadmap,https://github.com/kamranahmedse/developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",TypeScript,353021,43932,79 stars today,kamranahmedse; github-actions; dansholds; arikchakma
10,FlorianBruniaux/claude-code-ultimate-guide,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,"A tremendous feat of documentation, this guide covers Claude Code from beginner to power user, with production-ready templates for Claude Code features, guides on agentic workflows, and a lot of great learning materials, including quizzes and a handy ""cheatsheet"". Whether it's the ""ultimate"" guide to Claude Code will be up to the reader :)",TypeScript,3500,483,75 stars today,FlorianBruniaux; claude; popey; socadk; 777genius
11,ColeMurray/background-agents,https://github.com/ColeMurray/background-agents,An open-source background agents coding system,TypeScript,1502,227,5 stars today,ColeMurray; dependabot; open-inspect; duboff; leejayhsu
12,Fission-AI/OpenSpec,https://github.com/Fission-AI/OpenSpec,Spec-driven development (SDD) for AI coding assistants.,TypeScript,40343,2751,351 stars today,TabishB; github-actions; claude; openspec-release-bot; fsilvaortiz
13,gitroomhq/postiz-app,https://github.com/gitroomhq/postiz-app,"📨 The ultimate social media scheduling tool, with a bunch of AI 🤖",TypeScript,28715,5118,332 stars today,nevo-david; egelhaus; jamesread; jonathan-irvin; weblate
14,zhukunpenglinyutong/desktop-cc-gui,https://github.com/zhukunpenglinyutong/desktop-cc-gui,CC GUI 客户端（专为开发者打造的VibeCoding平台）,TypeScript,1464,118,95 stars today,chenxiangning; zhukunpenglinyutong; github-actions; claude; youcaizhang
15,backnotprop/plannotator,https://github.com/backnotprop/plannotator,"Annotate and review coding agent plans and code diffs visually, share with your team, send feedback to agents with one click.",TypeScript,4249,290,28 stars today,backnotprop; claude; flex-yj-kim; dgrissen2; grubmanItay
16,playcanvas/supersplat,https://github.com/playcanvas/supersplat,3D Gaussian Splat Editor,TypeScript,4402,511,62 stars today,slimbuck; willeastcott; renovate; simonbethke; cursoragent
17,zereight/gitlab-mcp,https://github.com/zereight/gitlab-mcp,First gitlab mcp for you,TypeScript,1365,263,3 stars today,zereight; bbang-dduck; iwakitakuma33; Copilot; claude
