Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Dicklesworthstone/destructive_command_guard,https://github.com/Dicklesworthstone/destructive_command_guard,The Destructive Command Guard (dcg) is for blocking dangerous git and shell commands from being executed by agents.,Rust,4797,179,471 stars today,Dicklesworthstone; claude; dependabot; codex
2,openinterpreter/openinterpreter,https://github.com/openinterpreter/openinterpreter,A coding agent for low-cost models,Rust,65532,5655,299 stars today,jif-oai; bolinfest; aibrahim-oai; pakrym-oai; etraut-openai
3,screenpipe/screenpipe,https://github.com/screenpipe/screenpipe,"YC (S26) | AI that knows what you've seen, said, or heard. Records everything you do, say, hear 24/7, local, private, secure. Connect to OpenClaw, Hermes agent and 100+ apps",Rust,20107,1970,222 stars today,louis030195; claude; github-actions; Anshgrover23; divanshu-go
4,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,98527,14698,423 stars today,jif-oai; bolinfest; aibrahim-oai; pakrym-oai; etraut-openai
5,lance-format/lance,https://github.com/lance-format/lance,"Open Lakehouse Format for Multimodal AI. Convert from Parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, and PyTorch with more integrations coming..",Rust,6798,762,5 stars today,github-actions; eddyxu; westonpace; wjones127; BubbleCal
6,rust-lang/crates.io,https://github.com/rust-lang/crates.io,The Rust package registry,Rust,3649,739,4 stars today,Turbo87; renovate; bors; renovate-bot; alexcrichton
7,agentgateway/agentgateway,https://github.com/agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,Rust,3882,644,39 stars today,howardjohn; EItanya; npolshakova; timflannagan; chandler-solo
8,xingkongliang/skills-manager,https://github.com/xingkongliang/skills-manager,"A lightweight desktop app to manage, sync, and organize AI agent skills across 15+ coding tools — Cursor, Claude Code, Codex, Copilot, and more.",Rust,3064,266,44 stars today,xingkongliang; claude; enshulv; whereissam; beyond-infra
9,cloud-hypervisor/cloud-hypervisor,https://github.com/cloud-hypervisor/cloud-hypervisor,"A Virtual Machine Monitor for modern Cloud workloads. Features include CPU, memory and device hotplug, support for running Windows and Linux guests, device offload with vhost-user and a minimal compact footprint. Written in Rust with a strong focus on security.",Rust,5944,710,9 stars today,rbradford; dependabot; dependabot-preview; weltling; liuw
10,BoundaryML/baml,https://github.com/BoundaryML/baml,The programming language for agents,Rust,8550,449,5 stars today,hellovai; aaronvg; sxlijin; antoniosarosi; imalsogreg
11,helix-editor/helix,https://github.com/helix-editor/helix,A post-modern modal text editor.,Rust,45460,3612,36 stars today,archseer; the-mikedavis; dependabot; pascalkuthe; sudormrfbin
12,jj-vcs/jj,https://github.com/jj-vcs/jj,A Git-compatible VCS that is both simple and powerful,Rust,30393,1129,30 stars today,yuja; martinvonz; dependabot; ilyagr; thoughtpolice
13,dandavison/delta,https://github.com/dandavison/delta,"A syntax-highlighting pager for git, diff, grep, rg --json, and blame output",Rust,31454,550,12 stars today,dandavison; th1000s; dependabot-preview; dependabot; nickelc
14,RaoFoundation/subtensor,https://github.com/RaoFoundation/subtensor,Bittensor Blockchain Layer,Rust,363,324,0 stars today,sam0x17; open-junius; JohnReedV; lorismoulin; gztensor
15,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,87047,9541,64 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
16,influxdata/influxdb,https://github.com/influxdata/influxdb,"Scalable datastore for metrics, events, and real-time analytics",Rust,31649,3703,5 stars today,kodiakhq; alexpaxton; 121watts; carols10cents; otoolep
17,cube-js/cube,https://github.com/cube-js/cube,"📊 Cube Core is open-source semantic layer for AI, BI and embedded analytics",Rust,20414,2077,12 stars today,paveltiunov; ovr; hassankhan; vasilev-alex; igorlukanin
