Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,apache/ossie,https://github.com/apache/ossie,"Apache Ossie, industry wide specification effort to standardize how we exchange semantic metadata across analytics, AI and BI platforms, providing a vendor neutral, single source of truth for semantic data",Python,933,136,60 stars today,khush-bhatia; kurtStirewalt; claude; karanasher; sfc-gh-kbhatia
2,PostHog/posthog,https://github.com/PostHog/posthog,"🦔 PostHog is the leading platform for building self-driving products. Our developer tools – AI observability, analytics, session replay, flags, experiments, error tracking, logs, and more – capture all the context agents need to diagnose problems, uncover opportunities, and ship fixes. Steer it all from Slack, web, desktop, or the MCP.",Python,35872,2996,77 stars today,github-actions; pauldambra; Twixes; mariusandra; claude
3,Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,"100+ AI Agent & RAG apps you can actually run — clone, customize, ship.",Python,122967,18132,923 stars today,Shubhamsaboo; Madhuvod; claude; onestardao; libw0430
4,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,DeepTutor: Lifelong Personalized Tutoring. https://deeptutor.info/.,Python,26915,3614,656 stars today,pancacake; Pinkllow; github-actions; claude; tusharkhatriofficial
5,Graphify-Labs/graphify,https://github.com/Graphify-Labs/graphify,"AI coding assistant skill (Claude Code, Codex, OpenCode, Cursor, Gemini CLI, and more). Turn any folder of code, SQL schemas, R scripts, shell scripts, docs, papers, images, or videos into a queryable knowledge graph. App code + database schema + infrastructure in one graph.",Python,89170,8708,"1,107 stars today",safishamsi; claude; TPAteeq; Synvoya; oleksii-tumanov
6,youtubediscord/zapret,https://github.com/youtubediscord/zapret,Zapret (Запрет обход блокировки Дискорда и Ютуба),Python,1455,114,38 stars today,loop-uh; jestxfot; larion928; dttric; vayulqq
7,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,166686,11955,363 stars today,afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
8,thinking-machines-lab/tinker-cookbook,https://github.com/thinking-machines-lab/tinker-cookbook,Post-training with Tinker,Python,3746,466,100 stars today,claude; YujiaBao; joschu; nealwu; Tiiiger
9,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,216026,40368,588 stars today,teknium1; OutThisLife; kshitijk4poor; claude; benbarclay
10,anthropics/knowledge-work-plugins,https://github.com/anthropics/knowledge-work-plugins,Open source repository of plugins primarily intended for knowledge workers to use in Claude Cowork,Python,22791,2715,38 stars today,github-actions; bryan-anthropic; mattpic-ant; claude; tobinsouth
11,HKUDS/OpenHarness,https://github.com/HKUDS/OpenHarness,"""OpenHarness: Open Agent Harness with a Built-in Personal Agent--Ohmo!""",Python,14865,2421,40 stars today,tjb-tech; chaohuang-ai; claude; Hinotoi-agent; glitch-ux
12,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,"""Vibe-Trading: Your Personal Trading Agent""",Python,24328,4028,781 stars today,warren618; shadowinlife; claude; Elfsa-Miranda; Teerapat-Vatpitak
13,HKUDS/nanobot,https://github.com/HKUDS/nanobot,"Lightweight, open-source AI agent for your tools, chats, and workflows.",Python,45763,8076,85 stars today,Re-bin; chengyongru; claude; cursoragent; Athemis
