Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,heygen-com/hyperframes,https://github.com/heygen-com/hyperframes,Write HTML. Render video. Built for agents.,TypeScript,46292,4333,474 stars today,miguel-heygen; vanceingalls; jrusso1020; claude; ukimsanov
2,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output (98% reduction), persists session memory, and enforces routing across 17 platforms via MCP + hooks.",TypeScript,20937,1523,96 stars today,mksglu; claude; github-actions; ipedro; ousamabenyounes
3,MoonTechLab/LunaTV,https://github.com/MoonTechLab/LunaTV,本项目采用 CC BY-NC-SA 协议，禁止任何商业化行为，任何衍生项目必须保留本项目地址并以相同协议开源,TypeScript,9841,9002,197 stars today,senshinya; JohnsonRan; github-actions; claude; 1411430556
4,BraveOPotato/FckSignups,https://github.com/BraveOPotato/FckSignups,"A list of tools that are open-source, in-browser, and require no-signups!",TypeScript,3877,230,501 stars today,BraveOPotato; Moamal-2000; ic0e; AnandSundar; mbj36
5,pascalorg/editor,https://github.com/pascalorg/editor,Create and share 3D architectural projects.,TypeScript,22386,2861,168 stars today,wass08; Aymericr; claude; sudhir9297; open-pascal
6,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The original agent meta-harness. Deploy intelligent multi-player swarms, coordinate autonomous workflows, and build conversational AI systems. Features adaptive memory, self-learning intelligence, RAG integration, and native Claude Code / Codex / Hermes and many more Integrated",TypeScript,71441,8463,394 stars today,ruvnet; claude; proffesor-for-testing; dajiaohuang; alexx-ftw
7,C4illin/ConvertX,https://github.com/C4illin/ConvertX,💾 Self-hosted online file converter. Supports 1000+ formats ⚙️,TypeScript,18886,1065,56 stars today,C4illin; renovate; dependabot; Laertes87; flrjrf
8,fluxerapp/fluxer,https://github.com/fluxerapp/fluxer,"A free and open source instant messaging and VoIP chat app built for friends, groups, and communities.",TypeScript,10227,745,22 stars today,hampus-fluxer; Jiralite; fluxer-ci; fluxer-weblate; mizarc
9,Nutlope/logocreator,https://github.com/Nutlope/logocreator,A free + OSS logo generator powered by Flux on Together AI,TypeScript,8604,808,115 stars today,Luffixos; claude; samselikoff; Nutlope; Reda-Darbal
10,EveryInc/compound-engineering-plugin,https://github.com/EveryInc/compound-engineering-plugin,"Official Compound Engineering plugin for Claude Code, Codex, Cursor, and more",TypeScript,24939,2053,51 stars today,tmchow; claude; kieranklaassen; github-actions; mvanhorn
11,vrtmrz/obsidian-livesync,https://github.com/vrtmrz/obsidian-livesync,Pas de description,TypeScript,12268,450,11 stars today,vrtmrz; github-actions; claude; SeleiXi; apple-ouyang
12,streetwriters/notesnook,https://github.com/streetwriters/notesnook,A fully open source & end-to-end encrypted note taking alternative to Evernote.,TypeScript,14548,1001,18 stars today,thecodrr; ammarahm-ed; 01zulfi; alihamuh; kashaf-ansari-dev
13,getopenscreen/openscreen,https://github.com/getopenscreen/openscreen,"Record your screen, ship a demo. Free and open-source, GPU-accelerated, no watermarks, no subscriptions. Windows, macOS, Linux. Actively maintained.",TypeScript,2492,157,58 stars today,EtienneLescot; siddharthvaddem; claude; Beetix; FabLrc
14,garrytan/gstack,https://github.com/garrytan/gstack,"Use Garry Tan's exact Claude Code setup: 23 opinionated tools that serve as CEO, Designer, Eng Manager, Release Manager, Doc Engineer, and QA",TypeScript,131986,19765,244 stars today,claude; garrytan; test22345; 16francej; jbetala7
15,shadcn-ui/ui,https://github.com/shadcn-ui/ui,"A set of beautifully-designed, accessible components and a code distribution platform. Works with your favorite frameworks. Open Source. Open Code.",TypeScript,123323,10149,107 stars today,shadcn; github-actions; claude; dependabot; kapishdima
