Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,ruvnet/ruflo,https://github.com/ruvnet/ruflo,"🌊 The leading agent orchestration platform for Claude. Deploy intelligent multi-agent swarms, coordinate autonomous workflows, and build conversational AI systems. Features enterprise-grade architecture, self-learning swarm intelligence, RAG integration, and native Claude Code / Codex Integration",TypeScript,39186,4439,"1,840 stars today",ruvnet; claude; alexx-ftw; lanemc; tommy-ca
2,czlonkowski/n8n-mcp,https://github.com/czlonkowski/n8n-mcp,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you,TypeScript,19562,3240,282 stars today,czlonkowski; claude; kimbo128; thesved; naXa777
3,virattt/dexter,https://github.com/virattt/dexter,An autonomous agent for deep financial research,TypeScript,22652,2768,418 stars today,virattt; MkDev11; cursoragent; gupta-8; sjhddh
4,vas3k/TaxHacker,https://github.com/vas3k/TaxHacker,"Self-hosted AI accounting app. LLM analyzer for receipts, invoices, transactions with custom prompts and categories",TypeScript,5509,876,83 stars today,vas3k; H1D; danfimov; deepakdroi; mmplisskin
5,simstudioai/sim,https://github.com/simstudioai/sim,"Build, deploy, and orchestrate AI agents. Sim is the central intelligence layer for your AI workforce.",TypeScript,28334,3573,52 stars today,waleedlatif1; icecrasher321; emir-karabeg; Sg312; claude
6,nexu-io/nexu,https://github.com/nexu-io/nexu,"The simplest desktop client for OpenClaw 🦞 — bridge your Agent to WeChat, Feishu, Slack & Discord in one click. Works with Claude Code, Codex & any LLM. BYOK, Oauth, local-first, chat from your phone 24/7.",TypeScript,2830,232,21 stars today,lefarcen; mrcfps; alchemistklk; nettee; PerishCode
7,Open-Dev-Society/OpenStock,https://github.com/Open-Dev-Society/OpenStock,"OpenStock is an open-source alternative to expensive market platforms. Track real-time prices, set personalized alerts, and explore detailed company insights — built openly, for everyone, forever free.",TypeScript,11179,1528,84 stars today,ravixalgorithm; coderabbitai; keshav-005; koevoet1221; chinnsenn
8,siddharthvaddem/openscreen,https://github.com/siddharthvaddem/openscreen,"Create stunning demos for free. Open-source, no subscriptions, no watermarks, and free for commercial use. An alternative to Screen Studio.",TypeScript,34582,2332,245 stars today,siddharthvaddem; FabLrc; marcgabe15; Enriquefft; imAaryash
9,iOfficeAI/AionUi,https://github.com/iOfficeAI/AionUi,"Free, local, open-source 24/7 Cowork app and OpenClaw for Gemini CLI, Claude Code, Codex, OpenCode, Qwen Code, Goose CLI, Auggie, and more | 🌟 Star if you like it!",TypeScript,23596,2087,141 stars today,kuishou68; IceyLiu; piorpua; kaizhou-lab; halvee-tech
10,BlackHatDevX/openspot-music-app,https://github.com/BlackHatDevX/openspot-music-app,"OpenSpot is a free and open-source music streaming application designed for a seamless, high-fidelity listening experience. Built with a modern tech stack, it features a beautiful, responsive UI that looks great on any device.",TypeScript,2092,138,38 stars today,BlackHatDevX; KimJesus22; pcamposu; CesarGarza55
11,firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,"🔥 The API to search, scrape, and interact with the web for AI",TypeScript,114738,7240,462 stars today,nickscamara; mogery; rafaelsideguide; abimaelmartell; firecrawl-spring
