Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,EveryInc/compound-engineering-plugin,https://github.com/EveryInc/compound-engineering-plugin,"Official Compound Engineering plugin for Claude Code, Codex, Cursor, and more",TypeScript,18775,1412,251 stars today,tmchow; claude; kieranklaassen; github-actions; semantic-release-bot
2,github/docs,https://github.com/github/docs,The open-source repo for docs.github.com,TypeScript,19766,67291,27 stars today,Octomerger; docs-bot; mchammer01; heiskr; sarahs
3,supermemoryai/supermemory,https://github.com/supermemoryai/supermemory,"Memory engine and app that is extremely fast, scalable. The Memory API for the AI era.",TypeScript,23456,2112,264 stars today,Dhravya; MaheshtheDev; yxshv; CodeTorso; Kinfe123
4,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,"Project N.O.M.A.D, is a self-contained, offline survival computer packed with critical tools, knowledge, and AI to keep you informed and empowered—anytime, anywhere.",TypeScript,27773,2716,374 stars today,jakeaturner; chriscrosstalk; claude; cosmistack-bot; dependabot
5,nicobailon/pi-subagents,https://github.com/nicobailon/pi-subagents,"Pi extension for async subagent delegation with truncation, artifacts, and session sharing",TypeScript,1890,258,69 stars today,nicobailon; marcfargas; claude; SeanThomasWilliams; tmustier
6,AnInsomniacy/motrix-next,https://github.com/AnInsomniacy/motrix-next,A full-featured download manager — rebuilt from the ground up,TypeScript,7050,218,329 stars today,AnInsomniacy; Hiram-Wong; Saafo; windlandneko; lawrence3699
7,bia-pain-bache/BPB-Worker-Panel,https://github.com/bia-pain-bache/BPB-Worker-Panel,"A GUI Panel providing Worker subscriptions for VLESS, Trojan and Warp configs alongside a private DoH server and chain proxies, offering full DNS, clean IP, Fragment, Warp, Warp pro and routing settings for cross-platform clients using Amnezia, Wireguard, Sing-box, Clash/Mihomo and Xray cores.",TypeScript,11007,31443,281 stars today,bia-pain-bache; github-actions; yonggekkk; XRaySup; shulng
8,MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,"Xray panel supporting multi-protocol multi-user expire day & traffic & IP limit (Vmess, Vless, Trojan, ShadowSocks, Wireguard, Hysteria, Tunnel, Mixed, HTTP, Tun)",TypeScript,38977,7335,128 stars today,MHSanaei; dependabot; hamid-gh98; sh1shd
9,tmoroney/auto-subs,https://github.com/tmoroney/auto-subs,"On-device subtitle generation that connects directly to DaVinci Resolve, Premiere, and After Effects.",TypeScript,3510,223,15 stars today,tmoroney; Scrollog; claude; Yxmura; AidyTheWeird
10,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,1623,130,199 stars today,ericzakariasson; n2parko; poteto; cursoragent; SamSokolin
11,playcanvas/supersplat,https://github.com/playcanvas/supersplat,3D Gaussian Splat Editor,TypeScript,8903,976,49 stars today,slimbuck; willeastcott; renovate; simonbethke; cursoragent
12,companion-inc/feynman,https://github.com/companion-inc/feynman,Pas de description,TypeScript,7623,929,111 stars today,advaitpaliwal; claude; chairulridjaal; Frostbite1536; topeuph-ai
13,firecrawl/open-lovable,https://github.com/firecrawl/open-lovable,🔥 Clone and recreate any website as a modern React app in seconds,TypeScript,26633,5120,29 stars today,developersdigest; bekbull; MFCo; ericciarla; ZLostTK
14,mattpocock/sandcastle,https://github.com/mattpocock/sandcastle,Orchestrate sandboxed coding agents in TypeScript with sandcastle.run(),TypeScript,5568,567,174 stars today,mattpocock; claude; github-actions; jerome-benoit; mellson
