Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,35875,443,207 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
2,ollama/ollama,https://github.com/ollama/ollama,"Get up and running with Kimi-K2.6, GLM-5.1, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.",Go,173292,16462,116 stars today,mxyng; jmorganca; dhiltgen; BruceMacD; jessegross
3,traefik/traefik,https://github.com/traefik/traefik,The Cloud Native Application Proxy,Go,63607,6036,121 stars today,ldez; emilevauge; rtribotte; kevinpollet; mmatur
4,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,42079,4166,45 stars today,danielmiessler; ksylvan; github-actions; eugeis; xssdoctor
5,gravitational/teleport,https://github.com/gravitational/teleport,"The easiest, and most secure way to access and protect all of your infrastructure.",Go,20463,2079,6 stars today,klizhentas; kontsevoy; zmb3; rosstimothy; ptgott
6,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,Fully autonomous AI Agents system capable of performing complex penetration testing tasks,Go,17498,2395,39 stars today,sirozha; asdek; claude; mason5052; cursoragent
7,grafana/loki,https://github.com/grafana/loki,"Like Prometheus, but for logs.",Go,28322,4018,17 stars today,renovate; JStickler; cyriltovena; chaudum; owen-d
8,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",Go,35470,4307,213 stars today,claude; NevilleQingNY; forrestchang; Bohan-J; ldnvnbl
9,golangci/golangci-lint,https://github.com/golangci/golangci-lint,Fast linters runner for Go,Go,19042,1578,3 stars today,ldez; dependabot; jirfag; alexandear; golangci-releaser
10,bruin-data/ingestr,https://github.com/bruin-data/ingestr,ingestr is a CLI tool to copy data between any databases with a single command seamlessly.,Go,3686,129,30 stars today,turtleDev; karakanb; sanjushahgupta; mustafa3rsan; iremcaginyurtturk
11,grafana/k6,https://github.com/grafana/k6,"A modern load testing tool, using Go and JavaScript",Go,30740,1557,11 stars today,inancgumus; mstoykov; ankur22; na--; codebien
12,influxdata/telegraf,https://github.com/influxdata/telegraf,"Agent for collecting, processing, aggregating, and writing metrics, logs, and other arbitrary data.",Go,17603,5820,2 stars today,danielnelson; dependabot; srebhan; sparrc; powersj
13,anthropics/anthropic-cli,https://github.com/anthropics/anthropic-cli,The CLI for the Claude API,Go,488,62,18 stars today,stainless-app; AlePouroullis; felixfbecker; packyg; bruce-hill
14,HavocFramework/Havoc,https://github.com/HavocFramework/Havoc,The Havoc Framework,Go,8420,1224,9 stars today,S4ntiagoP; Cracked5pider; p4p1; rmusser01; adamsvoboda
15,ArvinLovegood/go-stock,https://github.com/ArvinLovegood/go-stock,🦄🦄🦄AI赋能股票分析：AI加持的股票分析/选股工具。股票行情获取，AI热点资讯分析，AI资金/财务分析，涨跌报警推送。支持A股，港股，美股。支持市场整体/个股情绪分析，AI辅助选股等。数据全部保留在本地。支持DeepSeek，OpenAI， Ollama，LMStudio，AnythingLLM，硅基流动，火山方舟，阿里云百炼等平台或模型。,Go,6136,1102,61 stars today,ArvinLovegood; CodeNoobLH; dependabot; GiCo001; github-advanced-security
16,Gentleman-Programming/gentle-ai,https://github.com/Gentleman-Programming/gentle-ai,Pas de description,Go,3692,442,47 stars today,Alan-TheGentleman; tonyblu331; IrrealV; claude; Tech-Codde
17,jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,simple terminal UI for git commands,Go,79025,2859,150 stars today,jesseduffield; stefanhaller; mjarkk; dawidd6; Ryooooooga
18,kyverno/kyverno,https://github.com/kyverno/kyverno,Unified Policy as Code,Go,7815,1380,10 stars today,realshuting; eddycharly; dependabot; JimBugwadia; MariamFahmy98
19,fleetdm/fleet,https://github.com/fleetdm/fleet,Open device management,Go,6442,905,8 stars today,eashaw; noahtalerman; RachelElysia; mikermcneil; zwass
20,podman-container-tools/buildah,https://github.com/podman-container-tools/buildah,A tool that facilitates building OCI images.,Go,8844,901,9 stars today,nalind; rhatdan; openshift-merge-robot; openshift-merge-bot; TomSweeneyRedHat
21,SagerNet/sing-box,https://github.com/SagerNet/sing-box,The universal proxy platform,Go,34647,4107,58 stars today,nekohasekai; renovate; dyhkwong; H1JK; arm64v8a
22,pulumi/pulumi,https://github.com/pulumi/pulumi,Pulumi - Infrastructure as Code in any programming language 🚀,Go,25271,1385,7 stars today,Frassle; joeduffy; bors; justinvp; tgummerer
23,volcano-sh/volcano,https://github.com/volcano-sh/volcano,A Cloud Native Batch System (Project under CNCF),Go,5638,1392,4 stars today,volcano-sh-bot; k82cn; hzxuzhonghu; TommyLike; k8s-ci-robot
