Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,67570,3213,115 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
2,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,93922,12437,383 stars today,ruvnet; claude; proffesor-for-testing; dependabot; github-actions
3,alphaXiv/OpenResearch,https://github.com/alphaXiv/OpenResearch,Turn your coding agents into research agents,Rust,2655,177,568 stars today,sox8502; rehaanahmad2013; myles332; claude; dajiaohuang
4,RyanCodrai/turbovec,https://github.com/RyanCodrai/turbovec,"A vector index built on TurboQuant, written in Rust with Python bindings",Rust,17157,1470,82 stars today,RyanCodrai; claude; dependabot; github-actions; faysou
5,zeroclaw-labs/zeroclaw,https://github.com/zeroclaw-labs/zeroclaw,"Fast, small, and fully autonomous AI personal assistant infrastructure, any OS, any platform — deploy anywhere, swap anything 🦀",Rust,32822,4942,20 stars today,github-actions; theonlyhennygod; Audacity88; claude; chumyin
6,raine/workmux,https://github.com/raine/workmux,git worktrees + tmux windows for zero-friction parallel dev,Rust,2603,320,33 stars today,raine; leodnlv; rstacruz; bps; evatths
7,CluvexStudio/Aether,https://github.com/CluvexStudio/Aether,"A Rust userspace WARP core for censored networks, built around MASQUE over HTTP/3 and HTTP/2.",Rust,1896,137,33 stars today,CluvexStudio; abolfazlakbarzadeh; AzureLeMoon; Vonarian; claude
8,HakanSeven12/OpenCADStudio,https://github.com/HakanSeven12/OpenCADStudio,"A CAD application built with Rust — 2D/3D drawing, DWG/DXF support, and GPU-accelerated rendering",Rust,1934,186,105 stars today,HakanSeven12; claude; ramox81; KarimJerbi; gianlucafiore
9,max-sixty/worktrunk,https://github.com/max-sixty/worktrunk,"Worktrunk is a CLI for Git worktree management, designed for parallel AI agent workflows",Rust,7697,273,182 stars today,max-sixty; claude; worktrunk-bot; dependabot; github-actions
10,gfx-rs/wgpu,https://github.com/gfx-rs/wgpu,"A cross-platform, safe, pure-Rust graphics API.",Rust,18055,1449,33 stars today,kvark; bors; cwfitzgerald; jimblandy; teoxoy
11,tonhowtf/omniget,https://github.com/tonhowtf/omniget,"Download Udemy and Hotmart courses, YouTube videos, music and books — 1,800+ sites, no terminal. Free open-source desktop app for Windows, macOS and Linux, with a built-in course player, PDF/EPUB reader and music library. Powered by yt-dlp. Your files stay on your computer.",Rust,12315,1064,"1,018 stars today",tonhowtf; InstaZDLL; claude; cursoragent; D0n-A
12,martin-olivier/airgorah,https://github.com/martin-olivier/airgorah,A WiFi security auditing software,Rust,3483,568,59 stars today,martin-olivier; dependabot; claude; m-bdf
13,pacifio/atlas,https://github.com/pacifio/atlas,"Source control for agents. Use multiple coding agents, track their changes and query them in one place",Rust,4422,274,"1,091 stars today",pacifio; Ukaykhingmarma28; uzayer; ahammadnafiz; claude
14,rust-lang/rust-clippy,https://github.com/rust-lang/rust-clippy,A bunch of lints to catch common mistakes and improve your Rust code. Book: https://doc.rust-lang.org/clippy/,Rust,13521,2155,3 stars today,bors; flip1995; oli-obk; samueltardieu; Jarcho
15,rust-lang/rust,https://github.com/rust-lang/rust,Empowering everyone to build reliable and efficient software.,Rust,118980,15577,299 stars today,bors; matthiaskrgr; RalfJung; GuillaumeGomez; matklad
16,waditu/czsc,https://github.com/waditu/czsc,缠中说禅技术分析工具；缠论；股票；期货；Quant；量化交易,Rust,6224,1739,31 stars today,zengbin93; Copilot; 0xcjun; dependabot; multica-agent
17,louis-e/arnis,https://github.com/louis-e/arnis,Generate any location from the real world in Minecraft with a high level of detail.,Rust,17891,1502,18 stars today,louis-e; claude; dependabot; Oleg4260; XianlinSheng
18,reacherhq/check-if-email-exists,https://github.com/reacherhq/check-if-email-exists,"Check if an email address exists without sending any email, written in Rust. Comes with a ⚙️ HTTP backend.",Rust,9865,708,50 stars today,dependabot-preview; amaury1093; dependabot; hadisfr; PsypherPunk
19,AlexsJones/llmfit,https://github.com/AlexsJones/llmfit,Hundreds of models & providers. One command to find what runs on your hardware.,Rust,36573,2313,125 stars today,AlexsJones; claude; dependabot; three-foxes-in-a-trenchcoat; github-actions
20,ArthurBrussee/brush,https://github.com/ArthurBrussee/brush,3D Reconstruction for all,Rust,5075,319,4 stars today,ArthurBrussee; fhahlbohm; dependabot; vincentfretin; eliemichel
21,rustfs/rustfs,https://github.com/rustfs/rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",Rust,32174,1443,79 stars today,overtrue; houseme; heihutu; weisd; cxymds
22,transact-rs/sqlx,https://github.com/transact-rs/sqlx,"🧰 The Rust SQL Toolkit. An async, pure Rust SQL crate featuring compile-time checked queries without a DSL. Supports PostgreSQL, MySQL, and SQLite.",Rust,17480,1694,8 stars today,mehcode; abonander; jplatte; janaakhterov; paolobarbolini
23,ruffle-rs/ruffle,https://github.com/ruffle-rs/ruffle,A Flash Player emulator written in Rust,Rust,18541,1094,7 stars today,kmeisthax; Dinnerbone; kjarosh; Herschel; dependabot
