Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,zilliztech/claude-context,https://github.com/zilliztech/claude-context,Code search MCP for Claude Code. Make entire codebase the context for any coding agent.,TypeScript,8498,667,"1,011 stars today",zc277584121; Shawnzheng011019; codingjaguar; jaxkodex; Acren
2,open-metadata/OpenMetadata,https://github.com/open-metadata/OpenMetadata,"OpenMetadata is a unified metadata platform for data discovery, data observability, and data governance powered by a central metadata repository, in-depth column level lineage, and seamless team collaboration.",TypeScript,12973,2017,776 stars today,pmbrull; harshach; ShaileshParmar11; chirag-madlani; Sachin-chaurasiya
3,cline/cline,https://github.com/cline/cline,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way.",TypeScript,60844,6257,123 stars today,saoudrizwan; celestial-vault; abeatrix; arafatkatze; sjf
4,mksglu/context-mode,https://github.com/mksglu/context-mode,"Context window optimization for AI coding agents. Sandboxes tool output, 98% reduction. 12 platforms",TypeScript,9489,657,238 stars today,mksglu; claude; github-actions; ipedro; rjkaes
5,calcom/cal.diy,https://github.com/calcom/cal.diy,Scheduling infrastructure for absolutely everyone.,TypeScript,42052,12991,144 stars today,zomars; PeerRich; emrysal; hariombalhara; crowdin-bot
6,Stirling-Tools/Stirling-PDF,https://github.com/Stirling-Tools/Stirling-PDF,#1 PDF Application on GitHub that lets you edit PDFs on any device anywhere,TypeScript,77732,6778,120 stars today,Frooodle; Ludy87; dependabot; github-actions; stirlingbot
7,KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,"Shannon Lite is an autonomous, white-box AI pentester for web applications and APIs. It analyzes your source code, identifies attack vectors, and executes real exploits to prove vulnerabilities before they reach production.",TypeScript,40079,4434,711 stars today,ajmallesh; ezl-keygraph; claude; keygraphVarun; Khaushik-keygraph
8,anomalyco/opencode,https://github.com/anomalyco/opencode,The open source coding agent.,TypeScript,148423,16998,660 stars today,thdxr; adamdotdevin; rekram1-node; actions-user; opencode-agent
9,vercel-labs/skills,https://github.com/vercel-labs/skills,The open agent skills tool - npx skills,TypeScript,15845,1294,580 stars today,quuu; github-actions; huozhi; elliotllliu; pi0
10,phodal/routa,https://github.com/phodal/routa,"Workspace-first multi-agent coordination platform for AI development, with shared Specs, Kanban orchestration, and MCP/ACP/ A2A support across web and desktop.",TypeScript,782,135,19 stars today,phodal; codex; Copilot; claude; gemini-cli
11,badlogic/pi-mono,https://github.com/badlogic/pi-mono,"AI agent toolkit: coding agent CLI, unified LLM API, TUI & web UI libraries, Slack bot, vLLM pods",TypeScript,39186,4584,444 stars today,badlogic; github-actions; hjanuschka; mitsuhiko; aliou
12,lfnovo/open-notebook,https://github.com/lfnovo/open-notebook,An Open Source implementation of Notebook LM with more flexibility and features,TypeScript,22629,2617,93 stars today,lfnovo; dependabot; claude; xeader; troykelly
13,microsoft/vscode,https://github.com/microsoft/vscode,Visual Studio Code,TypeScript,184198,39382,65 stars today,bpasero; jrieken; Tyriar; mjbvz; joaomoreno
