Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,127467,17620,"6,377 stars today",affaan-m; pangerlkr; claude; greptile-apps; Copilot
2,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,The all-in-one AI productivity accelerator. On device and privacy first with no annoying setup or configuration.,JavaScript,57277,6194,99 stars today,timothycarambat; shatfield4; angelplusultra; KPCOFGS; 17ColinMiPerry
3,SillyTavern/SillyTavern,https://github.com/SillyTavern/SillyTavern,LLM Frontend for Power Users.,JavaScript,25080,5009,54 stars today,Cohee1207; RossAscends; LenAnderson; valadaptive
4,ChrisWiles/claude-code-showcase,https://github.com/ChrisWiles/claude-code-showcase,"Comprehensive Claude Code project configuration example with hooks, skills, agents, commands, and GitHub Actions workflows",JavaScript,5652,499,37 stars today,claude; ChrisWiles
5,TryGhost/Ghost,https://github.com/TryGhost/Ghost,"Independent technology for modern publishing, memberships, subscriptions and newsletters.",JavaScript,52289,11410,43 stars today,ErisDS; kevinansfield; renovate-bot; renovate; daniellockyer
6,huggingface/transformers.js,https://github.com/huggingface/transformers.js,"State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!",JavaScript,15698,1120,35 stars today,xenova; chelouche9; nico-martin; kungfooman; dependabot
7,Wei-Shaw/claude-relay-service,https://github.com/Wei-Shaw/claude-relay-service,CRS-自建Claude Code镜像，一站式开源中转服务，让 Claude、OpenAI、Gemini、Droid 订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,JavaScript,10430,1569,65 stars today,Wei-Shaw; claude; github-actions; f3n9; kevinconan
8,CodeWithHarry/Sigma-Web-Dev-Course,https://github.com/CodeWithHarry/Sigma-Web-Dev-Course,Source Code for Sigma Web Development Course,JavaScript,11146,3065,7 stars today,CodeWithHarry; it-is-Aman
9,greensock/GSAP,https://github.com/greensock/GSAP,"GSAP (GreenSock Animation Platform), a JavaScript animation library for the modern web",JavaScript,24187,1945,27 stars today,jackdoyle; PeterDaveHello
10,Dispatcharr/Dispatcharr,https://github.com/Dispatcharr/Dispatcharr,Pas de description,Python,2999,202,9 stars today,SergeantPanda; dekzter; actions-user; CodeBormen; nick4810
11,be5invis/Iosevka,https://github.com/be5invis/Iosevka,"Versatile typeface for code, from code.",JavaScript,21950,662,22 stars today,be5invis; jmcwilliams403; Logo121; alexeyten; reli-msft
12,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,"ToolJet is the open-source foundation of ToolJet AI - the AI-native platform for building internal tools, dashboard, business applications, workflows and AI agents 🚀",JavaScript,37702,4988,15 stars today,Navaneeth-pk; adishM98; arpitnath; akshaysasidrn; johnsoncherian
13,idinging/freemail,https://github.com/idinging/freemail,Cloudflare 域名邮箱系统 临时邮箱系统 domain mail tempmail,JavaScript,1228,714,26 stars today,idinging; iding2959
14,songquanpeng/one-api,https://github.com/songquanpeng/one-api,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",JavaScript,31231,5935,48 stars today,songquanpeng; mrhaoji; Laisky; igophper; quzard
