Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,actions/checkout,https://github.com/actions/checkout,Action for checking out a repo,TypeScript,8271,2535,129 stars today,ericsciple; dependabot; cory-miller; jww3; thboop
2,ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,Chrome DevTools for coding agents,TypeScript,45513,2958,405 stars today,OrKoN; dependabot; Lightning00Blade; browser-automation-bot; nroscino
3,facebook/astryx,https://github.com/facebook/astryx,An open source design system that's fully customizable and agent ready,TypeScript,4717,276,885 stars today,cixzhang; rubyycheung; josephfarina; kentonquatman; github-actions
4,supabase/supabase,https://github.com/supabase/supabase,"The Postgres development platform. Supabase gives you a dedicated Postgres database to build your web, mobile, and AI applications.",TypeScript,105507,12971,169 stars today,joshenlim; kiwicopple; MildTomato; saltcod; alaister
5,tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,A utility-first CSS framework for rapid UI development.,TypeScript,95788,5317,79 stars today,adamwathan; RobinMalfait; depfu; thecrypticace; reinink
6,vuejs/vue,https://github.com/vuejs/vue,"This is the repo for Vue 2. For Vue 3, go to https://github.com/vuejs/core",TypeScript,210006,33736,81 stars today,yyx990803; vue-bot; posva; Hanks10100; defcc
7,alibaba/page-agent,https://github.com/alibaba/page-agent,JavaScript in-page GUI agent. Control web interfaces with natural language.,TypeScript,22499,1947,"1,110 stars today",gaomeng1900; dependabot; Copilot; JasonOA888; linked-danis
8,diegosouzapw/OmniRoute,https://github.com/diegosouzapw/OmniRoute,"Never stop coding. Free AI gateway: one endpoint, 231+ providers (50+ free), connect Claude Code, Codex, Cursor, Cline & Copilot to FREE Claude/GPT/Gemini. RTK+Caveman stacked compression saves 15-95% tokens, smart auto-fallback, MCP/A2A, multimodal APIs, Desktop/PWA.",TypeScript,10897,1587,517 stars today,diegosouzapw; oyi77; claude; dependabot; rdself
9,microsoft/vscode,https://github.com/microsoft/vscode,Visual Studio Code,TypeScript,187014,40850,117 stars today,jrieken; Tyriar; joaomoreno; sandy081; alexdima
10,freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer science for free.",TypeScript,451004,45350,167 stars today,ojeytonwilliams; raisedadead; camperbot; renovate; renovate-bot
11,Chocobozzz/PeerTube,https://github.com/Chocobozzz/PeerTube,ActivityPub-federated video streaming platform using P2P directly in your web browser,TypeScript,15042,1764,223 stars today,Chocobozzz; rigelk; s8321414; milotype; Alterak
12,angular/angular,https://github.com/angular/angular,Deliver web apps with confidence 🚀,TypeScript,100477,27256,88 stars today,gkalpak; petebacondarwin; devversion; crisbeto; angular-robot
13,EveryInc/compound-engineering-plugin,https://github.com/EveryInc/compound-engineering-plugin,"Official Compound Engineering plugin for Claude Code, Codex, Cursor, and more",TypeScript,22582,1671,94 stars today,tmchow; claude; kieranklaassen; github-actions; mvanhorn
14,DayuanJiang/next-ai-draw-io,https://github.com/DayuanJiang/next-ai-draw-io,"A next.js web application that integrates AI capabilities with draw.io diagrams. This app allows you to create, modify, and enhance diagrams through natural language commands and AI-assisted visualization.",TypeScript,32776,3405,80 stars today,DayuanJiang; renovate; Biki-dev; github-actions; ElshadHu
15,hicccc77/WeFlow,https://github.com/hicccc77/WeFlow,WeFlow - 一个本地的微信聊天记录导出和年度报告应用,TypeScript,12280,3135,62 stars today,hicccc77; xunchahaha; aits2026; Jasonzhu1207; H3CoF6
16,wonderwhy-er/DesktopCommanderMCP,https://github.com/wonderwhy-er/DesktopCommanderMCP,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities",TypeScript,6242,735,8 stars today,wonderwhy-er; serg33v; edgarsskore; claude; dmitry-ottic-ai
17,google-labs-code/stitch-skills,https://github.com/google-labs-code/stitch-skills,"A library of Agent Skills designed to work with the Stitch MCP server. Each skill follows the Agent Skills open standard, for compatibility with coding agents such as Antigravity, Gemini CLI, Claude Code, Cursor.",TypeScript,6358,760,35 stars today,JLXIA; davideast; dalmaer; meeChn; vinothsubramanian
18,stablyai/orca,https://github.com/stablyai/orca,Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop and mobile.,TypeScript,11717,772,703 stars today,nwparker; orca-ide; AmethystLiang; Jinwoo-H; brennanb2025
