Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,browserbase/skills,https://github.com/browserbase/skills,Claude Agent SDK with a web browsing tool,JavaScript,1856,121,322 stars today,shrey150; claude; miguelg719; pkiv; shubh24
2,Anarios/return-youtube-dislike,https://github.com/Anarios/return-youtube-dislike,Chrome extension to return youtube dislikes,JavaScript,13556,608,9 stars today,Anarios; PickleNik; Frontesque; sy-b; aryavsaigal
3,decolua/9router,https://github.com/decolua/9router,"🆓 Unlimited FREE AI coding. Connect Claude Code, Codex, Cursor, Cline, Copilot, Antigravity to FREE Claude/GPT/Gemini via 40+ providers. Auto-fallback, RTK -40% tokens, never hit limits.",JavaScript,3667,866,69 stars today,anuragg-saxenaa; claude; cursoragent; catalinstanciu; Blade096
4,jo-inc/camofox-browser,https://github.com/jo-inc/camofox-browser,"Stealth headless browser for AI agents — bypass Cloudflare, bot detection, and anti-scraping. Drop-in Puppeteer/Playwright replacement.",JavaScript,3995,421,109 stars today,skyfallsin; mvanhorn; company8; leoneparise; Microck
5,is-a-dev/register,https://github.com/is-a-dev/register,Grab your own sweet-looking '.is-a.dev' subdomain.,JavaScript,10214,20846,3 stars today,wdhdev; DEV-DIBSTER; STICKnoLOGIC; iostpa; orangci
6,badrisnarayanan/antigravity-claude-proxy,https://github.com/badrisnarayanan/antigravity-claude-proxy,"Proxy that exposes Antigravity provided claude / gemini models, so we can use them in Claude Code and OpenClaw (Clawdbot)",JavaScript,3580,488,20 stars today,badrisnarayanan; jgor20; claude; simon-ami; IrvanFza
7,anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,⚡ Dynamically generated stats for your github readmes,JavaScript,79246,32818,26 stars today,qwerty541; dependabot; anuraghazra; rickstaa; opheliagoldstein
8,viarotel-org/escrcpy,https://github.com/viarotel-org/escrcpy,📱 Display and control your Android device graphically with scrcpy.,JavaScript,9697,691,11 stars today,viarotel; reindex-ot; dainamiter; salmanmkc; ahmed-0011
9,crocodilestick/Calibre-Web-Automated,https://github.com/crocodilestick/Calibre-Web-Automated,Calibre-Web but Automated and with tons of New Features! Fully automate and simplify your eBook set up!,JavaScript,5519,417,6 stars today,crocodilestick; jmarmstrong1207; github-actions; demitrix; sirwolfgang
10,mozilla/pdf.js,https://github.com/mozilla/pdf.js,PDF Reader in JavaScript,JavaScript,53238,10608,12 stars today,Snuffleupagus; timvandermeij; calixteman; yurydelendik; brendandahl
11,rgthree/rgthree-comfy,https://github.com/rgthree/rgthree-comfy,Making ComfyUI more comfortable!,JavaScript,3044,223,5 stars today,rgthree; DrJKL; sfinktah; receyuki; phazei
