Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,run-llama/liteparse,https://github.com/run-llama/liteparse,"A fast, helpful, and open-source document parser",Rust,10831,712,77 stars today,logan-markewich; AstraBert; dependabot; AdemBoukhris457; github-actions
2,tursodatabase/turso,https://github.com/tursodatabase/turso,"Turso is an in-process SQL database, compatible with SQLite.",Rust,21943,1109,698 stars today,penberg; jussisaurio; PThorpe92; pedrocarlo; sivukhin
3,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. Private, Simple and extremely powerful.",Rust,32882,3190,70 stars today,senamakel; claude; graycyrus; github-actions; M3gA-Mind
4,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,36974,2357,96 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
5,wezterm/wezterm,https://github.com/wezterm/wezterm,A GPU-accelerated cross-platform terminal emulator and multiplexer written by @wez and implemented in Rust,Rust,26858,1515,48 stars today,wez; bew; tzx; chipsenkbeil; jsgf
6,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,116790,17678,91 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
7,windmill-labs/windmill,https://github.com/windmill-labs/windmill,"Open-source developer platform to power your entire infra and turn scripts into webhooks, workflows and UIs. Fastest workflow engine (13x vs Airflow). Open-source alternative to Retool and Temporal.",Rust,16898,1008,28 stars today,rubenfiszel; claude; hugocasa; fatonramadani; centdix
8,louis-e/arnis,https://github.com/louis-e/arnis,Generate any location from the real world in Minecraft with a high level of detail.,Rust,16257,1355,85 stars today,louis-e; claude; dependabot; Oleg4260; XianlinSheng
9,TencentCloud/CubeSandbox,https://github.com/TencentCloud/CubeSandbox,"Instant, Concurrent, Secure & Lightweight Sandbox for AI Agents.",Rust,6476,526,20 stars today,fslongjin; chenhengqi; ls-ggg; lisongqian; QingqLin
10,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,75282,10060,157 stars today,ruvnet; claude; dependabot; github-actions; fr4iser90
11,bevyengine/bevy,https://github.com/bevyengine/bevy,A refreshingly simple data-driven game engine built in Rust,Rust,46819,4645,22 stars today,cart; mockersf; alice-i-cecile; ickshonpe; atlv24
12,domcyrus/rustnet,https://github.com/domcyrus/rustnet,"Per-process network monitoring for your terminal with deep packet inspection. Cross-platform, sandboxed.",Rust,4563,210,27 stars today,domcyrus; dependabot; obchain; 0xghost42; deepakpjose
13,rustdesk/rustdesk-server,https://github.com/rustdesk/rustdesk-server,RustDesk Server Program,Rust,9971,2418,4 stars today,rustdesk; paspo; n-connect; open-trade; xlionjuan
14,edwardkim/rhwp,https://github.com/edwardkim/rhwp,아래한글 hwp viewer and editor by rust and wasm,Rust,3390,593,10 stars today,edwardkim; claude; jangster77; planet6897; postmelee
15,ClementTsang/bottom,https://github.com/ClementTsang/bottom,Yet another cross-platform graphical process/system monitor.,Rust,13619,353,10 stars today,ClementTsang; github-actions; allcontributors; ImgBotApp; jamartin9
16,tokio-rs/tokio,https://github.com/tokio-rs/tokio,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ...",Rust,32365,3110,18 stars today,traviscibot; carllerche; Darksonn; alexcrichton; taiki-e
17,EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs,"Fast, flexible LLM inference",Rust,7355,633,8 stars today,EricLBuehler; lucasavila00; LLukas22; guoqingbao; polarathene
18,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,A smarter cd command. Supports all major shells.,Rust,37586,833,28 stars today,ajeetdsouza; dependabot; cole-h; alin23; sitiom
19,witnessmenow/ESP32-Cheap-Yellow-Display,https://github.com/witnessmenow/ESP32-Cheap-Yellow-Display,Building a community around a cheap ESP32 Display with a touch screen,Rust,4127,416,10 stars today,witnessmenow; TheNitek; bergdahl; Northstrix; dependabot
20,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,Comfortably monitor your Internet traffic 🕵️‍♂️,Rust,39568,1688,39 stars today,GyulyVGC; dependabot; allcontributors; Crirock; colin99d
