Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,tursodatabase/turso,https://github.com/tursodatabase/turso,"Turso is an in-process SQL database, compatible with SQLite.",Rust,20897,1069,548 stars today,penberg; jussisaurio; PThorpe92; pedrocarlo; sivukhin
2,jely2002/youtube-dl-gui,https://github.com/jely2002/youtube-dl-gui,Open Video Downloader - A cross-platform GUI for youtube-dl made in Rust with Tauri and Vue + Typescript.,Rust,8632,622,73 stars today,jely2002; dependabot; bovirus; independent-arg; fco-pires
3,bevyengine/bevy,https://github.com/bevyengine/bevy,A refreshingly simple data-driven game engine built in Rust,Rust,46780,4637,27 stars today,cart; mockersf; alice-i-cecile; ickshonpe; atlv24
4,base/base,https://github.com/base/base,All components used to run Base,Rust,709,494,10 stars today,refcell; danyalprout; ratankaliani; fakedev9999; jackchuma
5,1jehuang/jcode,https://github.com/1jehuang/jcode,Coding Agent Harness,Rust,7543,840,164 stars today,1jehuang; claude
6,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,Comfortably monitor your Internet traffic 🕵️‍♂️,Rust,39504,1686,64 stars today,GyulyVGC; dependabot; allcontributors; Crirock; colin99d
7,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,74984,10011,131 stars today,ruvnet; claude; dependabot; github-actions; fr4iser90
8,ogulcancelik/herdr,https://github.com/ogulcancelik/herdr,agent multiplexer that lives in your terminal.,Rust,6687,412,137 stars today,ogulcancelik; github-actions; kangal-bot; Golden-Pigeon; othavi0
9,AlexsJones/llmfit,https://github.com/AlexsJones/llmfit,Hundreds of models & providers. One command to find what runs on your hardware.,Rust,28457,1745,61 stars today,AlexsJones; claude; three-foxes-in-a-trenchcoat; dependabot; github-actions
10,domcyrus/rustnet,https://github.com/domcyrus/rustnet,"Per-process network monitoring for your terminal with deep packet inspection. Cross-platform, sandboxed.",Rust,4516,207,47 stars today,domcyrus; dependabot; obchain; 0xghost42; deepakpjose
11,run-llama/liteparse,https://github.com/run-llama/liteparse,"A fast, helpful, and open-source document parser",Rust,10627,699,127 stars today,logan-markewich; AstraBert; dependabot; AdemBoukhris457; github-actions
12,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,36719,2330,107 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
13,EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs,"Fast, flexible LLM inference",Rust,7340,629,9 stars today,EricLBuehler; lucasavila00; LLukas22; guoqingbao; polarathene
14,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,116639,17638,73 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
15,BurntSushi/ripgrep,https://github.com/BurntSushi/ripgrep,ripgrep recursively searches directories for a regex pattern while respecting your gitignore,Rust,65323,2602,28 stars today,BurntSushi; okdana; jgarte; balajisivaraman; igor-raits
16,cloudflare/pingora,https://github.com/cloudflare/pingora,"A library for building fast, reliable and evolvable network services.",Rust,26868,1671,8 stars today,drcaramelsyrup; eaufavor; johnhurt; andrewhavck; gumpt
17,agavra/tuicr,https://github.com/agavra/tuicr,a code review TUI with vim keybindings,Rust,964,100,11 stars today,agavra; claude; github-actions; martintrojer; ptoussai
