Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,santifer/career-ops,https://github.com/santifer/career-ops,"AI-powered job search system built on Claude Code. 14 skill modes, Go dashboard, PDF generation, batch processing.",JavaScript,52866,10588,323 stars today,santifer; claude; FReptar0; luochen211; seffhunnn
2,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",JavaScript,81864,7061,220 stars today,thedotmack; claude; Copilot; ousamabenyounes; rodboev
3,rohitg00/k8sgames,https://github.com/rohitg00/k8sgames,"Learn Kubernetes by playing. Deploy pods, fix CrashLoopBackOff, type real kubectl commands: 3D browser game, no install needed.",JavaScript,1054,140,46 stars today,rohitg00; spectroalias
4,npm/cli,https://github.com/npm/cli,the package manager for JavaScript,JavaScript,9829,4408,6 stars today,isaacs; iarna; wraithgar; othiym23; zkat
5,rabbitmq/rabbitmq-server,https://github.com/rabbitmq/rabbitmq-server,Open source RabbitMQ: core server and tier 1 (built-in) plugins,JavaScript,13705,4008,6 stars today,michaelklishin; dumbbell; rade; hairyhum; kjnilsson
6,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Remote MCP Server that securely connects Jira and Confluence with your LLM, IDE, or agent platform of choice.",JavaScript,776,92,2 stars today,lsosa1; pnguyen-atlassian; iosamaatlassian; ekahinga; evperlman1
7,blackmatrix7/ios_rule_script,https://github.com/blackmatrix7/ios_rule_script,分流规则、重写写规则及脚本。,JavaScript,26687,3983,39 stars today,github-actions; blackmatrix7; Flora-air; eavan5; chouchoui
8,WhiskeySockets/Baileys,https://github.com/WhiskeySockets/Baileys,Socket-based TS/JavaScript API for WhatsApp Web,JavaScript,9743,3078,13 stars today,adiwajshing; purpshell; edgardmessias; jlucaso1; github-actions
9,asgeirtj/system_prompts_leaks,https://github.com/asgeirtj/system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,41717,6902,124 stars today,asgeirtj; claude; awrreny; anonymous619259; lcebot
10,JuliusBrussee/caveman,https://github.com/JuliusBrussee/caveman,🪨 why use many token when few token do trick — Claude Code skill that cuts 65% of tokens by talking like caveman,JavaScript,71578,4030,471 stars today,JuliusBrussee; claude; sebastianbreguel; github-actions; vraj00222
11,jgraph/drawio,https://github.com/jgraph/drawio,"draw.io is a JavaScript, client-side editor for general diagramming.",JavaScript,6013,964,34 stars today,davidjgraph; alderg; mediaslav; m-mohamedin; MJomaa
