Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,transmission/transmission,https://github.com/transmission/transmission,Official Transmission BitTorrent client repository,C++,14692,1378,9 stars today,ckerr; mikedld; tearfur; jre; titer
2,aria2/aria2,https://github.com/aria2/aria2,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.",C++,40906,3861,27 stars today,tatsuhiro-t; nmaier; ITriskTI; kwkam; 103yiran
3,tdlib/td,https://github.com/tdlib/td,Cross-platform library for building Telegram clients,C++,8761,2039,4 stars today,levlam; arseny30; AYMENJD; FrayxRulez; isopen
4,hyprwm/Hyprland,https://github.com/hyprwm/Hyprland,"Hyprland is an independent, highly customizable, dynamic tiling Wayland compositor that doesn't sacrifice on its looks.",C++,35667,1719,35 stars today,vaxerski; fufexan; gulafaran; MightyPlaza; UjinT34
5,qgis/QGIS,https://github.com/qgis/QGIS,"QGIS is a free, open source, cross platform (lin/win/mac) geographical information system (GIS)",C++,13730,3413,5 stars today,nyalldawson; m-kuhn; elpaso; jef-n; 3nids
6,PrismLauncher/PrismLauncher,https://github.com/PrismLauncher/PrismLauncher,A custom launcher for Minecraft that allows you to easily manage multiple installations of Minecraft at once (Fork of MultiMC),C++,9318,1302,7 stars today,Trial97; peterix; Scrumplex; TheKodeToad; flowln
7,ocornut/imgui,https://github.com/ocornut/imgui,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,73138,11762,26 stars today,ocornut; rokups; thedmd; cfillion; bkaradzic
8,PCSX2/pcsx2,https://github.com/PCSX2/pcsx2,PCSX2 - The Playstation 2 Emulator,C++,14837,1961,4 stars today,gregory38; stenzek; refractionpcsx2; lightningterror; TellowKrinkle
9,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,30851,5534,20 stars today,wwmayer; yorikvanhavre; berndhahnebach; chennes; WandererFan
10,SerenityOS/serenity,https://github.com/SerenityOS/serenity,The Serenity Operating System 🐞,C++,33163,3326,5 stars today,awesomekling; linusg; trflynn89; nico; AtkinsSJ
11,NVIDIA/cutlass,https://github.com/NVIDIA/cutlass,CUDA Templates and Python DSLs for High-Performance Linear Algebra,C++,9696,1845,10 stars today,hwu36; kerrmudgeon; Junkai-Wu; fengxie; ANIKET-SHIVAM
12,ggml-org/ggml,https://github.com/ggml-org/ggml,Tensor library for machine learning,C++,14629,1608,5 stars today,ggerganov; JohannesGaessler; jeffbolznv; slaren; am17an
13,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,Self-hosted game stream host for Moonlight.,C++,36864,1922,25 stars today,ReenigneArcher; dependabot; cgutman; LizardByte-bot; loki-47-6F-64
14,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,Bitcoin Core integration/staging tree,C++,89061,38960,15 stars today,laanwj; fanquake; sipa; achow101; hebasto
15,RPCS3/rpcs3,https://github.com/RPCS3/rpcs3,PlayStation 3 emulator and debugger,C++,18773,2288,26 stars today,Megamouse; kd-11; elad335; vlj; RipleyTom
16,argotorg/solidity,https://github.com/argotorg/solidity,"Solidity, the Smart Contract Programming Language",C++,25628,6107,2 stars today,chriseth; axic; cameel; ekpyron; CJentzsch
17,dalathegreat/Battery-Emulator,https://github.com/dalathegreat/Battery-Emulator,This revolutionary software enables EV battery packs to be easily reused for stationary storage in combination with solar inverters,C++,2479,333,49 stars today,dalathegreat; kyberias; lenvm; amarofarinha; Cabooman
18,quickshell-mirror/quickshell,https://github.com/quickshell-mirror/quickshell,"Flexible toolkit for making desktop shells with QtQuick, for Wayland and X11",C++,2403,133,4 stars today,outfoxxed; bbedward; cpwrs; kossLAN; charlesrocket
19,OpenRCT2/OpenRCT2,https://github.com/OpenRCT2/OpenRCT2,An open source re-implementation of RollerCoaster Tycoon 2 🎢,C++,15600,1775,2 stars today,IntelOrca; Gymnasiast; duncanspumpkin; janisozaur; ZehMatt
20,google/googletest,https://github.com/google/googletest,GoogleTest - Google Testing and Mocking Framework,C++,38588,10765,4 stars today,gennadiycivil; derekmauro; kuzkry; copybara-github
21,TrinityCore/TrinityCore,https://github.com/TrinityCore/TrinityCore,"TrinityCore Open Source MMO Framework (master = 12.0.5.67451, 3.3.5 = 3.3.5a.12340, cata classic = 4.4.2.60895)",C++,10554,6319,2 stars today,Shauren; Vincent-Michael; DDuarte; Aokromes; Killyana
22,luanti-org/luanti,https://github.com/luanti-org/luanti,Luanti (formerly Minetest) is an open source voxel game-creation platform with easy modding and game creation,C++,12862,2308,7 stars today,celeron55; sfan5; nerzhul; paramat; SmallJoker
