Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,Bitcoin Core integration/staging tree,C++,89498,39011,14 stars today,laanwj; fanquake; sipa; achow101; hebasto
2,alibaba/zvec,https://github.com/alibaba/zvec,"A lightweight, lightning-fast, in-process vector database",C++,11868,702,282 stars today,iaojnh; feihongxu0824; egolearner; zhourrr; Cuiyus
3,mamedev/mame,https://github.com/mamedev/mame,MAME,C++,10230,2408,2 stars today,happppp; ajrhacker; angelosa; cuavas; rb6502
4,flameshot-org/flameshot,https://github.com/flameshot-org/flameshot,Powerful yet simple to use screenshot software 🖥️ 📸,C++,30184,1955,7 stars today,borgmanJeremy; lupoDharkael; weblate; panpuchkov; veracioux
5,godotengine/godot,https://github.com/godotengine/godot,Godot Engine – Multi-platform 2D and 3D game engine,C++,112838,25714,43 stars today,akien-mga; Repiteo; reduz; Calinou; bruvzg
6,esphome/esphome,https://github.com/esphome/esphome,"ESPHome is a system to control your ESP32, ESP8266, BK72xx, RP2040 by simple yet powerful configuration files and control them remotely through Home Automation systems.",C++,11282,5379,8 stars today,jesserockz; bdraco; OttoWinter; swoboda1337; dependabot
7,ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,ClickHouse® is a real-time analytics database management system,C++,48169,8541,32 stars today,alexey-milovidov; alesapin; KochetovNicolai; claude; azat
8,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,31628,5679,17 stars today,wwmayer; yorikvanhavre; chennes; berndhahnebach; WandererFan
9,cifertech/ESP32-DIV,https://github.com/cifertech/ESP32-DIV,ESP32DIV is a multi-purpose wireless offensive and defensive toolkit powered by an ESP32,C++,3187,428,5 stars today,cifertech; baugusto; prestarius; pangerlkr
10,mixxxdj/mixxx,https://github.com/mixxxdj/mixxx,Mixxx is Free DJ software that gives you everything you need to perform live mixes.,C++,6843,1767,3 stars today,daschuer; rryan; uklotzde; Holzhaus; ronso0
11,duckdb/duckdb,https://github.com/duckdb/duckdb,DuckDB is an analytical in-process SQL database management system,C++,38912,3350,21 stars today,Mytherin; Tishj; pdet; hannes; taniabogatsch
12,jtenniswood/espcontrol,https://github.com/jtenniswood/espcontrol,Esphome based smart home control panel,C++,657,78,4 stars today,jtenniswood; salnajjar; renovate; hunter-nl; wonderslug
13,TranslucentTB/TranslucentTB,https://github.com/TranslucentTB/TranslucentTB,A lightweight utility that makes the Windows taskbar translucent/transparent.,C++,19735,1230,6 stars today,sylveon; emmatyping; amrbashir; olliecheng; uDEV2019
14,doitsujin/dxvk,https://github.com/doitsujin/dxvk,"Vulkan-based implementation of D3D8, 9, 10 and 11 for Linux / Wine",C++,17345,1144,7 stars today,doitsujin; misyltoad; K0bin; WinterSnowfall; Blisto91
15,o3de/o3de,https://github.com/o3de/o3de,"Open 3D Engine (O3DE) is an Apache 2.0-licensed multi-platform 3D engine that enables developers and content creators to build AAA games, cinema-quality 3D worlds, and high-fidelity simulations without any fees or commercial obligations.",C++,9416,2499,6 stars today,gadams3; cgalvan; amznestebanpapp; AMZN-daimini; AMZN-Gene
16,facebookresearch/faiss,https://github.com/facebookresearch/faiss,A library for efficient similarity search and clustering of dense vectors.,C++,40360,4431,5 stars today,facebook-github-bot; mdouze; meta-codesync; algoriddle; beauby
17,cloudflare/workerd,https://github.com/cloudflare/workerd,The JavaScript / Wasm runtime that powers Cloudflare Workers,C++,8333,656,2 stars today,jasnell; kentonv; anonrig; fhanau; dom96
18,ikawrakow/ik_llama.cpp,https://github.com/ikawrakow/ik_llama.cpp,llama.cpp fork with additional SOTA quants and improved performance,C++,2777,361,16 stars today,ikawrakow; firecoperana; Nexesenex; saood06; SamuelOliveirads
