Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,openai/plugins,https://github.com/openai/plugins,OpenAI Plugins,JavaScript,6235,830,498 stars today,cching-openai; ashwinm-oai; Aismit; vb-openai; gverma-openai
2,freestylefly/awesome-gpt-image-2,https://github.com/freestylefly/awesome-gpt-image-2,Prompt as Code | GPT-Image2 工业级提示词引擎与模板库，530+ 个案例逆向工程，20+ 套工业级模板，并提炼出Skills，持续更新中,JavaScript,30188,2923,705 stars today,freestylefly; claude; ImgBotApp; LengShangbai; sscodeai
3,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,255263,38230,"1,133 stars today",affaan-m; haelyra; claude; dependabot; pangerlkr
4,decolua/9router,https://github.com/decolua/9router,"Unlimited FREE AI coding. Connect Claude Code, Codex, Cursor, Cline, Copilot, Antigravity to FREE Claude/GPT/Gemini via 40+ providers. Auto-fallback, RTK -40% tokens, never hit limits.",JavaScript,28219,5109,186 stars today,cursoragent; decolua; claude; anuragg-saxenaa; Jordannst
5,asgeirtj/system_prompts_leaks,https://github.com/asgeirtj/system_prompts_leaks,"Extracted system prompts from Anthropic - Claude Fable 5.1, Opus 5, Claude Design, Claude Code. OpenAI - ChatGPT GPT-6-Astra, Codex. Google - Gemini 3.8 Flash, 3.1 Pro, Antigravity. xAI - Grok, Grok Bot, Cursor, Kimi and more! Updated regularly.",JavaScript,64584,10580,125 stars today,asgeirtj; claude; awrreny; anonymous619259; lcebot
6,jo-inc/camofox-browser,https://github.com/jo-inc/camofox-browser,"Stealth headless browser for AI agents — bypass Cloudflare, bot detection, and anti-scraping. Drop-in Puppeteer/Playwright replacement.",JavaScript,10846,1069,451 stars today,skyfallsin; mvanhorn; epicsagas; leoneparise; claude
7,viarotel-org/escrcpy,https://github.com/viarotel-org/escrcpy,📱 Display and control your Android device graphically with scrcpy.,JavaScript,11628,806,306 stars today,viarotel; reindex-ot; dainamiter; salmanmkc; ahmed-0011
8,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,49279,7524,522 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
9,open-gsd/gsd-core,https://github.com/open-gsd/gsd-core,Git. Ship. Done - Core,JavaScript,9304,671,60 stars today,trek-e; claude; glittercowboy; github-actions; davesienkowski
10,WhatDreamsCost/WhatDreamsCost-ComfyUI,https://github.com/WhatDreamsCost/WhatDreamsCost-ComfyUI,LTX Director and a variety of other custom ComfyUI nodes and workflows,JavaScript,2037,246,4 stars today,WhatDreamsCost; Lemonlemons
11,byoungd/up,https://github.com/byoungd/up,An advanced guide which might benefit you a lot 🎉 . 韩先凯的人生进阶指南 人生进阶指南 离谱的人生 人生进阶 AI学习 AI指南 韩先凯的AI学习指南 英语学习指南/英语学习教程/英语学习/学英语,JavaScript,62565,6338,65 stars today,byoungd; fakesnow; holtenko; WMXPY; overtrue
12,UseInterstellar/Interstellar,https://github.com/UseInterstellar/Interstellar,One of the most popular modern web proxies with blazing fast speeds and a variety of games.,JavaScript,2120,24579,5 stars today,xbubbo; 3kh0; joetheshmoe; 0mhx; juniorbutyeah
