Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,DeusData/codebase-memory-mcp,https://github.com/DeusData/codebase-memory-mcp,"High-performance code intelligence MCP server. Indexes codebases into a persistent knowledge graph — average repo in milliseconds. 158 languages, sub-ms queries, 99% fewer tokens. Single static binary, zero dependencies.",C,14217,1048,"1,390 stars today",DeusData; claude; shanemccarron-maker; dependabot; dLo999
2,FreeRTOS/FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel,"FreeRTOS kernel files only, submoduled into https://github.com/FreeRTOS/FreeRTOS and various other repos.",C,4292,1561,7 stars today,RichardBarry; aggarg; kar-rahul-aws; chinglee-iot; Skptak
3,openssl/openssl,https://github.com/openssl/openssl,General purpose TLS and crypto library,C,30358,11337,14 stars today,levitte; mattcaswell; dot-asm; paulidale; snhenson
4,Mbed-TLS/mbedtls,https://github.com/Mbed-TLS/mbedtls,"An open source, portable, easy to use, readable and flexible TLS library, and reference implementation of the PSA Cryptography API. Releases are on a varying cadence, typically around 3 - 6 months between releases.",C,6726,2910,2 stars today,gilles-peskine-arm; mpg; ronald-cron-arm; daverodgman; valeriosetti
5,madler/zlib,https://github.com/madler/zlib,A massively spiffy yet delicately unobtrusive compression library.,C,6934,2788,1 star today,madler; nmoinvaz; Chi-Iroh; DimitriPapadopoulos; Vollstrecker
6,php/php-src,https://github.com/php/php-src,The PHP Interpreter,C,40195,8078,10 stars today,dstogov; nikic; weltling; cmb69; laruence
7,fluent/fluent-bit,https://github.com/fluent/fluent-bit,"Fast and Lightweight Logs, Metrics and Traces processor for Linux, BSD, OSX and Windows",C,7942,1932,2 stars today,edsiper; cosmo0920; nokute78; pwhelan; leonardo-albertovich
8,HarbourMasters/Shipwright,https://github.com/HarbourMasters/Shipwright,Pas de description,C,5038,768,7 stars today,briaguya0; Malkierian; serprex; Archez; garrettjoecox
9,obsproject/obs-studio,https://github.com/obsproject/obs-studio,OBS Studio - Free and open source software for live streaming and screen recording,C,73422,9380,30 stars today,jp9000; jpark37; derrod; PatTheMav; RytoEX
10,xroche/httrack,https://github.com/xroche/httrack,"HTTrack Website Copier, copy websites to your computer (Official repository)",C,4546,760,8 stars today,xroche; claude; jayaddison; cicku; scootergrisen
11,tmux/tmux,https://github.com/tmux/tmux,tmux source code,C,46929,2710,61 stars today,nicm; ThomasAdam; tcunha; topcat001; mathstuf
12,hashcat/hashcat,https://github.com/hashcat/hashcat,World's fastest and most advanced password recovery utility,C,26205,3473,3 stars today,jsteube; matrix; philsmd; hashcat-bot; neheb
13,curl/curl,https://github.com/curl/curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,42231,7245,16 stars today,bagder; vszakats; yangtse; captain-caveman2k; dfandrich
14,Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,Display and control your Android device,C,144303,13306,85 stars today,rom1v; yume-chan; npes87184; brunoais; rootkea
15,ExpressLRS/ExpressLRS,https://github.com/ExpressLRS/ExpressLRS,High Performance Open Source Radio Control Link,C,5030,1436,3 stars today,pkendall64; AlessandroAU; CapnBry; JyeSmith; mha1
16,arendst/Tasmota,https://github.com/arendst/Tasmota,"Alternative firmware for ESP8266 and ESP32 based devices with easy configuration using webUI, OTA updates, automation using timers or rules, expandability and entirely local control over MQTT, HTTP, Serial or KNX. Full documentation at",C,24507,5109,3 stars today,arendst; s-hadinger; Jason2866; ascillato; gemu2015
17,pgvector/pgvector,https://github.com/pgvector/pgvector,Open-source vector similarity search for Postgres,C,21925,1223,26 stars today,ankane; hlinnaka; jkatz; lychen0618; binarycleric
18,darktable-org/darktable,https://github.com/darktable-org/darktable,darktable is an open source photography workflow application and raw developer,C,12662,1346,8 stars today,TurboGit; hanatos; houz; LebedevRI; jenshannoschwalm
