Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,affaan-m/ECC,https://github.com/affaan-m/ECC,"The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.",JavaScript,242174,36701,411 stars today,affaan-m; claude; haelyra; pangerlkr; dependabot
2,santifer/career-ops,https://github.com/santifer/career-ops,"Open-source AI job search: scan job portals, evaluate listings with a structured A-F rubric into a 1.0-5.0 score, tailor your CV, track applications — runs locally in your AI coding CLI (Claude Code, Codex, OpenCode, Antigravity…)",JavaScript,67792,12900,604 stars today,santifer; claude; Schlaflied; Scott-Emberson; abankar1
3,TryGhost/Ghost,https://github.com/TryGhost/Ghost,"Independent technology for modern publishing, memberships, subscriptions and newsletters.",JavaScript,55039,11912,184 stars today,kevinansfield; ErisDS; renovate; renovate-bot; allouis
4,DietrichGebert/ponytail,https://github.com/DietrichGebert/ponytail,Makes your AI agent think like the laziest senior dev in the room. The best code is the code you never wrote.,JavaScript,108208,5973,789 stars today,DietrichGebert; claude; Lakshya77089; ousamabenyounes; dhedhialy
5,dbgate/dbgate,https://github.com/dbgate/dbgate,"Database manager for MySQL, PostgreSQL, SQL Server, MongoDB, SQLite and others. Runs under Windows, Linux, Mac or as web application",JavaScript,7269,465,2 stars today,janproch; Stelinkaa; Nybkox; ProjectInfinity; dependabot
6,decolua/9router,https://github.com/decolua/9router,"Unlimited FREE AI coding. Connect Claude Code, Codex, Cursor, Cline, Copilot, Antigravity to FREE Claude/GPT/Gemini via 40+ providers. Auto-fallback, RTK -40% tokens, never hit limits.",JavaScript,26089,4707,64 stars today,cursoragent; decolua; claude; anuragg-saxenaa; catalinstanciu
7,react/react,https://github.com/react/react,The library for web and native user interfaces.,JavaScript,247639,51248,144 stars today,sebmarkbage; zpao; gaearon; acdlite; sophiebits
8,mrdoob/three.js,https://github.com/mrdoob/three.js,JavaScript 3D Library.,JavaScript,114691,36497,30 stars today,mrdoob; Mugen87; sunag; alteredq; WestLangley
9,WorldFlowAI/everything-claude-code,https://github.com/WorldFlowAI/everything-claude-code,"Claude Code toolkit - agents, commands, skills, rules, and hooks for productive AI-assisted development",JavaScript,1591,273,63 stars today,affaan-m; gzb1128; claude; zbennett10; zerx-lab
10,remoteintech/remote-jobs,https://github.com/remoteintech/remote-jobs,Source for remoteintech.company — a community-maintained directory of remote-friendly tech companies,JavaScript,40727,3958,7 stars today,dougaitken; jessicard; dependabot; claude; nylen
11,dataease/SQLBot,https://github.com/dataease/SQLBot,🔥 基于大模型和 RAG 的智能问数系统，对话式数据分析神器。Text-to-SQL Generation via LLMs using RAG.,JavaScript,6671,844,4 stars today,dataeaseShu; XiaJunjie2020; fit2cloud-chenyw; ulleo; ziyujiahao
12,freestylefly/awesome-gpt-image-2,https://github.com/freestylefly/awesome-gpt-image-2,Prompt as Code | GPT-Image2 工业级提示词引擎与模板库，470+ 个案例逆向工程，20+ 套工业级模板，并提炼出Skills，持续更新中,JavaScript,12246,1392,628 stars today,freestylefly; claude; ImgBotApp; LengShangbai; sscodeai
