Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,1jehuang/jcode,https://github.com/1jehuang/jcode,The most intelligent agent harness for code,Rust,10374,1139,843 stars today,1jehuang; claude; FabianAmherd; hongnoul; AlazBatu
2,AlexsJones/llmfit,https://github.com/AlexsJones/llmfit,Hundreds of models & providers. One command to find what runs on your hardware.,Rust,30245,1844,129 stars today,AlexsJones; claude; three-foxes-in-a-trenchcoat; dependabot; github-actions
3,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,"Fullstack app framework for web, desktop, and mobile.",Rust,37693,1777,271 stars today,jkelleyrtp; ealmloff; mrxiaozhuox; DogeDark; rMazeiks
4,tokio-rs/topcoat,https://github.com/tokio-rs/topcoat,A batteries-included framework for building web apps,Rust,2102,57,605 stars today,pikaju; akoll; carllerche; github-actions; claymcleod
5,andrewrabert/jellium-desktop,https://github.com/andrewrabert/jellium-desktop,An unofficial desktop client for Jellyfin,Rust,1492,118,75 stars today,andrewrabert; renovate; rodis120; claude; gnattu
6,longbridge/gpui-component,https://github.com/longbridge/gpui-component,Rust GUI components for building fantastic cross-platform desktop application by using GPUI.,Rust,12195,718,14 stars today,huacnlee; claude; ylinwind; ihavecoke; xda2023
7,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,82747,11145,"1,114 stars today",ruvnet; claude; dependabot; github-actions; fr4iser90
8,t8y2/dbx,https://github.com/t8y2/dbx,"20MB, lightweight, cross-platform database client. Supports MySQL, PostgreSQL, SQLite, Redis, MongoDB, DuckDB, ClickHouse, SQL Server and more.20MB，轻量级跨平台数据库客户端、数据库管理工具。支持 MySQL、PostgreSQL、SQLite、Redis、MongoDB、DuckDB、ClickHouse、SQL Server 等。",Rust,10903,1019,341 stars today,t8y2; zipg; github-actions; eryajf; serenez
9,ModernRelay/omnigraph,https://github.com/ModernRelay/omnigraph,Lakehouse native graph engine with git-style workflows,Rust,948,138,27 stars today,aaltshuler; claude; ragnorc; devin-ai-integration; AaronWGoh
10,yvgude/lean-ctx,https://github.com/yvgude/lean-ctx,"Control what your AI can see. LeanCTX (Lean Context) is the context intelligence layer for AI agents — one local Rust binary that decides what they read, remembers what they learn, guards what they touch, and proves what they save. 60–90% fewer tokens as the receipt. 76 MCP tools, 30+ agents, local-first.",Rust,3338,309,16 stars today,cursoragent; yvgude; cedric013; andig; claude
11,tempoxyz/tempo,https://github.com/tempoxyz/tempo,the blockchain for payments,Rust,983,310,3 stars today,decofe; fgimenez; 0xKitsune; 0xrusowsky; klkvr
12,vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,Browser automation CLI for AI agents,Rust,38927,2539,74 stars today,ctate; github-actions; claude; hyunjinee; jin-2-kakaoent
13,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.,Rust,58695,2630,16 stars today,Kerollmops; dureuill; irevoire; ManyTheFish; MarinPostma
14,edwardkim/rhwp,https://github.com/edwardkim/rhwp,아래한글 hwp viewer and editor by rust and wasm,Rust,3574,634,3 stars today,edwardkim; claude; jangster77; planet6897; postmelee
15,xingkongliang/skills-manager,https://github.com/xingkongliang/skills-manager,"A lightweight desktop app to manage, sync, and organize AI agent skills across 15+ coding tools — Cursor, Claude Code, Codex, Copilot, and more.",Rust,3248,283,49 stars today,xingkongliang; claude; enshulv; whereissam; beyond-infra
16,git-ai-project/git-ai,https://github.com/git-ai-project/git-ai,A Git extension for tracking the AI-generated code in your repos,Rust,2322,242,13 stars today,svarlamov; claude; acunniffe; jwiegley; devin-ai-integration
17,rtk-ai/rtk,https://github.com/rtk-ai/rtk,"CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies",Rust,72419,4508,274 stars today,aeppling; claude; pszymkowiak; FlorianBruniaux; github-actions
18,pydantic/monty,https://github.com/pydantic/monty,"A minimal, secure Python interpreter written in Rust for use by AI",Rust,7920,391,5 stars today,samuelcolvin; davidhewitt; claude; petyosi; rsr5
