Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,K-Dense-AI/scientific-agent-skills,https://github.com/K-Dense-AI/scientific-agent-skills,"A set of ready to use Agent Skills for research, science, engineering, analysis, finance and writing.",Python,21222,2332,99 stars today,TKassis; borealBytes; leipzig; claude; fedorov
2,CloakHQ/CloakBrowser,https://github.com/CloakHQ/CloakBrowser,Stealth Chromium that passes every bot detection test. Drop-in Playwright replacement with source-level fingerprint patches. 30/30 tests passed.,Python,9687,721,"1,835 stars today",Cloak-HQ; evelaa123; Durafen; dependabot; kitiho
3,github/spec-kit,https://github.com/github/spec-kit,💫 Toolkit to help you get started with Spec-Driven Development,Python,98519,8581,"1,120 stars today",localden; mnriem; Copilot; claude; github-actions
4,NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,The agent that grows with you,Python,148923,23462,"1,881 stars today",teknium1; OutThisLife; kshitijk4poor; 0xbyt4; claude
5,Asabeneh/30-Days-Of-Python,https://github.com/Asabeneh/30-Days-Of-Python,The 30 Days of Python programming challenge is a step-by-step guide to learn the Python programming language in 30 days. This challenge may take more than 100 days. Follow your own pace. These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw,Python,62480,11863,63 stars today,Asabeneh; yuzaiakira; pkiczko; kjs1019; thebigcicca
6,EleutherAI/lm-evaluation-harness,https://github.com/EleutherAI/lm-evaluation-harness,A framework for few-shot evaluation of language models.,Python,12554,3266,22 stars today,lintangsutawika; haileyschoelkopf; leogao2; baberabb; StellaAthena
7,graphdeco-inria/gaussian-splatting,https://github.com/graphdeco-inria/gaussian-splatting,"Original reference implementation of ""3D Gaussian Splatting for Real-Time Radiance Field Rendering""",Python,21918,3198,43 stars today,Snosixtyboo; alanvinx; gdrett; graphdeco; HrsPythonix
8,opendatalab/MinerU,https://github.com/opendatalab/MinerU,Transforms complex documents like PDFs and Office docs into LLM-ready markdown/JSON for your Agentic workflows.,Python,62926,5299,129 stars today,myhloli; Sidney233; dt-yy; Copilot; github-actions
9,anthropics/skills,https://github.com/anthropics/skills,Public repository for Agent Skills,Python,133709,15768,635 stars today,klazuka; claude; ericharmeling; rlancemartin; maheshmurag
10,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,LLM驱动的 A/H/美股智能分析：多数据源行情 + 实时新闻 + LLM决策仪表盘 + 多渠道推送，零成本定时运行，纯白嫖. LLM-powered stock analysis system for A/H/US markets.,Python,35793,35278,196 stars today,ZhuLinsen; massif-01; freesme; adminlove520; Activer007
11,odoo/odoo,https://github.com/odoo/odoo,Odoo. Open Source Apps To Grow Your Business.,Python,50635,32394,22 stars today,tde-banana-odoo; fpodoo; xmo-odoo; KangOl; odony
12,MervinPraison/PraisonAI,https://github.com/MervinPraison/PraisonAI,"PraisonAI 🦞 — Hire a 24/7 AI Workforce. Stop writing boilerplate and start shipping autonomous self-improving agents that research, plan, code, and execute tasks. Deployed in 5 lines of code with built-in memory, RAG, and support for 100+ LLMs.",Python,7643,1164,411 stars today,MervinPraison; github-actions; claude; Dhivya-Bharathy; praisonai-triage-agent
13,MustardChef/WSABuilds,https://github.com/MustardChef/WSABuilds,Run Windows Subsystem For Android on your Windows 10 and Windows 11 PC using prebuilt binaries with Google Play Store (MindTheGapps) and/or Magisk or KernelSU (root solutions) built in.,Python,17282,2324,42 stars today,MustardChef; Howard20181; PeterNjeim; yujincheng08; WellCodeIsDelicious
14,ansible/ansible,https://github.com/ansible/ansible,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",Python,68535,24175,18 stars today,bcoca; mpdehaan; mattclay; jimi-c; abadger
15,HunxByts/GhostTrack,https://github.com/HunxByts/GhostTrack,Useful tool to track location or mobile number,Python,13159,1740,73 stars today,HunxByts; bakaemon
16,CloakHQ/CloakBrowser-Manager,https://github.com/CloakHQ/CloakBrowser-Manager,"Web-based browser profile manager for CloakBrowser — create, launch, and manage isolated browser profiles with unique fingerprints. Free, self-hosted Multilogin alternative",Python,253,49,27 stars today,Cloak-HQ; Durafen
17,MemoriLabs/Memori,https://github.com/MemoriLabs/Memori,"Memori is agent-native memory infrastructure. A LLM-agnostic layer that turns agent execution and conversation into structured, persistent state for production systems.",Python,14443,2067,66 stars today,harshalmore31; Boburmirzo; devwdave; rpkruse; mcmontero
18,openai/whisper,https://github.com/openai/whisper,Robust Speech Recognition via Large-Scale Weak Supervision,Python,99454,12181,68 stars today,jongwook; cclauss; ryanheise; petterreinholdtsen; HennerM
19,huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT), MobileNetV4, MobileNet-V3 & V2, RegNet, DPN, CSPNet, Swin Transformer, MaxViT, CoAtNet, ConvNeXt, and more",Python,36794,5156,8 stars today,rwightman; nateraw; brianhou0208; alexander-soare; amaarora
