Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,cocoindex-io/cocoindex,https://github.com/cocoindex-io/cocoindex,Incremental engine for long horizon agents 🌟 Star if you like it!,Python,8432,619,438 stars today,georgeh0; badmonster0; claude; lemorage; Haleshot
2,Arindam200/awesome-ai-apps,https://github.com/Arindam200/awesome-ai-apps,"A collection of projects showcasing RAG, agents, workflows, and other AI use cases",Python,11412,1475,211 stars today,Arindam200; shivaylamba; 3rd-Son; coderabbitai; Astrodevil
3,AIDC-AI/Pixelle-Video,https://github.com/AIDC-AI/Pixelle-Video,🚀 AI 全自动短视频引擎 | AI Fully Automated Short Video Engine,Python,11903,1826,691 stars today,puke3615; lltt90511; AuroraChloe; xianshi-yyds; strict235
4,LearningCircuit/local-deep-research,https://github.com/LearningCircuit/local-deep-research,"~95% on SimpleQA (e.g. Qwen3.6-27B on a 3090). Supports all local and cloud LLMs (llama.cpp, Ollama, Google, ...). 10+ search engines - arXiv, PubMed, your private documents. Everything Local & Encrypted.",Python,5211,482,197 stars today,LearningCircuit; github-actions; djpetti; dependabot; HashedViking
5,PriorLabs/TabPFN,https://github.com/PriorLabs/TabPFN,⚡ TabPFN: Foundation Model for Tabular Data ⚡,Python,6384,641,57 stars today,LeoGrin; oscarkey; bejaeger; noahho; dependabot
6,ccxt/ccxt,https://github.com/ccxt/ccxt,A cryptocurrency trading API with more than 100 exchanges in JavaScript / TypeScript / Python / C# / PHP / Go,Python,42277,8645,35 stars today,kroitor; carlosmiei; github-actions; ttodua; frosty00
7,TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents,TradingAgents: Multi-Agents LLM Financial Trading Framework,Python,69464,13396,"2,223 stars today",Yijia-Xiao; EdwardoSunny; luohy15; claude; CadeYu
8,public-apis/public-apis,https://github.com/public-apis/public-apis,A collective list of free APIs,Python,432297,47260,935 stars today,matheusfelipeog; davemachado; pawelborkar; jbrooksuk; marekdano
9,microsoft/markitdown,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,Python,120793,8077,413 stars today,afourney; gagb; sugatoray; PetrAPConsulting; l-lumin
10,bytedance/deer-flow,https://github.com/bytedance/deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",Python,65176,8619,328 stars today,MagicCube; WillemJiang; hetaoBackend; henry-byted; claude
11,raullenchai/Rapid-MLX,https://github.com/raullenchai/Rapid-MLX,"The fastest local AI engine for Apple Silicon. 4.2x faster than Ollama, 0.08s cached TTFT, 100% tool calling. 17 tool parsers, prompt cache, reasoning separation, cloud routing. Drop-in OpenAI replacement. Works with Claude Code, Cursor, Aider.",Python,1507,215,491 stars today,claude; raullenchai; waybarrios; janhilgard; kol22
12,cheahjs/free-llm-api-resources,https://github.com/cheahjs/free-llm-api-resources,A list of free LLM inference resources accessible via API.,Python,20141,2060,344 stars today,cheahjs; github-actions; salmanmkc; justmarkham; k-bose
13,soxoj/maigret,https://github.com/soxoj/maigret,🕵️‍♂️ Collect a dossier on a person by username from 3000+ sites,Python,25573,1764,855 stars today,soxoj; dependabot; kustermariocoding; Copilot; fen0s
14,sansan0/TrendRadar,https://github.com/sansan0/TrendRadar,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 + RSS 订阅，支持关键词精准筛选。AI 智能筛选新闻 + AI 翻译 + AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。",Python,56697,24087,154 stars today,actions-user; sansan0; bing-h; wtychn
15,CloakHQ/CloakBrowser,https://github.com/CloakHQ/CloakBrowser,Stealth Chromium that passes every bot detection test. Drop-in Playwright replacement with source-level fingerprint patches. 30/30 tests passed.,Python,1609,145,38 stars today,Cloak-HQ; evelaa123; Durafen; dependabot; kitiho
16,ahujasid/ableton-mcp,https://github.com/ahujasid/ableton-mcp,Pas de description,Python,2507,318,16 stars today,ahujasid; calclavia; Ronbalt; closestfriend
17,bunkerity/bunkerweb,https://github.com/bunkerity/bunkerweb,🛡️ Open-source and cloud-native Web Application Firewall (WAF),Python,10435,596,14 stars today,TheophileDiot; fl0ppy-d1sk; syrk4web; dependabot; BunkerBot
