Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,naptha/tesseract.js,https://github.com/naptha/tesseract.js,Pure Javascript OCR for more than 100 Languages 📖🎉🖥,JavaScript,38514,2376,44 stars today,jeromewu; bijection; Balearica; antimatter15; dependabot
2,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,39244,6262,869 stars today,coreyhaines31; claude; njcameron; Jiliac; basseko
3,mui/material-ui,https://github.com/mui/material-ui,Material UI: Comprehensive React component library that implements Google's Material Design. Free forever.,JavaScript,98588,32574,7 stars today,oliviertassinari; renovate; dmtrKovalenko; dependabot-preview; eps1lon
4,juliangarnier/anime,https://github.com/juliangarnier/anime,JavaScript animation engine,JavaScript,71018,4787,86 stars today,juliangarnier; kn0wn; Maximilianos; lukeed; fljot
5,rpamis/comet,https://github.com/rpamis/comet,Comet: agent skill harness for turning ideas into evaluated workflows,JavaScript,2277,228,32 stars today,benym; claude; kathy32; ddddddddwp; felanny
6,atlassian/atlassian-mcp-server,https://github.com/atlassian/atlassian-mcp-server,"Official remote MCP server for Atlassian. Securely connect Jira, Confluence, Jira Service Management, Bitbucket, and Compass to Claude, ChatGPT, Cursor, VS Code, and other AI tools using OAuth 2.1 or API tokens.",JavaScript,855,108,4 stars today,lsosa1; jatinkrmalik; pnguyen-atlassian; iosamaatlassian; ekahinga
7,songquanpeng/one-api,https://github.com/songquanpeng/one-api,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",JavaScript,35715,6742,27 stars today,songquanpeng; mrhaoji; Laisky; igophper; quzard
8,maillab/cloud-mail,https://github.com/maillab/cloud-mail,A Cloudflare-based email service | 基于 Cloudflare 的邮箱服务 | Cloudflare Email 邮箱 Mail,JavaScript,12394,17757,120 stars today,Silentely; MengNianxiaoyao; LLLLLLiulei; ifsheldon
9,zarazhangrui/frontend-slides,https://github.com/zarazhangrui/frontend-slides,Create beautiful slides on the web using a coding agent's frontend skills,JavaScript,25596,2084,106 stars today,zarazhangrui; claude; lilyzhng; Vaibhavee89; kbanc85
10,trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,JavaScript,196234,31045,16 stars today,trekhleb; alexstulov; m-maksyutin; appleJax; albertstill
11,MarSeventh/CloudFlare-ImgBed,https://github.com/MarSeventh/CloudFlare-ImgBed,"🏖️ A serverless, open-source file hosting solution built on Cloudflare. Supports image hosting, secure file storage, and personal cloud drive capabilities.",JavaScript,5614,7213,25 stars today,MarSeventh; axibayuit-a11y; ccxyChuzhong; Copilot; hl128k
12,4ian/GDevelop,https://github.com/4ian/GDevelop,"🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone.",JavaScript,24770,1460,62 stars today,4ian; D8H; ClementPasteau; AlexandreSi; victorlevasseur
13,simple-icons/simple-icons,https://github.com/simple-icons/simple-icons,SVG icons for popular brands,JavaScript,25422,3135,11 stars today,PeterShaggyNoble; ericcornelissen; birjj; mondeja; danleech
14,WhiskeySockets/Baileys,https://github.com/WhiskeySockets/Baileys,Socket-based TS/JavaScript API for WhatsApp Web,JavaScript,10139,3195,15 stars today,adiwajshing; purpshell; edgardmessias; jlucaso1; github-actions
15,zarazhangrui/follow-builders,https://github.com/zarazhangrui/follow-builders,"AI builders digest — monitors top AI builders on X and YouTube podcasts, remixes their content into digestible summaries. Follow builders, not influencers.",JavaScript,5837,751,23 stars today,github-actions; claude; zarazhangrui
16,Anil-matcha/Open-Generative-AI,https://github.com/Anil-matcha/Open-Generative-AI,"Unrestricted Open-source alternative to AI video platforms — Free AI image & video generation studio with 200+ models (Flux, Midjourney, Kling, Sora, Veo). No content filters. Self-hosted, MIT licensed.",JavaScript,23517,4046,125 stars today,Anil-matcha; claude; jaiprasad04; NgoQuocViet2001; taxvui
