Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,anthropics/financial-services,https://github.com/anthropics/financial-services,Pas de description,Python,35889,5271,424 stars today,mihilmy; cxyback; manar-ant; tobinsouth; viveknair
2,mvt-project/mvt,https://github.com/mvt-project/mvt,MVT (Mobile Verification Toolkit) helps with conducting forensics of mobile devices in order to find signs of a potential compromise.,Python,13657,1329,169 stars today,botherder; DonnchaC; Te-k; besendorf; dependabot
3,zhouxiaoka/autoclip,https://github.com/zhouxiaoka/autoclip,AutoClip : AI-powered video clipping and highlight generation · 一款智能高光提取与剪辑的二创工具,Python,8371,1579,250 stars today,zhouxiaoka; claude; cursoragent; mitsa-ng
4,cv-cat/DouYin_Spider,https://github.com/cv-cat/DouYin_Spider,抖音逆向，抖音爬虫，抖音全部api、私信、直播间监听,Python,3117,830,11 stars today,cv-cat; cloud-1104; xhrxiong
5,paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,"A community-supported supercharged document management system: scan, index and archive all your documents",Python,45847,3174,377 stars today,shamoon; stumpylog; dependabot; danielquinn; paperlessngx-bot
6,docling-project/docling,https://github.com/docling-project/docling,Get your documents ready for gen AI,Python,67553,4879,130 stars today,dolfim-ibm; github-actions; cau-git; ceberam; vagenas
7,TNT-Likely/PanWatch,https://github.com/TNT-Likely/PanWatch,盯盘侠 PanWatch · 自托管 AI 盯盘助手，集成 TradingAgents 多 Agent 投资决策 | A股/港股/美股实时监控、持仓管理、智能分析、全渠道推送,Python,1204,259,47 stars today,TNT-Likely; ContantLearn; andyaa423
8,ZhuLinsen/daily_stock_analysis,https://github.com/ZhuLinsen/daily_stock_analysis,"LLM 驱动的多市场股票智能分析系统：多源行情、实时新闻、决策看板与自动推送，支持零成本定时运行。 LLM-powered multi-market stock analysis system with multi-source market data, real-time news, decision dashboard, automated notifications, and cost-free scheduled runs.",Python,65452,54723,59 stars today,ZhuLinsen; massif-01; freesme; Activer007; birdxs
9,owainlewis/awesome-artificial-intelligence,https://github.com/owainlewis/awesome-artificial-intelligence,"A curated list of Artificial Intelligence (AI) courses, books, video lectures and papers.",Python,16533,2562,16 stars today,owainlewis; iamkeyur; antonymuga; ipcenas; orsenthil
10,virgiliojr94/book-to-skill,https://github.com/virgiliojr94/book-to-skill,"Turn any technical book PDF into a Claude Code skill — ready to study, reference, and use while you work.",Python,31851,3306,210 stars today,virgiliojr94; claude; dex0shubham; Hotragn; Copilot
11,Diolinux/PhotoGIMP,https://github.com/Diolinux/PhotoGIMP,A Patch for GIMP 3+ for Photoshop Users,Python,18091,736,18 stars today,gabrielalmir; Diolinux; emsspree; StarlitLuna; Klubuntu
12,browser-use/browser-use,https://github.com/browser-use/browser-use,Agents that use the browser.,Python,115801,12744,248 stars today,MagMueller; pirate; mertunsall; sauravpanda; gregpr07
13,davila7/claude-code-templates,https://github.com/davila7/claude-code-templates,CLI tool for configuring and monitoring Claude Code,Python,30897,3522,33 stars today,davila7; claude; github-actions; claude; dependabot
