Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,firecrawl/pdf-inspector,https://github.com/firecrawl/pdf-inspector,"Fast Rust library for PDF inspection, classification, and text extraction. Intelligently detects scanned vs text-based PDFs to enable smart routing decisions.",Rust,17447,1203,228 stars today,abimaelmartell; claude; cursoragent; rth; MADENIYOU
2,stalwartlabs/stalwart,https://github.com/stalwartlabs/stalwart,"All-in-one Mail & Collaboration server. Secure, scalable and fluent in every protocol (IMAP, JMAP, SMTP, CalDAV, CardDAV, WebDAV).",Rust,14453,916,27 stars today,mdecimus; dependabot; vickunwu; rmsc; stratacast
3,RustPython/RustPython,https://github.com/RustPython/RustPython,A Python Interpreter written in Rust,Rust,22324,1481,2 stars today,youknowone; coolreader18; windelbouwman; fanninpm; palaviv
4,biomejs/biome,https://github.com/biomejs/biome,"A toolchain for web projects, aimed to provide functionalities to maintain them. Biome offers formatter and linter, usable via CLI and LSP.",Rust,25691,1219,11 stars today,ematipico; Conaclos; sebmck; renovate; dyc3
5,Hmbown/CodeWhale,https://github.com/Hmbown/CodeWhale,"Open-source coding agent for your terminal, built in Rust and on a journey of continuous community improvement. Issues and PRs welcome.",Rust,40884,3538,21 stars today,Hmbown; claude; cyq1017; nightt5879; dependabot
6,uutils/coreutils,https://github.com/uutils/coreutils,Cross-platform Rust rewrite of the GNU coreutils,Rust,24012,2016,8 stars today,sylvestre; cakebaker; tertsdiepraam; renovate; oech3
7,openinterpreter/openinterpreter,https://github.com/openinterpreter/openinterpreter,A coding agent for open models like Kimi K3,Rust,68218,5867,16 stars today,jif-oai; bolinfest; aibrahim-oai; etraut-openai; pakrym-oai
8,alphaXiv/openresearch-cli,https://github.com/alphaXiv/openresearch-cli,Run parallel research agents with any model,Rust,593,46,63 stars today,sox8502; rehaanahmad2013; myles332; claude; sfabbro
9,FalkorDB/FalkorDB,https://github.com/FalkorDB/FalkorDB,A super fast Graph Database uses GraphBLAS under the hood for its sparse adjacency matrix graph representation. Our goal is to provide the best Knowledge Graph for LLM (GraphRAG).,Rust,5752,443,21 stars today,swilly22; AviAvni; jeffreylovitz; gkorland; dependabot
10,zeroclaw-labs/zeroclaw,https://github.com/zeroclaw-labs/zeroclaw,"Fast, small, and fully autonomous AI personal assistant infrastructure, any OS, any platform — deploy anywhere, swap anything 🦀",Rust,32696,4926,11 stars today,theonlyhennygod; github-actions; claude; Audacity88; chumyin
11,facebook/pyrefly,https://github.com/facebook/pyrefly,A fast type checker and language server for Python,Rust,6921,509,3 stars today,stroxler; rchen152; ndmitchell; yangdanny97; kinto0
12,ankitects/anki,https://github.com/ankitects/anki,Anki is a smart spaced repetition flashcard program,Rust,30169,3173,21 stars today,dae; hgiesel; RumovZ; abdnh; Arthur-Milchior
