Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,lraton/FlopperZiro,https://github.com/lraton/FlopperZiro,"A Flipper Zero clone, but cheapest, DIY and simply Open Source, made with Arduino IDE",C++,2027,102,23 stars today,lraton; Kitki30
2,LadybirdBrowser/ladybird,https://github.com/LadybirdBrowser/ladybird,Truly independent web browser,C++,65486,3129,99 stars today,awesomekling; trflynn89; AtkinsSJ; linusg; kalenikaliaksandr
3,microsoft/intelligent-terminal,https://github.com/microsoft/intelligent-terminal,"A fork of Windows Terminal with native agent integration, right in your command line.",C++,1726,135,26 stars today,vanzue; DDKinger; yeelam-gordon; Copilot; PankajBhojwani
4,ArduPilot/ardupilot,https://github.com/ArduPilot/ardupilot,"ArduPlane, ArduCopter, ArduRover, ArduSub source",C++,15682,21211,14 stars today,peterbarker; tridge; rmackay9; IamPete1; andyp1per
5,react/react-native,https://github.com/react/react-native,A framework for building native applications using React,C++,126337,25214,14 stars today,reactjs-bot; mdvacca; shergin; cortinico; javache
6,ROCm/FastFlowLM,https://github.com/ROCm/FastFlowLM,Run LLMs on AMD Ryzen™ AI NPUs in minutes. Just like Ollama - but purpose-built and deeply optimized for the AMD NPUs.,C++,1726,137,16 stars today,ZaneNi; twflm; zaneni6; superm1; joeldushouyu
7,ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,LLM inference in C/C++,C++,123712,21638,209 stars today,ggerganov; ngxson; CISC; slaren; JohannesGaessler
8,ROCm/rocm-systems,https://github.com/ROCm/rocm-systems,super repo for rocm systems projects,C++,462,342,2 stars today,lmoriche; marifamd; kiritigowda; dgaliffiAMD; AryanSalmanpour
9,tesseract-ocr/tesseract,https://github.com/tesseract-ocr/tesseract,Tesseract Open Source OCR Engine (main repository),C++,75887,10740,25 stars today,stweil; egorpugin; zdenop; Shreeshrii; amitdo
10,vllm-project/vllm-ascend,https://github.com/vllm-project/vllm-ascend,Community maintained hardware plugin for vLLM on Ascend,C++,2614,2026,8 stars today,wangxiyuan; Potabk; zhangxinyuehfad; MengqingCao; Yikun
11,geo-tp/ESP32-Bit-Pirate,https://github.com/geo-tp/ESP32-Bit-Pirate,A Hardware Hacking Tool with Web-Based CLI That Speaks Every Protocol,C++,5459,440,27 stars today,geo-tp; AndreiVladescu; fdufnews; 82ghost82; yashikada
12,mavlink/qgroundcontrol,https://github.com/mavlink/qgroundcontrol,"Cross-platform ground control station for drones (Android, iOS, Mac OS, Linux, Windows)",C++,4838,4970,5 stars today,DonLakeFlyer; LorenzMeier; dogmaphobic; PX4BuildBot; HTRamsey
13,facebookresearch/faiss,https://github.com/facebookresearch/faiss,A library for efficient similarity search and clustering of dense vectors.,C++,40726,4492,8 stars today,facebook-github-bot; mdouze; meta-codesync; algoriddle; beauby
14,apache/arrow,https://github.com/apache/arrow,Apache Arrow is the universal columnar format and multi-language toolbox for fast data interchange and in-memory analytics,C++,17014,4223,6 stars today,kou; pitrou; wesm; kszucs; jorisvandenbossche
15,facebookincubator/velox,https://github.com/facebookincubator/velox,A composable and fully extensible C++ execution engine library for data management systems.,C++,4188,1574,2 stars today,mbasmanova; xiaoxmeng; pedroerp; Yuhta; kagamiori
16,fmtlib/fmt,https://github.com/fmtlib/fmt,A modern formatting library,C++,23728,2950,3 stars today,vitaut; phprus; alexezeder; DanielaE; dependabot
17,sal063/AC6_recomp,https://github.com/sal063/AC6_recomp,static Recomp of AC6 with Rexglue,C++,278,12,19 stars today,Dipshet; sal063; ggmini; rapidsamphire; Schryzon
18,keepassxreboot/keepassxc,https://github.com/keepassxreboot/keepassxc,KeePassXC is a cross-platform community-driven port of the Windows application “KeePass Password Safe”.,C++,28362,1876,17 stars today,droidmonkey; debfx; phoerious; BlueIce; TheZ3ro
19,protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,Protocol Buffers - Google's data interchange format,C++,71729,16212,10 stars today,protobuf-github-bot; haberman; protobuf-team-bot; mkruskal-google; xfxyjwf
20,PX4/PX4-Autopilot,https://github.com/PX4/PX4-Autopilot,PX4 Autopilot Software,C++,12405,15851,13 stars today,LorenzMeier; dagar; bkueng; julianoes; MaEtUgR
21,firebase/firebase-ios-sdk,https://github.com/firebase/firebase-ios-sdk,Firebase SDK for Apple App Development,C++,6651,1773,0 stars today,paulb777; ncooke3; wilhuff; andrewheard; ryanwilson
22,microsoft/microsoft-ui-xaml,https://github.com/microsoft/microsoft-ui-xaml,WinUI: a modern UI framework with a rich set of controls and styles to build dynamic and high-performing Windows applications.,C++,7865,878,4 stars today,marcelwgn; kmahone; jevansaks; StephenLPeters; ranjeshj
