Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,run-llama/liteparse,https://github.com/run-llama/liteparse,"A fast, helpful, and open-source document parser",Rust,7957,469,925 stars today,logan-markewich; AstraBert; AdemBoukhris457; dependabot; github-actions
2,ruvnet/RuView,https://github.com/ruvnet/RuView,"π RuView turns commodity WiFi signals into real-time spatial intelligence, vital sign monitoring, and presence detection — all without a single pixel of video.",Rust,68988,9202,655 stars today,ruvnet; claude; dependabot; github-actions; fr4iser90
3,sxyazi/yazi,https://github.com/sxyazi/yazi,"💥 Blazing fast terminal file manager written in Rust, based on async I/O.",Rust,38858,889,69 stars today,sxyazi; jnsgruk; ndtoan96; mikavilpas; XYenon
4,farion1231/cc-switch,https://github.com/farion1231/cc-switch,"A cross-platform desktop All-in-One assistant for Claude Code, Codex, OpenCode, OpenClaw, Gemini CLI & Hermes Agent. Only official website: ccswitch.io",Rust,85706,5566,904 stars today,farion1231; yovinchen; claude; TinsFox; dependabot
5,ryoppippi/ccusage,https://github.com/ryoppippi/ccusage,Analyze coding (agent) CLI token usage and costs from local data.,Rust,15245,602,92 stars today,ryoppippi; renovate; claude; ben-vargas; nyatinte
6,hank9999/kiro.rs,https://github.com/hank9999/kiro.rs,A Kiro Client in Rust,Rust,1569,434,6 stars today,hank9999; BenedictKing; Gaoyukun; d0zingcat; ShanQuea
7,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,84149,8803,70 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
8,ogulcancelik/herdr,https://github.com/ogulcancelik/herdr,agent multiplexer that lives in your terminal.,Rust,3235,212,178 stars today,ogulcancelik; github-actions; kangal-bot; Golden-Pigeon; othavioquiliao
9,meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.,Rust,57862,2559,27 stars today,Kerollmops; dureuill; irevoire; ManyTheFish; MarinPostma
10,hyperium/hyper,https://github.com/hyperium/hyper,An HTTP library for Rust,Rust,16112,1752,1 star today,seanmonstar; reem; tottoto; pyfisch; weihanglo
11,voidzero-dev/vite-plus,https://github.com/voidzero-dev/vite-plus,"Vite+ is the unified toolchain and entry point for web development. It manages your runtime, package manager, and frontend toolchain in one place.",Rust,4761,195,11 stars today,fengmk2; Brooooooklyn; wan9chi; cpojer; Boshen
12,rolldown/rolldown,https://github.com/rolldown/rolldown,Fast Rust bundler for JavaScript/TypeScript with Rollup-compatible API.,Rust,13555,781,9 stars today,hyf0; IWANABETHATGUY; shulaoda; renovate; sapphi-red
13,SaladDay/cc-switch-cli,https://github.com/SaladDay/cc-switch-cli,"⭐️ A cross-platform CLI All-in-One assistant tool for Claude Code, Codex & Gemini CLI.",Rust,3104,180,44 stars today,farion1231; SaladDay; yovinchen; claude; unive3sal
14,stalwartlabs/stalwart,https://github.com/stalwartlabs/stalwart,"All-in-one Mail & Collaboration server. Secure, scalable and fluent in every protocol (IMAP, JMAP, SMTP, CalDAV, CardDAV, WebDAV).",Rust,12997,770,17 stars today,mdecimus; dependabot; vickunwu; rmsc; stratacast
15,eclipse-zenoh/zenoh,https://github.com/eclipse-zenoh/zenoh,"zenoh unifies data in motion, data in-use, data at rest and computations. It carefully blends traditional pub/sub with geo-distributed storages, queries and computations, while retaining a level of time and space efficiency that is well beyond any of the mainstream stacks.",Rust,2815,306,6 stars today,Mallets; OlivierHecart; milyin; JEnoch; wyfo
16,bWanShiTong/openwhoop,https://github.com/bWanShiTong/openwhoop,CLI allowing you to use your Whoop4.0 without subscription and without data leaving your device,Rust,230,28,8 stars today,bWanShiTong; ixje; claude; rasapetter
17,jj-vcs/jj,https://github.com/jj-vcs/jj,A Git-compatible VCS that is both simple and powerful,Rust,29245,1072,21 stars today,yuja; martinvonz; dependabot; ilyagr; thoughtpolice
