Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,usememos/memos,https://github.com/usememos/memos,"Open-source, self-hosted note-taking tool built for quick capture. Markdown-native, lightweight, and fully yours.",Go,61297,4530,38 stars today,boojack; johnnyjoygh; dependabot; claude; athurg
2,yorukot/superfile,https://github.com/yorukot/superfile,Pretty fancy and modern terminal file manager,Go,18376,495,110 stars today,yorukot; lazysegtree; renovate; nonepork; AnshumanNeon
3,swaggo/swag,https://github.com/swaggo/swag,Automatically generate RESTful API documentation with Swagger 2.0 for Go.,Go,12888,1377,4 stars today,easonlin404; ubogdan; sdghchj; pei0804; dependabot
4,aquasecurity/trivy,https://github.com/aquasecurity/trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,36727,515,10 stars today,knqyf263; DmitriyLewen; dependabot; nikpivkin; simar7
5,rs/zerolog,https://github.com/rs/zerolog,Zero Allocation JSON Logger,Go,12446,627,1 star today,rs; mitar; dependabot; IDisposable; toravir
6,stretchr/testify,https://github.com/stretchr/testify,A toolkit with common assertions and mocks that plays nicely with the standard library,Go,26058,1730,1 star today,ernesto-jimenez; dolmen; brackendawson; tylerstillwater; boyan-soubachov
7,golang/go,https://github.com/golang/go,The Go programming language,Go,135030,19106,32 stars today,rsc; griesemer; robpike; ianlancetaylor; bradfitz
8,sirupsen/logrus,https://github.com/sirupsen/logrus,"Structured, pluggable logging for Go.",Go,25752,2279,1 star today,sirupsen; thaJeztah; dgsb; dmathieu; aybabtme
9,kagent-dev/kagent,https://github.com/kagent-dev/kagent,Cloud Native Agentic AI | Discord: https://bit.ly/kagentdiscord,Go,3214,645,8 stars today,EItanya; peterj; ilackarms; onematchfox; supreme-gg-gg
10,tailscale/tailscale,https://github.com/tailscale/tailscale,"The easiest, most secure way to use WireGuard and 2FA.",Go,33151,2715,36 stars today,bradfitz; danderson; josharian; raggi; andrew-d
11,samber/lo,https://github.com/samber/lo,"💥 A Lodash-style Go library based on Go 1.18+ Generics (map, filter, contains, find...)",Go,21377,942,2 stars today,samber; dependabot; d-enk; NathanBaulch; CorentinClabaut
12,opencontainers/image-spec,https://github.com/opencontainers/image-spec,OCI Image Format,Go,4377,853,2 stars today,vbatts; stevvooe; wking; philips; jonboulle
13,entireio/cli,https://github.com/entireio/cli,"📜 Entire CLI hooks into your Git workflow to capture AI agent sessions as you work. Sessions are indexed alongside commits, creating a searchable record of how code was written in your repo.",Go,4600,353,6 stars today,claude; Soph; pfleidi; khaong; gtrrz-victor
14,containers/kubernetes-mcp-server,https://github.com/containers/kubernetes-mcp-server,Model Context Protocol (MCP) server for Kubernetes and OpenShift,Go,1752,381,8 stars today,manusa; dependabot; Cali0707; claude; matzew
15,redis/go-redis,https://github.com/redis/go-redis,Redis Go client,Go,22181,2558,4 stars today,vmihailenco; ndyakov; ofekshenawa; monkey92t; dependabot
16,opencode-ai/opencode,https://github.com/opencode-ai/opencode,A powerful AI coding agent. Built for the terminal.,Go,13229,1521,23 stars today,kujtimiihoxha; ezynda3; rekram1-node; AvicennaJr; garrettladley
17,AgentWrapper/agent-orchestrator,https://github.com/AgentWrapper/agent-orchestrator,"Agentic orchestrator for parallel coding agents — plans tasks, spawns agents, and autonomously handles CI fixes, merge conflicts, and code reviews.",Go,8043,1139,120 stars today,claude; harshitsinghbhandari; AgentWrapper; suraj-markup; ashish921998
18,kenn-io/agentsview,https://github.com/kenn-io/agentsview,"Local-first session search, analytics, insights, and token use statistics for coding agents, supporting Claude Code, Codex, and more than 20 other agents.",Go,3618,283,49 stars today,wesm; claude; mariusvniekerk; mjacobs; rodboev
19,go-git/go-git,https://github.com/go-git/go-git,A highly extensible Git implementation in pure Go.,Go,7601,962,2 stars today,pjbgf; mcuadros; aymanbagabas; smola; hiddeco
20,golang-migrate/migrate,https://github.com/golang-migrate/migrate,Database migrations. CLI and Golang library.,Go,18682,1586,10 stars today,dhui; mattes; dimag-jfrog; mknycha; dependabot
21,danielmiessler/Fabric,https://github.com/danielmiessler/Fabric,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,42812,4200,18 stars today,danielmiessler; ksylvan; github-actions; eugeis; xssdoctor
