Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,agavra/tuicr,https://github.com/agavra/tuicr,a code review TUI with vim keybindings,Rust,1889,162,190 stars today,agavra; claude; github-actions; martintrojer; ptoussai
2,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,"Your Personal AI super intelligence. A brain that builds a local-first memory of your life, a fantastic orchestrator of agent fleets and workflows, and a deep researcher.",Rust,35712,3527,67 stars today,senamakel; graycyrus; claude; M3gA-Mind; github-actions
3,1jehuang/jcode,https://github.com/1jehuang/jcode,The most RAM efficient harness,Rust,14238,1567,812 stars today,1jehuang; claude; luciusrockwing; FabianAmherd; hongnoul
4,ai-dynamo/dynamo,https://github.com/ai-dynamo/dynamo,A Datacenter Scale Distributed Inference Serving Framework,Rust,7634,1388,11 stars today,claude; PeaBrane; rmccorm4; grahamking; nv-anants
5,slint-ui/slint,https://github.com/slint-ui/slint,"Slint is an open-source declarative GUI toolkit to build native user interfaces for Rust, C++, JavaScript, or Python apps.",Rust,23357,945,14 stars today,tronical; ogoffart; hunger; NigelBreslaw; dependabot
6,rolldown/rolldown,https://github.com/rolldown/rolldown,Fast Rust bundler for JavaScript/TypeScript with Rollup-compatible API.,Rust,13841,941,5 stars today,hyfdev; IWANABETHATGUY; shulaoda; renovate; sapphi-red
7,NVIDIA/OpenShell,https://github.com/NVIDIA/OpenShell,"OpenShell is the safe, private runtime for autonomous AI agents.",Rust,7910,1115,23 stars today,drew; johntmyers; pimlock; miyoungc; elezar
8,clockworklabs/SpacetimeDB,https://github.com/clockworklabs/SpacetimeDB,Development at the speed of light,Rust,24935,1030,62 stars today,bfops; Centril; joshua-spacetime; gefjon; cloutiertyler
9,nolabs-ai/nono,https://github.com/nolabs-ai/nono,"Sandbox any AI agent in seconds - zero setup, zero latency.",Rust,3359,229,52 stars today,lukehinds; SequeI; dependabot; claude; kipz
10,astral-sh/uv,https://github.com/astral-sh/uv,"An extremely fast Python package and project manager, written in Rust.",Rust,88142,3418,53 stars today,charliermarsh; zanieb; konstin; renovate; BurntSushi
11,rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,119266,18208,83 stars today,rustdesk; fufesou; 21pages; Kingtous; Heap-Hop
12,foundry-rs/foundry,https://github.com/foundry-rs/foundry,"Foundry is a blazing fast, portable and modular toolkit for Ethereum application development written in Rust.",Rust,10530,2588,2 stars today,mattsse; DaniPopes; grandizzy; mablr; zerosnacks
13,agentgateway/agentgateway,https://github.com/agentgateway/agentgateway,Next Generation Agentic Proxy for AI Agents and MCP servers,Rust,4143,689,21 stars today,howardjohn; EItanya; npolshakova; timflannagan; chandler-solo
14,cloudflare/pingora,https://github.com/cloudflare/pingora,"A library for building fast, reliable and evolvable network services.",Rust,27100,1694,8 stars today,drcaramelsyrup; eaufavor; andrewhavck; johnhurt; gumpt
15,openai/codex,https://github.com/openai/codex,Lightweight coding agent that runs in your terminal,Rust,102677,15439,245 stars today,jif-oai; bolinfest; aibrahim-oai; pakrym-oai; etraut-openai
16,dani-garcia/vaultwarden,https://github.com/dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",Rust,64641,3063,73 stars today,dani-garcia; BlackDex; jjlin; mprasil; stefan0xC
17,zed-industries/zed,https://github.com/zed-industries/zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",Rust,87786,9792,68 stars today,as-cii; maxbrunsfeld; maxdeviant; nathansobo; ConradIrwin
18,NVIDIA/infra-controller,https://github.com/NVIDIA/infra-controller,NVIDIA Infra Controller - Hardware Lifecycle Management and multitenant networking,Rust,240,164,1 star today,Matthias247; abvarshney-nv; chet; ianderson-nvidia; michaelbasnight-nv
19,jdx/mise,https://github.com/jdx/mise,"dev tools, env vars, task runner",Rust,31347,1295,58 stars today,jdx; claude; mise-en-dev; renovate; autofix-ci
20,BurntSushi/ripgrep,https://github.com/BurntSushi/ripgrep,ripgrep recursively searches directories for a regex pattern while respecting your gitignore,Rust,66727,2681,56 stars today,BurntSushi; okdana; jgarte; balajisivaraman; igor-raits
21,bevyengine/bevy,https://github.com/bevyengine/bevy,A refreshingly simple data-driven game engine built in Rust,Rust,47407,4730,14 stars today,cart; mockersf; alice-i-cecile; ickshonpe; atlv24
