Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,datawhalechina/easy-vibe,https://github.com/datawhalechina/easy-vibe,💻 vibe coding 2026 | Your first modern Coding course for beginners to master step by step.,JavaScript,10424,982,773 stars today,sanbuphy; GeoDaoyu; claude; SherryTECNU; 1985312383
2,decolua/9router,https://github.com/decolua/9router,"Unlimited FREE AI coding. Connect Claude Code, Codex, Cursor, Cline, Copilot, Antigravity to FREE Claude/GPT/Gemini via 40+ providers. Auto-fallback, RTK -40% tokens, never hit limits.",JavaScript,9449,1461,"1,156 stars today",anuragg-saxenaa; claude; cursoragent; catalinstanciu; Blade096
3,WordPress/gutenberg,https://github.com/WordPress/gutenberg,The Block Editor project for WordPress and beyond. Plugin is available from the official repository.,JavaScript,11638,4796,4 stars today,Mamaduka; youknowriad; t-hamano; aduth; ellatrix
4,hotheadhacker/no-as-a-service,https://github.com/hotheadhacker/no-as-a-service,"No-as-a-Service (NaaS) is a simple API that returns a random rejection reason. Use it when you need a realistic excuse, a fun “no,” or want to simulate being turned down in style.",JavaScript,7734,482,30 stars today,hotheadhacker; matholamew; Fordi; pro100svitlo; clafoutis42
5,poloclub/transformer-explainer,https://github.com/poloclub/transformer-explainer,Transformer Explained Visually: Learn How LLM Transformer Models Work with Interactive Visualization,JavaScript,7371,784,32 stars today,aereeeee; karpekov; dependabot; polochau; DennisTraub
6,vercel/next.js,https://github.com/vercel/next.js,The React Framework,JavaScript,139422,31060,29 stars today,ijjk; timneutkens; sokra; vercel-release-bot; huozhi
7,HeyPuter/puter,https://github.com/HeyPuter/puter,"🌐 The Internet Computer! Free, Open-Source, and Self-Hostable.",JavaScript,41162,3739,145 stars today,KernelDeimos; jelveh; Salazareo; ProgrammerIn-wonderland; AtkinsSJ
8,songquanpeng/one-api,https://github.com/songquanpeng/one-api,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",JavaScript,33588,6409,100 stars today,songquanpeng; mrhaoji; Laisky; igophper; quzard
9,sgoudelis/ground-station,https://github.com/sgoudelis/ground-station,Ground Station is all-in-one satellite monitoring suite,JavaScript,4430,774,4 stars today,sgoudelis; Jbsco
10,justlovemaki/AIClient2API,https://github.com/justlovemaki/AIClient2API,"Simulates Gemini CLI, Antigravity, Codex, Grok, and Kiro client requests, compatible with the OpenAI API. It supports thousands of Gemini model requests per day and offers free use of the built-in Claude model in Kiro. Easily connect to any client via the API, making AI development more efficient!",JavaScript,7765,1222,38 stars today,justlikemaki; justlovemaki; leonaii; oreoft
11,jgraph/drawio-desktop,https://github.com/jgraph/drawio-desktop,Official electron build of draw.io,JavaScript,61054,5670,29 stars today,davidjgraph; m-mohamedin; mediaslav; alderg; dependabot
12,jo-inc/camofox-browser,https://github.com/jo-inc/camofox-browser,"Stealth headless browser for AI agents — bypass Cloudflare, bot detection, and anti-scraping. Drop-in Puppeteer/Playwright replacement.",JavaScript,4845,484,112 stars today,skyfallsin; mvanhorn; gustavosmendes; company8; leoneparise
