Rank,Name,URL,Description,Language,Stars,Forks,Stars Today,Contributors
1,Lum1104/Understand-Anything,https://github.com/Lum1104/Understand-Anything,"Graphs that teach > graphs that impress. Turn any code into an interactive knowledge graph you can explore, search, and ask questions about. Works with Claude Code, Codex, Cursor, Copilot, Gemini CLI, and more.",TypeScript,40485,3222,"4,465 stars today",Lum1104; claude; berkcangumusisik; zhushen12580; fishinakleinbottle
2,twentyhq/twenty,https://github.com/twentyhq/twenty,"The open alternative to Salesforce, designed for AI.",TypeScript,47406,6726,519 stars today,charlesBochet; github-actions; FelixMalfait; Weiko; lucasbordeau
3,moeru-ai/airi,https://github.com/moeru-ai/airi,"💖🧸 Self hosted, you-owned Grok Companion, a container of souls of waifu, cyber livings to bring them into our worlds, wishing to achieve Neuro-sama's altitude. Capable of realtime voice chat, Minecraft, Factorio playing. Web / macOS / Windows supported.",TypeScript,40281,4048,72 stars today,nekomeowww; luoling8192; shinohara-rin; github-actions; sumimakito
4,garrytan/gstack,https://github.com/garrytan/gstack,"Use Garry Tan's exact Claude Code setup: 23 opinionated tools that serve as CEO, Designer, Eng Manager, Release Manager, Doc Engineer, and QA",TypeScript,103713,15463,471 stars today,claude; garrytan; garagon; jbetala7; mvanhorn
5,cursor/plugins,https://github.com/cursor/plugins,Cursor plugin specification and official plugins,TypeScript,986,92,85 stars today,ericzakariasson; n2parko; poteto; SamSokolin; eriknson
6,marktext/marktext,https://github.com/marktext/marktext,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows.",TypeScript,56547,4245,51 stars today,Jocs; fxha; claude; notAlaanor; mdogadailo
7,langfuse/langfuse,https://github.com/langfuse/langfuse,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23",TypeScript,28093,2884,82 stars today,marcklingen; maxdeichmann; Steffen911; marliessophie; nimarb
8,NangoHQ/nango,https://github.com/NangoHQ/nango,Build product integrations with AI.,TypeScript,9259,921,442 stars today,khaliqgant; bodinsamuel; hassan254-prog; TBonnin; bastienbeurier
9,earendil-works/pi,https://github.com/earendil-works/pi,"AI agent toolkit: coding agent CLI, unified LLM API, TUI & web UI libraries, Slack bot, vLLM pods",TypeScript,56454,6734,835 stars today,badlogic; mitsuhiko; github-actions; hjanuschka; aliou
10,orval-labs/orval,https://github.com/orval-labs/orval,"orval is able to generate client with appropriate type-signatures (TypeScript) from any valid OpenAPI v3 or Swagger v2 specification, either in yaml or json formats. 🍺",TypeScript,5970,617,21 stars today,anymaniax; dependabot; soartec-lab; melloware; snebjorn
11,code-yeongyu/oh-my-openagent,https://github.com/code-yeongyu/oh-my-openagent,omo; the best agent harness - previously oh-my-opencode,TypeScript,59836,4874,172 stars today,code-yeongyu; sisyphus-dev-ai; github-actions; justsisyphus; acamq
12,microsoft/playwright-cli,https://github.com/microsoft/playwright-cli,"CLI for common Playwright actions. Record and generate Playwright code, inspect selectors and take screenshots.",TypeScript,10780,560,48 stars today,pavelfeldman; yury-s; Skn0tt; manuelgruber; dgozman
13,MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,"Xray panel supporting multi-protocol multi-user expire day & traffic & IP limit (Vmess, Vless, Trojan, ShadowSocks, Wireguard, Hysteria, Tunnel, Mixed, HTTP, Tun)",TypeScript,38469,7234,168 stars today,MHSanaei; dependabot; hamid-gh98; sh1shd
14,rowboatlabs/rowboat,https://github.com/rowboatlabs/rowboat,"Open-source AI coworker, with memory",TypeScript,14640,1489,171 stars today,ramnique; arkml; akhisud3195; tusharmagar; claude
15,Open-Dev-Society/OpenStock,https://github.com/Open-Dev-Society/OpenStock,"OpenStock is an open-source alternative to expensive market platforms. Track real-time prices, set personalized alerts, and explore detailed company insights — built openly, for everyone, forever free.",TypeScript,12471,1652,551 stars today,ravixalgorithm; coderabbitai; keshav-005; koevoet1221; chinnsenn
16,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,"Persistent Context Across Sessions for Every Agent – Captures everything your agent does during sessions, compresses it with AI, and injects relevant context back into future sessions. Works with Claude Code, OpenClaw, Codex, Gemini, Hermes, Copilot, OpenCode + More",TypeScript,79195,6805,671 stars today,thedotmack; claude; Copilot; ousamabenyounes; rodboev
